,pred,true,pred prob
24,0,0,"[0.6739209294319153, 0.003062509698793292, 0.32244154810905457, 0.0005750221316702664]"
25,2,2,"[0.0018273747991770506, 0.012910901568830013, 0.8221607208251953, 0.16310103237628937]"
26,0,0,"[0.703168511390686, 0.001072874292731285, 0.29560625553131104, 0.00015230778080876917]"
27,0,0,"[0.9038082957267761, 0.05650591477751732, 0.03943067416548729, 0.0002551203651819378]"
28,0,2,"[0.6414576172828674, 0.05134096369147301, 0.14247815310955048, 0.1647232472896576]"
29,3,3,"[0.12917524576187134, 0.09269548952579498, 0.09960287809371948, 0.6785264015197754]"
30,3,2,"[0.3218206465244293, 0.2904711663722992, 0.063370481133461, 0.32433775067329407]"
31,1,1,"[4.452790744835511e-05, 0.7831230163574219, 0.1862574815750122, 0.030575010925531387]"
32,1,1,"[6.491226940852357e-06, 0.410489559173584, 0.19522146880626678, 0.3942824602127075]"
33,1,1,"[0.1848122924566269, 0.6221908926963806, 0.05001215636730194, 0.14298467338085175]"
34,1,1,"[0.3143260180950165, 0.5139079093933105, 0.02916598506271839, 0.14260010421276093]"
35,3,3,"[0.04116310179233551, 0.004854063503444195, 0.0040355282835662365, 0.9499473571777344]"
36,1,1,"[8.652246492601989e-07, 0.6389704346656799, 0.009480249136686325, 0.3515484035015106]"
37,3,1,"[0.32728323340415955, 0.18793568015098572, 0.03838607296347618, 0.44639503955841064]"
38,0,0,"[0.38994473218917847, 0.2785515785217285, 0.033769190311431885, 0.29773443937301636]"
39,3,3,"[2.359719292144291e-05, 0.008893822319805622, 0.008996248245239258, 0.9820863008499146]"
40,3,2,"[2.654073978192173e-05, 0.2688177227973938, 0.25997453927993774, 0.471181184053421]"
41,3,3,"[0.00025741703575477004, 0.26913684606552124, 0.09256639331579208, 0.6380393505096436]"
42,0,0,"[0.9828207492828369, 2.5272380298702046e-05, 0.017136968672275543, 1.7067413864424452e-05]"
43,0,0,"[0.9806937575340271, 0.007691729813814163, 0.010203558951616287, 0.001410903176292777]"
44,3,3,"[0.007763568311929703, 0.2376081794500351, 0.11338944733142853, 0.641238808631897]"
45,2,2,"[0.007919027470052242, 0.012819835916161537, 0.9788351058959961, 0.00042603688780218363]"
46,0,0,"[0.9844855070114136, 8.08381155366078e-05, 0.015430087223649025, 3.485274419290363e-06]"
47,3,2,"[0.028233526274561882, 0.24722033739089966, 0.20642364025115967, 0.5181224942207336]"
48,3,0,"[0.1875467300415039, 0.16818636655807495, 0.08842822164297104, 0.5558386445045471]"
49,2,2,"[0.00034838434658013284, 0.04356240853667259, 0.9271711707115173, 0.028918033465743065]"
50,3,2,"[0.1481136679649353, 0.10619303584098816, 0.04060683399438858, 0.7050864696502686]"
51,0,0,"[0.6263020038604736, 0.004270148929208517, 0.002472855616360903, 0.3669550120830536]"
52,1,1,"[0.042545683681964874, 0.8110671639442444, 0.0019799319561570883, 0.14440719783306122]"
53,0,0,"[0.9925077557563782, 0.005426525603979826, 0.001020601368509233, 0.0010450863046571612]"
54,0,0,"[0.869367241859436, 0.06036914139986038, 0.005412792321294546, 0.0648508295416832]"
55,1,2,"[6.746117287548259e-05, 0.39216724038124084, 0.31327131390571594, 0.29449397325515747]"
56,1,1,"[0.053492218255996704, 0.8709280490875244, 0.001551928580738604, 0.07402792572975159]"
57,1,1,"[0.002064214088022709, 0.8235163688659668, 0.04280216246843338, 0.1316172033548355]"
58,0,0,"[0.9479354619979858, 0.000940375030040741, 0.05103784054517746, 8.637834980618209e-05]"
59,0,0,"[0.5751361846923828, 0.1222035363316536, 0.035926658660173416, 0.2667335867881775]"
60,3,1,"[0.00194446777459234, 0.3210139572620392, 0.11908691376447678, 0.5579546093940735]"
61,2,1,"[0.00011051281035179272, 0.1828942894935608, 0.6794545650482178, 0.13754066824913025]"
62,1,1,"[8.988517947727814e-05, 0.6305868625640869, 0.15004022419452667, 0.21928301453590393]"
63,3,1,"[0.12266217917203903, 0.22731751203536987, 0.047735635191202164, 0.6022846698760986]"
64,1,1,"[0.0008479084353893995, 0.44123849272727966, 0.12431278824806213, 0.43360084295272827]"
65,1,1,"[3.990043751400663e-06, 0.48731324076652527, 0.16190342605113983, 0.35077929496765137]"
66,0,0,"[0.6928384900093079, 0.18257315456867218, 0.008527269586920738, 0.11606104671955109]"
67,3,1,"[0.001968268770724535, 0.4116034507751465, 0.010975216515362263, 0.5754531025886536]"
68,0,2,"[0.8263529539108276, 0.004238741006702185, 0.16935020685195923, 5.8159817854175344e-05]"
69,0,2,"[0.5789032578468323, 0.08210346847772598, 0.33857205510139465, 0.0004212404019199312]"
70,0,2,"[0.6421374678611755, 0.02162194438278675, 0.3307710587978363, 0.005469508934766054]"
71,1,1,"[0.0006934374687261879, 0.505737841129303, 0.014916320331394672, 0.4786524176597595]"
72,3,1,"[0.22978854179382324, 0.2668389678001404, 0.0420265756547451, 0.46134600043296814]"
73,2,2,"[1.4495744835585356e-06, 0.06693513691425323, 0.9241681694984436, 0.008895304054021835]"
74,0,2,"[0.5737267732620239, 0.060506898909807205, 0.2507401406764984, 0.11502613872289658]"
75,3,3,"[0.008080004714429379, 0.003752313554286957, 0.01219456922262907, 0.9759731292724609]"
76,0,0,"[0.6634904146194458, 0.01607835665345192, 0.01962466537952423, 0.30080658197402954]"
77,2,2,"[0.004937662277370691, 0.06960035115480423, 0.8186686635017395, 0.10679341107606888]"
78,0,0,"[0.8430562019348145, 0.14023344218730927, 0.01378845889121294, 0.0029219079297035933]"
79,3,2,"[0.00032076408388093114, 0.11397602409124374, 0.2027355134487152, 0.6829676628112793]"
80,0,3,"[0.6485956907272339, 0.07606759667396545, 0.0721161738038063, 0.20322050154209137]"
81,3,3,"[0.0038617446552962065, 0.25578656792640686, 0.00982676725834608, 0.7305248975753784]"
82,1,2,"[1.6829209243951482e-06, 0.4253675639629364, 0.2669495940208435, 0.3076811730861664]"
83,3,3,"[0.28087812662124634, 0.080006904900074, 0.0437072291970253, 0.5954077243804932]"
84,1,1,"[6.28714542472153e-06, 0.8669773936271667, 0.08762570470571518, 0.04539061710238457]"
85,1,1,"[0.3272964060306549, 0.5682122111320496, 0.00962524302303791, 0.09486617147922516]"
86,3,3,"[0.12215632945299149, 0.05386754125356674, 0.017579970881342888, 0.8063961863517761]"
87,0,0,"[0.8680968284606934, 0.0008894575876183808, 0.1308971345424652, 0.00011664696648949757]"
88,0,0,"[0.7182689309120178, 0.0454893559217453, 0.20635569095611572, 0.02988610602915287]"
89,2,2,"[0.12711484730243683, 0.0008763708174228668, 0.8716655969619751, 0.00034323049476370215]"
90,2,2,"[7.085603101586457e-06, 0.10973884910345078, 0.7544697523117065, 0.13578428328037262]"
91,3,3,"[0.00026625479222275317, 0.06475188583135605, 0.018604179844260216, 0.9163776636123657]"
92,0,0,"[0.8169233202934265, 0.008381476625800133, 0.013275613076984882, 0.16141961514949799]"
93,0,2,"[0.45768892765045166, 0.013581414707005024, 0.4546889066696167, 0.07404069602489471]"
94,1,1,"[0.14600355923175812, 0.686272144317627, 0.009616497904062271, 0.15810774266719818]"
95,3,3,"[0.0011432095197960734, 0.1847679764032364, 0.049018338322639465, 0.7650704383850098]"
96,3,3,"[0.00540982885286212, 0.037143658846616745, 0.016930045560002327, 0.9405164122581482]"
97,0,0,"[0.9562702178955078, 0.012044176459312439, 0.0009710550657473505, 0.03071456588804722]"
98,3,2,"[0.3229405879974365, 0.17439095675945282, 0.17387156188488007, 0.3287968933582306]"
99,1,3,"[0.00012161251652287319, 0.5462276935577393, 0.03122977912425995, 0.4224209487438202]"
100,2,2,"[5.353027972887503e-06, 0.2547021210193634, 0.5094043612480164, 0.23588815331459045]"
101,2,2,"[0.06359244883060455, 0.017455626279115677, 0.8964359164237976, 0.022516047582030296]"
102,3,2,"[0.0016272672219201922, 0.10103458911180496, 0.15350393950939178, 0.7438341975212097]"
103,3,3,"[0.0033878248650580645, 0.28309962153434753, 0.10839594155550003, 0.605116605758667]"
104,0,0,"[0.5226955413818359, 0.02890888974070549, 0.25688475370407104, 0.1915108561515808]"
105,3,3,"[0.00014023813128005713, 0.25860559940338135, 0.043647460639476776, 0.6976066827774048]"
106,0,0,"[0.6307712197303772, 0.05330071225762367, 0.311322957277298, 0.004605112597346306]"
107,2,2,"[1.7531600633446942e-06, 0.002652443014085293, 0.9968793392181396, 0.0004664866137318313]"
108,1,1,"[0.00016819302982185036, 0.6855047345161438, 0.17044059932231903, 0.1438865065574646]"
109,3,3,"[0.00010488444968359545, 0.14550566673278809, 0.0011478094384074211, 0.8532415628433228]"
110,3,3,"[0.05965065211057663, 0.3269787132740021, 0.0905606597661972, 0.5228099226951599]"
111,3,3,"[0.050518203526735306, 0.07067064940929413, 0.023760929703712463, 0.8550501465797424]"
112,1,1,"[0.0016773584065958858, 0.9817795157432556, 0.0071808211505413055, 0.009362266398966312]"
113,0,0,"[0.5522612929344177, 0.08015859127044678, 0.007304281461983919, 0.36027586460113525]"
114,3,3,"[2.1111393380124355e-06, 0.34459465742111206, 0.1659899204969406, 0.48941338062286377]"
115,2,2,"[0.02398788370192051, 0.02475137449800968, 0.9501190781593323, 0.0011417341884225607]"
116,3,3,"[0.0006489714724011719, 0.004872641526162624, 0.032630469650030136, 0.9618478417396545]"
117,1,1,"[0.007239347789436579, 0.6787041425704956, 0.2520795464515686, 0.06197700649499893]"
118,0,0,"[0.9261707067489624, 0.06693796068429947, 0.003866885555908084, 0.0030243732035160065]"
119,2,2,"[0.4675799310207367, 0.023366538807749748, 0.5009469389915466, 0.008106610737740993]"
120,3,3,"[0.0009623340447433293, 0.25771647691726685, 0.12580905854701996, 0.6155121326446533]"
121,0,0,"[0.783918559551239, 0.039968717843294144, 0.04594385623931885, 0.1301688849925995]"
122,3,2,"[0.05789489299058914, 0.2704612910747528, 0.2758965492248535, 0.39574727416038513]"
123,3,1,"[0.0008351703872904181, 0.30791425704956055, 0.006752733141183853, 0.6844978332519531]"
124,0,0,"[0.9922561645507812, 0.0004644166328944266, 0.006845375522971153, 0.0004340879386290908]"
125,0,0,"[0.9671213030815125, 0.009033864364027977, 0.006844920106232166, 0.01699996180832386]"
126,1,1,"[0.00032999360701069236, 0.8337540626525879, 0.005462315399199724, 0.16045360267162323]"
127,3,2,"[0.17016780376434326, 0.11203905940055847, 0.2811487019062042, 0.43664446473121643]"
128,3,3,"[0.00927464384585619, 0.03976407274603844, 0.05345189571380615, 0.8975094556808472]"
129,2,0,"[0.3612590730190277, 0.05718741565942764, 0.5037828087806702, 0.07777069509029388]"
130,3,3,"[0.09518755972385406, 0.0036314723547548056, 0.012564842589199543, 0.8886162042617798]"
131,3,3,"[0.016047222539782524, 0.193746879696846, 0.06576191633939743, 0.7244439125061035]"
132,3,3,"[1.9210774553357624e-06, 0.16433757543563843, 0.02359534054994583, 0.8120651841163635]"
133,0,0,"[0.9965196847915649, 5.8705121773527935e-05, 0.0032531421165913343, 0.00016843272896949202]"
134,0,0,"[0.8403525948524475, 0.12772493064403534, 0.007736708503216505, 0.02418571338057518]"
135,0,2,"[0.5562237501144409, 0.06288035959005356, 0.07011609524488449, 0.31077978014945984]"
136,0,0,"[0.9748274683952332, 0.019840123131871223, 0.005170114804059267, 0.00016220749239437282]"
137,3,3,"[0.0322251170873642, 0.04442204162478447, 0.029996007680892944, 0.8933568000793457]"
138,2,2,"[0.03874482586979866, 0.0033011320047080517, 0.9576231241226196, 0.00033091078512370586]"
139,0,2,"[0.43805789947509766, 0.07690426707267761, 0.31703031063079834, 0.16800753772258759]"
140,2,2,"[6.607168324990198e-05, 0.22188642621040344, 0.7675305008888245, 0.010517032817006111]"
141,1,1,"[0.0027361176908016205, 0.850629448890686, 0.10131405293941498, 0.045320454984903336]"
142,3,0,"[0.2129073441028595, 0.1540517508983612, 0.015745939686894417, 0.61729496717453]"
143,3,1,"[0.009297736920416355, 0.44650208950042725, 0.010465906001627445, 0.5337342023849487]"
144,1,1,"[0.39991632103919983, 0.5014228820800781, 0.08396533131599426, 0.014695417135953903]"
145,3,3,"[0.14148233830928802, 0.02686907723546028, 0.09216270595788956, 0.7394858598709106]"
146,1,1,"[1.6063554539869074e-06, 0.6409690976142883, 0.045704104006290436, 0.3133252263069153]"
147,1,1,"[0.00028040673350915313, 0.8377953171730042, 0.02901434898376465, 0.13290998339653015]"
148,0,0,"[0.6890477538108826, 0.05621477961540222, 0.016165651381015778, 0.23857182264328003]"
149,2,2,"[9.68661879596766e-06, 0.03079204447567463, 0.7712539434432983, 0.19794438779354095]"
150,3,0,"[0.30327704548835754, 0.18838511407375336, 0.06257235258817673, 0.44576552510261536]"
151,2,2,"[0.002216820605099201, 0.015505684539675713, 0.9778777360916138, 0.004399665165692568]"
152,1,2,"[1.4802132000113488e-06, 0.480487585067749, 0.30311623215675354, 0.21639470756053925]"
153,2,2,"[1.245140651917609e-06, 0.059218261390924454, 0.9263210892677307, 0.014459480531513691]"
154,3,3,"[0.10497412830591202, 0.02721179649233818, 0.021626096218824387, 0.846187949180603]"
155,0,0,"[0.930900514125824, 0.06356383115053177, 0.0006066584610380232, 0.004929018206894398]"
156,3,2,"[0.060067057609558105, 0.1477845013141632, 0.3013765513896942, 0.4907718300819397]"
157,0,0,"[0.806628942489624, 0.006936282850801945, 0.1864168345928192, 1.7930547983269207e-05]"
158,2,2,"[0.4347068667411804, 0.028068242594599724, 0.5370635986328125, 0.00016127762501128018]"
159,2,2,"[0.3956372141838074, 6.075283090467565e-05, 0.6042867302894592, 1.5352577975136228e-05]"
160,3,3,"[0.00015909392095636576, 0.23024001717567444, 0.04959999769926071, 0.7200008034706116]"
161,0,0,"[0.8807984590530396, 0.0018725632689893246, 0.11513955146074295, 0.0021894664969295263]"
162,2,2,"[2.0802615836146288e-05, 0.2127213329076767, 0.7069359421730042, 0.08032186329364777]"
163,2,2,"[0.21529936790466309, 0.010619892738759518, 0.6390454173088074, 0.13503532111644745]"
164,3,3,"[0.0020616459660232067, 0.17034971714019775, 0.08445125818252563, 0.7431374192237854]"
165,3,2,"[0.010838343761861324, 0.21977590024471283, 0.34230485558509827, 0.4270809590816498]"
166,0,0,"[0.996865451335907, 0.00018159920000471175, 0.0011883574770763516, 0.001764523214660585]"
167,2,2,"[0.07428644597530365, 0.21352244913578033, 0.6784577965736389, 0.0337333008646965]"
168,0,0,"[0.9548226594924927, 0.006260792724788189, 0.013503671623766422, 0.025412769988179207]"
169,0,0,"[0.6005463600158691, 0.0879574567079544, 0.2583671510219574, 0.05312906950712204]"
170,2,2,"[0.39531511068344116, 0.01570163480937481, 0.4880826473236084, 0.10090062767267227]"
171,0,0,"[0.9996050000190735, 0.00024334857880603522, 8.81207306520082e-05, 6.346577720250934e-05]"
172,2,2,"[0.21388264000415802, 0.015241971239447594, 0.7433352470397949, 0.02754013054072857]"
173,0,0,"[0.9981566071510315, 0.0008868505246937275, 0.0007141113164834678, 0.00024253084848169237]"
174,0,0,"[0.9751832485198975, 0.004917822312563658, 0.002644132822751999, 0.01725483313202858]"
175,0,0,"[0.981304407119751, 2.693665555852931e-05, 0.018653297796845436, 1.543678081361577e-05]"
176,2,2,"[1.4410333051273483e-06, 0.27010074257850647, 0.6005958914756775, 0.12930196523666382]"
177,3,3,"[0.002668035915121436, 0.04091764613986015, 0.32517901062965393, 0.6312353610992432]"
178,3,3,"[0.002195126609876752, 0.002928364323452115, 0.0016065113013610244, 0.9932699799537659]"
179,2,2,"[0.0009350567124783993, 0.0742236077785492, 0.9241061806678772, 0.0007351368549279869]"
180,3,3,"[7.81741546234116e-05, 0.14644478261470795, 0.09671571850776672, 0.7567612528800964]"
181,0,0,"[0.7593873739242554, 0.014763806015253067, 0.0037841268349438906, 0.22206465899944305]"
182,2,2,"[2.389705514360685e-05, 0.13302826881408691, 0.687336266040802, 0.17961151897907257]"
183,1,1,"[0.0011798216728493571, 0.8752173185348511, 0.004147150553762913, 0.11945570260286331]"
184,3,2,"[9.2621394287562e-06, 0.2509021759033203, 0.08767221122980118, 0.6614164113998413]"
185,1,1,"[0.4122622311115265, 0.483480840921402, 0.015791650861501694, 0.08846525102853775]"
186,3,1,"[0.007611126638948917, 0.1602230668067932, 0.04753502085804939, 0.7846307158470154]"
187,2,2,"[0.004511705599725246, 0.032635096460580826, 0.9269663691520691, 0.03588685765862465]"
188,0,0,"[0.6245922446250916, 0.2159137725830078, 0.04214572533965111, 0.11734821647405624]"
189,2,2,"[0.012804889120161533, 0.37284067273139954, 0.5613240003585815, 0.05303044244647026]"
190,3,3,"[0.1825542449951172, 0.049762144684791565, 0.05805017054080963, 0.7096333503723145]"
191,0,2,"[0.9203165173530579, 0.041606638580560684, 0.02525068260729313, 0.012826066464185715]"
192,3,1,"[0.006040985230356455, 0.29380926489830017, 0.08642741292715073, 0.6137223243713379]"
193,2,2,"[0.018234658986330032, 0.10847139358520508, 0.7173654437065125, 0.15592853724956512]"
194,3,1,"[0.001228160341270268, 0.2950827479362488, 0.037595607340335846, 0.6660935282707214]"
195,0,0,"[0.88304203748703, 0.046450354158878326, 0.003265112405642867, 0.06724253296852112]"
196,3,3,"[0.0004353024996817112, 0.19238094985485077, 0.0970349833369255, 0.710148811340332]"
197,1,1,"[0.06548843532800674, 0.6888128519058228, 0.11313842236995697, 0.13256028294563293]"
198,3,2,"[0.0007080052746459842, 0.14946617186069489, 0.09330606460571289, 0.7565197348594666]"
199,3,3,"[7.555175670859171e-06, 0.002535358304157853, 0.00018378750246483833, 0.9972733855247498]"
200,1,1,"[0.0026097462978214025, 0.9722742438316345, 0.004266716539859772, 0.020849283784627914]"
201,3,3,"[0.0005850084708072245, 0.00829699169844389, 0.0008590568322688341, 0.9902589321136475]"
202,1,3,"[4.414340310177067e-06, 0.5356219410896301, 0.1273798793554306, 0.3369937539100647]"
203,3,2,"[0.055920109152793884, 0.11252284049987793, 0.18110474944114685, 0.6504523158073425]"
204,1,1,"[2.3077514015312772e-06, 0.751962423324585, 0.02266276441514492, 0.22537246346473694]"
205,3,1,"[0.08098552376031876, 0.23973815143108368, 0.06698079407215118, 0.6122955083847046]"
206,3,2,"[0.08268588781356812, 0.3170965313911438, 0.24547314643859863, 0.35474449396133423]"
207,0,2,"[0.4154018461704254, 0.05159357190132141, 0.34822389483451843, 0.18478070199489594]"
208,1,1,"[0.00042636849684640765, 0.7686818838119507, 0.08895360678434372, 0.14193812012672424]"
209,1,1,"[4.8700367187848315e-06, 0.6597878932952881, 0.20521555840969086, 0.13499166071414948]"
210,2,2,"[0.48682159185409546, 0.003980373498052359, 0.5031175017356873, 0.006080544553697109]"
211,2,3,"[0.00377276330254972, 0.09328770637512207, 0.6206719279289246, 0.28226763010025024]"
212,2,2,"[0.2764338552951813, 0.08574528247117996, 0.3351377546787262, 0.3026830852031708]"
213,3,2,"[0.0012304703705012798, 0.24656134843826294, 0.2901337742805481, 0.4620744585990906]"
214,1,1,"[0.06288672983646393, 0.46952253580093384, 0.011328594759106636, 0.45626214146614075]"
215,2,2,"[0.1703394502401352, 0.0003588766267057508, 0.8292936682701111, 8.035209248191677e-06]"
216,3,3,"[0.011340218596160412, 0.04511215537786484, 0.002896589692682028, 0.940650999546051]"
217,2,2,"[2.092127715513925e-06, 0.029803406447172165, 0.9656237363815308, 0.004570843651890755]"
218,0,0,"[0.7653235197067261, 0.09631919860839844, 0.054837364703416824, 0.08351987600326538]"
219,0,2,"[0.76390540599823, 0.01176727656275034, 0.22095876932144165, 0.003368570702150464]"
220,0,0,"[0.8468071818351746, 0.005606444552540779, 0.14757947623729706, 6.8917411226721015e-06]"
221,3,3,"[0.05340433120727539, 0.01598481461405754, 0.034051671624183655, 0.8965592384338379]"
222,3,2,"[1.2058610991516616e-05, 0.09888485074043274, 0.4284564256668091, 0.47264668345451355]"
223,3,3,"[0.11753617972135544, 0.0665418803691864, 0.009375638328492641, 0.8065462708473206]"
224,0,1,"[0.4943380355834961, 0.24697057902812958, 0.08526371419429779, 0.17342761158943176]"
225,3,3,"[0.0847383588552475, 0.3304653763771057, 0.07189122587442398, 0.5129050016403198]"
226,1,2,"[2.605661165944184e-06, 0.47660204768180847, 0.12847048044204712, 0.3949248492717743]"
227,3,3,"[0.005581497680395842, 0.2393784523010254, 0.16832323372364044, 0.5867167711257935]"
228,2,2,"[0.00670037604868412, 0.25273609161376953, 0.6842473149299622, 0.05631619319319725]"
229,1,3,"[4.6411980292759836e-05, 0.4935722053050995, 0.06568504124879837, 0.4406963884830475]"
230,2,2,"[0.000512319034896791, 0.09247461706399918, 0.5734613537788391, 0.3335517346858978]"
231,1,1,"[0.047771353274583817, 0.6215603947639465, 0.015359937213361263, 0.3153083026409149]"
232,0,0,"[0.9903662204742432, 0.00216013309545815, 0.0073541877791285515, 0.00011936529335798696]"
233,1,1,"[0.00033908835030160844, 0.8972904682159424, 0.05832923948764801, 0.0440412200987339]"
234,0,2,"[0.63749760389328, 0.2982340455055237, 0.027138786390423775, 0.03712957352399826]"
235,3,3,"[0.02272702194750309, 0.09933175891637802, 0.013334553688764572, 0.8646066188812256]"
236,3,2,"[0.06164298579096794, 0.2696138620376587, 0.21733304858207703, 0.45141008496284485]"
237,0,0,"[0.987007200717926, 0.006261369679123163, 5.0950686272699386e-05, 0.006680497899651527]"
238,3,3,"[0.22367361187934875, 0.22144977748394012, 0.05303550884127617, 0.501841127872467]"
239,2,2,"[0.00146791513543576, 0.0003495127020869404, 0.998149037361145, 3.3529016945976764e-05]"
240,1,1,"[0.002214439446106553, 0.8457058668136597, 0.10942970216274261, 0.04264998435974121]"
241,3,2,"[0.0971643328666687, 0.0755893662571907, 0.21594208478927612, 0.6113042831420898]"
242,3,3,"[4.05275568482466e-06, 0.4291357100009918, 0.10224544256925583, 0.4686148166656494]"
243,3,2,"[0.3428862988948822, 0.006224641110748053, 0.03235778212547302, 0.618531346321106]"
244,2,2,"[0.12789514660835266, 0.30315494537353516, 0.40364667773246765, 0.16530324518680573]"
245,0,1,"[0.29419463872909546, 0.22756986320018768, 0.245799258351326, 0.23243628442287445]"
246,0,0,"[0.7399184703826904, 0.055561430752277374, 0.021923843771219254, 0.18259629607200623]"
247,3,3,"[0.30193787813186646, 0.16943760216236115, 0.0591125525534153, 0.4695119857788086]"
248,3,3,"[1.3994117580296006e-05, 0.28165286779403687, 0.1074197068810463, 0.6109133958816528]"
249,0,2,"[0.5130665898323059, 0.19268055260181427, 0.1302516609430313, 0.1640011966228485]"
250,0,0,"[0.9960247278213501, 0.0005773637676611543, 0.0012365513248369098, 0.0021614069119095802]"
251,2,2,"[0.218380406498909, 0.21048523485660553, 0.47537025809288025, 0.09576406329870224]"
252,3,3,"[0.03427715599536896, 0.30547910928726196, 0.10276705026626587, 0.5574765801429749]"
253,3,3,"[0.0017735325964167714, 0.3726988136768341, 0.18221820890903473, 0.44330939650535583]"
254,0,0,"[0.9372943043708801, 0.0065660784021019936, 0.028171909973025322, 0.02796766348183155]"
255,2,2,"[0.4736599922180176, 0.023082993924617767, 0.4803135097026825, 0.022943437099456787]"
256,0,0,"[0.9100368022918701, 0.00540943443775177, 0.01455971971154213, 0.06999408453702927]"
257,0,0,"[0.8071820735931396, 0.16823425889015198, 0.02201143093407154, 0.002572285244241357]"
258,3,3,"[0.032236672937870026, 0.0854526162147522, 0.010195639915764332, 0.8721151351928711]"
259,2,2,"[0.37963899970054626, 0.01896577887237072, 0.5943140983581543, 0.007081091869622469]"
260,2,2,"[0.014940017834305763, 0.16981466114521027, 0.8053979873657227, 0.009847385808825493]"
261,3,3,"[0.004651991650462151, 0.42804354429244995, 0.0019402746111154556, 0.5653642416000366]"
262,1,1,"[0.08318890631198883, 0.7246180772781372, 0.1705942004919052, 0.02159871906042099]"
263,1,2,"[7.123239629436284e-05, 0.5469808578491211, 0.12172723561525345, 0.33122068643569946]"
264,3,3,"[0.00015617678582202643, 0.021644605323672295, 0.0021429723128676414, 0.9760562181472778]"
265,3,3,"[0.08617522567510605, 0.11459783464670181, 0.1327645480632782, 0.6664623022079468]"
266,3,2,"[0.000307603448163718, 0.3185776174068451, 0.11931254714727402, 0.5618022084236145]"
267,2,0,"[0.44038957357406616, 0.004778549540787935, 0.4846276044845581, 0.0702042356133461]"
268,3,2,"[0.0022340603172779083, 0.32014673948287964, 0.32412803173065186, 0.3534911870956421]"
269,2,2,"[0.009760865941643715, 0.013609805144369602, 0.8330428004264832, 0.14358656108379364]"
270,3,3,"[0.0002450766914989799, 0.008585154078900814, 0.005034801550209522, 0.986134946346283]"
271,3,1,"[4.93067136630998e-06, 0.3702109158039093, 0.12307499349117279, 0.5067092180252075]"
272,3,2,"[0.23629505932331085, 0.10582690685987473, 0.2875434160232544, 0.3703346252441406]"
273,2,2,"[6.0409198340494186e-05, 0.2319188416004181, 0.4065355658531189, 0.36148515343666077]"
274,3,3,"[0.0017179138958454132, 0.334830641746521, 0.025858590379357338, 0.6375929117202759]"
275,2,2,"[1.7809048813433037e-06, 0.3037548363208771, 0.6058352589607239, 0.0904080867767334]"
276,3,2,"[0.031979646533727646, 0.11601745337247849, 0.2354382425546646, 0.6165645718574524]"
277,0,2,"[0.8738915324211121, 0.02065380848944187, 0.10510935634374619, 0.000345304433722049]"
278,3,3,"[0.11248300969600677, 0.12141965329647064, 0.08842691034078598, 0.677670419216156]"
279,3,3,"[1.3588392903329805e-05, 0.1636403352022171, 0.0889529436826706, 0.7473931312561035]"
