,pred,true,pred prob
33,3,3,"[0.009659849107265472, 0.08097900450229645, 0.006478683091700077, 0.90288245677948]"
34,3,3,"[0.0057700262404978275, 0.10480152815580368, 0.022715210914611816, 0.8667133450508118]"
35,3,3,"[0.0008666359353810549, 0.13130202889442444, 0.04076113551855087, 0.8270701766014099]"
36,1,1,"[0.03126755729317665, 0.9376162886619568, 0.005355506204068661, 0.025760715827345848]"
37,1,1,"[0.0005545295425690711, 0.9404343962669373, 0.03469964116811752, 0.024311400949954987]"
38,0,0,"[0.5797868371009827, 0.02002612128853798, 0.39592573046684265, 0.004261197987943888]"
39,3,3,"[0.028087399899959564, 0.07530932128429413, 0.03333713114261627, 0.863266110420227]"
40,0,0,"[0.7397379279136658, 0.11711519211530685, 0.11775627732276917, 0.02539062686264515]"
41,2,2,"[0.015576483681797981, 0.004454420413821936, 0.9793302416801453, 0.0006388319307006896]"
42,0,0,"[0.6139919757843018, 0.017974384129047394, 0.36733609437942505, 0.0006975175347179174]"
43,1,1,"[0.005047433078289032, 0.9711272716522217, 0.004169168882071972, 0.019656093791127205]"
44,2,2,"[0.007340974640101194, 0.002738652052357793, 0.9789903163909912, 0.010930042713880539]"
45,1,0,"[0.358389288187027, 0.573879063129425, 0.012488216161727905, 0.055243462324142456]"
46,2,2,"[0.019942093640565872, 0.06789219379425049, 0.9064610600471497, 0.005704699084162712]"
47,2,2,"[0.0008626252529211342, 0.028435103595256805, 0.876724123954773, 0.09397811442613602]"
48,0,0,"[0.6652478575706482, 0.05992773547768593, 0.2407018095254898, 0.034122638404369354]"
49,3,3,"[0.00022644652926828712, 0.2653157114982605, 0.010062112472951412, 0.724395751953125]"
50,0,0,"[0.7695690393447876, 0.10836053639650345, 0.07752853631973267, 0.044541891664266586]"
51,0,0,"[0.7058108448982239, 0.043561432510614395, 0.24016538262367249, 0.01046229712665081]"
52,0,0,"[0.5720061659812927, 0.0009497907594777644, 0.4267435669898987, 0.00030047702603042126]"
53,1,1,"[0.0008279198664240539, 0.8681650161743164, 0.019100863486528397, 0.11190620809793472]"
54,0,0,"[0.9725673198699951, 0.003261839272454381, 0.02142620086669922, 0.0027446334715932608]"
55,0,0,"[0.7511417865753174, 0.015318804420530796, 0.2313842624425888, 0.002155159367248416]"
56,0,0,"[0.7456653714179993, 0.1896975338459015, 0.040140025317668915, 0.024497104808688164]"
57,1,1,"[0.039094582200050354, 0.6599666476249695, 0.1768508404493332, 0.12408792227506638]"
58,3,3,"[5.920895273447968e-05, 0.09384997934103012, 0.007188995368778706, 0.8989017605781555]"
59,3,3,"[0.002348149660974741, 0.058255646377801895, 0.05356516316533089, 0.8858309984207153]"
60,2,2,"[0.025850778445601463, 0.005410342942923307, 0.9653757810592651, 0.003363007679581642]"
61,3,3,"[0.013601305894553661, 0.20818383991718292, 0.037415243685245514, 0.740799605846405]"
62,3,3,"[0.026763901114463806, 0.06826473772525787, 0.008352763019502163, 0.896618664264679]"
63,2,2,"[0.00628522876650095, 0.006200769916176796, 0.9872638583183289, 0.0002502597344573587]"
64,3,3,"[0.0001358446606900543, 0.02723408304154873, 0.008024272508919239, 0.9646057486534119]"
65,2,2,"[0.003498160745948553, 0.03332559019327164, 0.9620713591575623, 0.001104795141145587]"
66,3,3,"[0.0008838518988341093, 0.09293986856937408, 0.01682446524500847, 0.8893517851829529]"
67,1,2,"[0.008629851043224335, 0.5668996572494507, 0.2408866286277771, 0.18358385562896729]"
68,2,2,"[0.21817384660243988, 0.002481631701812148, 0.7695589661598206, 0.009785518981516361]"
69,2,2,"[0.012199860997498035, 0.023773131892085075, 0.9358130097389221, 0.028214000165462494]"
70,2,2,"[0.0023508411832153797, 0.26417234539985657, 0.6295270323753357, 0.10394973307847977]"
71,3,3,"[0.015906307846307755, 0.13810646533966064, 0.02898235060274601, 0.8170048594474792]"
72,3,3,"[0.010917309671640396, 0.21988843381404877, 0.06435100734233856, 0.7048432230949402]"
73,2,2,"[0.0101381940767169, 0.01877523958683014, 0.9675722718238831, 0.003514230716973543]"
74,2,2,"[0.2663661539554596, 0.0006754846544936299, 0.7328513860702515, 0.00010698920959839597]"
75,2,2,"[0.002824153285473585, 0.014144111424684525, 0.9350889325141907, 0.04794279858469963]"
76,2,2,"[0.0029027238488197327, 0.02887478470802307, 0.9561443328857422, 0.012078166007995605]"
77,3,3,"[0.00029201002325862646, 0.05798104405403137, 0.09721206873655319, 0.8445148468017578]"
78,2,2,"[0.0005280555342324078, 0.24786002933979034, 0.7508825659751892, 0.0007293996168300509]"
79,1,1,"[0.003013471607118845, 0.5688008069992065, 0.3238961696624756, 0.10428956151008606]"
80,0,0,"[0.6971651911735535, 0.054008837789297104, 0.21806606650352478, 0.03075987845659256]"
81,1,1,"[0.0002210820239270106, 0.6691260933876038, 0.0829836055636406, 0.24766923487186432]"
82,3,3,"[0.0018547824583947659, 0.029263442382216454, 0.00263909250497818, 0.9662427306175232]"
83,1,1,"[0.0010320005239918828, 0.8388086557388306, 0.026211006566882133, 0.13394834101200104]"
84,2,2,"[0.0003829892084468156, 0.06475136429071426, 0.8918853402137756, 0.04298035427927971]"
85,3,3,"[0.0021176657173782587, 0.008389811962842941, 0.0020460255909711123, 0.9874464273452759]"
86,0,0,"[0.970790445804596, 0.008644473738968372, 0.011707187630236149, 0.008857838809490204]"
87,1,1,"[0.05308845266699791, 0.7917196154594421, 0.031960148364305496, 0.12323186546564102]"
88,2,2,"[0.39581823348999023, 0.0008543198346160352, 0.6032641530036926, 6.328771269181743e-05]"
89,1,1,"[7.35359571990557e-06, 0.8643869161605835, 0.02002335898578167, 0.11558237671852112]"
90,1,1,"[0.06545732915401459, 0.894469141960144, 0.005565507337450981, 0.03450804948806763]"
91,2,2,"[0.008503695018589497, 0.005363745149224997, 0.9777421355247498, 0.008390388451516628]"
92,3,3,"[2.6491225071367808e-05, 0.0195483285933733, 0.012841163203120232, 0.9675840139389038]"
93,0,0,"[0.8551647067070007, 0.00012818675895687193, 0.14392372965812683, 0.0007833527633920312]"
94,3,3,"[0.0044790999963879585, 0.23967264592647552, 0.03410609811544418, 0.7217421531677246]"
95,3,3,"[0.0014451529132202268, 0.09240569174289703, 0.015229009091854095, 0.8909202218055725]"
96,0,0,"[0.6558444499969482, 0.01106614526361227, 0.32516226172447205, 0.00792719330638647]"
97,0,0,"[0.6477227210998535, 0.04923652112483978, 0.2970027029514313, 0.006038064137101173]"
98,1,1,"[0.012156265787780285, 0.9141111373901367, 0.006053226999938488, 0.06767936050891876]"
99,0,0,"[0.44222116470336914, 0.14174886047840118, 0.04901722073554993, 0.36701273918151855]"
100,0,0,"[0.501598060131073, 0.016272161155939102, 0.4788474440574646, 0.003282350953668356]"
101,0,0,"[0.8509583473205566, 0.0643853172659874, 0.031151752918958664, 0.05350451171398163]"
102,3,3,"[0.00014906885917298496, 0.04947485402226448, 0.01985839009284973, 0.9305177330970764]"
103,2,2,"[0.03414611145853996, 0.15490494668483734, 0.7958431839942932, 0.01510574109852314]"
104,2,2,"[0.24839897453784943, 0.001613823464140296, 0.7497683763504028, 0.00021884824673179537]"
105,1,1,"[0.008960396982729435, 0.9065163731575012, 0.03970034793019295, 0.04482288286089897]"
106,1,1,"[0.07897929847240448, 0.6856716871261597, 0.13844417035579681, 0.09690484404563904]"
107,2,2,"[0.17792998254299164, 0.006891890428960323, 0.8149274587631226, 0.00025066244415938854]"
108,3,3,"[9.655724716139957e-05, 0.035198770463466644, 0.018438082188367844, 0.9462665915489197]"
109,0,0,"[0.5961558818817139, 0.002762212185189128, 0.40082964301109314, 0.00025232488405890763]"
110,1,1,"[0.00020419440988916904, 0.8182587027549744, 0.12918831408023834, 0.052348751574754715]"
111,1,1,"[0.0010506404796615243, 0.7933756113052368, 0.007674443069845438, 0.19789928197860718]"
112,2,2,"[0.1472410261631012, 0.010532470420002937, 0.8379418253898621, 0.004284630995243788]"
113,0,0,"[0.9238659143447876, 0.02924478054046631, 0.0397241935133934, 0.007165061309933662]"
114,3,3,"[0.025928132236003876, 0.0656438022851944, 0.24516114592552185, 0.6632668972015381]"
115,2,2,"[0.0014559519477188587, 0.09855318069458008, 0.6498519778251648, 0.25013887882232666]"
116,2,2,"[0.08177760988473892, 0.03735969960689545, 0.8460845947265625, 0.034778136759996414]"
117,2,2,"[0.48641717433929443, 0.00980579387396574, 0.5037217736244202, 5.520848208107054e-05]"
118,0,0,"[0.9771571755409241, 0.004522540140897036, 0.017873769626021385, 0.00044648791663348675]"
119,1,1,"[0.014462489634752274, 0.6130529642105103, 0.019504152238368988, 0.352980375289917]"
120,2,2,"[0.008164269849658012, 0.0953761637210846, 0.8619146943092346, 0.03454483672976494]"
121,3,3,"[0.007178851868957281, 0.00331110623665154, 0.018676262348890305, 0.9708338379859924]"
122,2,2,"[0.007790837902575731, 0.12953343987464905, 0.8477122783660889, 0.014963417313992977]"
123,1,1,"[0.0023700688034296036, 0.8990505337715149, 0.06662104278802872, 0.03195834532380104]"
124,0,0,"[0.8696198463439941, 0.0823911726474762, 0.044039707630872726, 0.003949209116399288]"
125,2,2,"[0.11467798054218292, 0.028233762830495834, 0.8540506958961487, 0.003037550952285528]"
126,1,1,"[0.039968058466911316, 0.8633683919906616, 0.06186092644929886, 0.03480261191725731]"
127,3,3,"[0.00022401598107535392, 0.013569044880568981, 0.001765740686096251, 0.9844412803649902]"
128,2,2,"[0.00022799978614784777, 0.17052049934864044, 0.7585522532463074, 0.0706992819905281]"
129,3,3,"[0.0009673594613559544, 0.0456409752368927, 0.05430958420038223, 0.8990820050239563]"
130,2,2,"[0.03402978181838989, 0.0012978070881217718, 0.9642203450202942, 0.0004521153459791094]"
131,2,2,"[0.17286990582942963, 0.02528059110045433, 0.7703288197517395, 0.03152075409889221]"
132,1,1,"[0.006127016618847847, 0.9454303979873657, 0.0009418751578778028, 0.04750074818730354]"
133,0,0,"[0.8741210699081421, 0.009240380488336086, 0.08689899742603302, 0.029739441350102425]"
134,2,2,"[0.16211718320846558, 0.0025957245379686356, 0.8352347016334534, 5.2424897148739547e-05]"
135,2,2,"[0.00019805470947176218, 0.0284799262881279, 0.9573612809181213, 0.013960829935967922]"
136,0,0,"[0.9648184180259705, 0.015663504600524902, 0.018293509259819984, 0.0012245402904227376]"
137,0,0,"[0.6670554876327515, 0.18205313384532928, 0.11766040325164795, 0.033230897039175034]"
138,0,0,"[0.9230544567108154, 0.05497732758522034, 0.015947284176945686, 0.006020916160196066]"
139,2,2,"[0.04751916974782944, 0.002616027370095253, 0.949733555316925, 0.0001313153188675642]"
140,2,2,"[0.0011169816134497523, 0.24373699724674225, 0.6848165392875671, 0.07032950222492218]"
141,1,1,"[0.02929658629000187, 0.8960772156715393, 0.013427160680294037, 0.0611991249024868]"
142,1,1,"[9.252731979358941e-05, 0.6658775806427002, 0.009549219161272049, 0.32448068261146545]"
143,3,3,"[0.0001380942267132923, 0.04845891147851944, 0.04955626279115677, 0.9018466472625732]"
144,1,1,"[0.0013931987341493368, 0.8083130121231079, 0.12200865149497986, 0.06828504055738449]"
145,2,2,"[0.00927417166531086, 0.083890400826931, 0.7600278258323669, 0.14680764079093933]"
146,2,2,"[0.02210984006524086, 0.013687929138541222, 0.9281912446022034, 0.0360109768807888]"
147,1,1,"[6.23462547082454e-05, 0.9074294567108154, 0.013860074803233147, 0.07864809036254883]"
148,3,3,"[1.4842940800008364e-05, 0.004153993912041187, 0.007660092320293188, 0.9881711006164551]"
149,3,3,"[0.0006769921164959669, 0.06794968247413635, 0.018208038061857224, 0.9131653308868408]"
150,2,2,"[0.0006278209621086717, 0.05928034707903862, 0.8730748295783997, 0.06701701134443283]"
151,2,2,"[0.004768191371113062, 0.03475199639797211, 0.9588696956634521, 0.0016101909568533301]"
152,2,2,"[0.04474466294050217, 0.0034637993667274714, 0.9446604251861572, 0.007131102494895458]"
153,2,2,"[0.23691301047801971, 0.0004521480586845428, 0.7626057267189026, 2.913987191277556e-05]"
154,0,0,"[0.9510546326637268, 0.01190413348376751, 0.019255412742495537, 0.017785867676138878]"
155,0,0,"[0.49945068359375, 0.3768036365509033, 0.04143630340695381, 0.08230937272310257]"
156,2,2,"[0.0008048897725529969, 0.29292523860931396, 0.6270557045936584, 0.07921411097049713]"
157,0,0,"[0.7935597896575928, 0.017282500863075256, 0.1877666413784027, 0.0013910741545259953]"
158,3,3,"[0.0013862437335774302, 0.12096916139125824, 0.043869152665138245, 0.8337754607200623]"
159,0,0,"[0.5842689871788025, 0.056146375834941864, 0.04327981919050217, 0.3163048028945923]"
160,1,1,"[0.005325110629200935, 0.9437549114227295, 0.011838297359645367, 0.03908160701394081]"
161,1,1,"[0.006377818062901497, 0.7010785341262817, 0.07142046838998795, 0.22112315893173218]"
162,3,3,"[0.012156166136264801, 0.060219455510377884, 0.01613309420645237, 0.9114912748336792]"
163,2,2,"[0.0036847474984824657, 0.034311771392822266, 0.9070457816123962, 0.05495765805244446]"
164,2,2,"[0.004750610329210758, 0.01394116971641779, 0.9400361180305481, 0.041272103786468506]"
165,1,1,"[0.06423086673021317, 0.9197092056274414, 0.0014531442429870367, 0.014606679789721966]"
166,1,1,"[0.000726265599951148, 0.9340758323669434, 0.04266646131873131, 0.022531436756253242]"
167,2,2,"[0.0026899485383182764, 0.15588168799877167, 0.828334629535675, 0.013093751855194569]"
168,1,1,"[0.030487388372421265, 0.8518770337104797, 0.07521551847457886, 0.042420029640197754]"
169,2,2,"[0.060584891587495804, 0.01587926782667637, 0.894191563129425, 0.02934425137937069]"
170,3,3,"[0.0018020945135504007, 0.24193134903907776, 0.03238721564412117, 0.7238792777061462]"
171,3,3,"[0.0006221347721293569, 0.4763118326663971, 0.029291829094290733, 0.4937741160392761]"
172,2,2,"[0.12806127965450287, 0.01045273058116436, 0.8592296838760376, 0.0022562239319086075]"
173,0,0,"[0.9605990648269653, 0.0005793810123577714, 0.03858807310461998, 0.0002334910968784243]"
174,2,2,"[0.002646396169438958, 0.1310073584318161, 0.8101752996444702, 0.05617094039916992]"
175,3,3,"[0.0001988222065847367, 0.06719837337732315, 0.004576484207063913, 0.9280263185501099]"
176,3,3,"[0.0038187603931874037, 0.07076481729745865, 0.015160398557782173, 0.9102560877799988]"
177,1,1,"[0.13806499540805817, 0.7306900024414062, 0.07890252023935318, 0.05234244093298912]"
178,2,2,"[0.0028746617026627064, 0.05800421163439751, 0.9131537079811096, 0.02596745826303959]"
179,2,2,"[0.01330207847058773, 0.02194969728589058, 0.9628810286521912, 0.001867197803221643]"
180,2,2,"[0.09182144701480865, 0.13684657216072083, 0.7520719170570374, 0.019260095432400703]"
181,3,3,"[4.771613021148369e-05, 0.02800682559609413, 0.0037265669088810682, 0.9682189226150513]"
182,3,3,"[0.0023468974977731705, 0.030335836112499237, 0.008731906302273273, 0.9585853219032288]"
183,0,0,"[0.9196003079414368, 0.01814192533493042, 0.05968119576573372, 0.002576485276222229]"
184,2,2,"[0.006381303071975708, 0.03230099752545357, 0.95810467004776, 0.003212959971278906]"
185,2,2,"[0.09178229421377182, 0.057687219232320786, 0.8331759572029114, 0.017354583367705345]"
186,0,0,"[0.9579126834869385, 0.005238346755504608, 0.03663827106356621, 0.00021070630464237183]"
187,3,3,"[0.0003222418890800327, 0.09701813757419586, 0.036046311259269714, 0.8666133284568787]"
188,1,1,"[0.03183002024888992, 0.7997428178787231, 0.06531380861997604, 0.1031133309006691]"
189,3,3,"[0.00040604505920782685, 0.11168645322322845, 0.02779371291399002, 0.8601136803627014]"
190,0,0,"[0.8828203082084656, 0.031838636845350266, 0.05298341065645218, 0.03235773742198944]"
191,0,0,"[0.8893204927444458, 0.06030064821243286, 0.042387109249830246, 0.007991790771484375]"
192,2,2,"[0.04001395031809807, 0.02384057454764843, 0.9310543537139893, 0.005091187544167042]"
193,3,3,"[0.0005466275033541024, 0.007831881754100323, 0.0044966889545321465, 0.9871247410774231]"
194,1,1,"[0.00020530485198833048, 0.9669018983840942, 0.007508102338761091, 0.025384582579135895]"
195,1,1,"[8.997460827231407e-05, 0.9425987005233765, 0.05073712393641472, 0.006574213970452547]"
196,3,3,"[0.018429752439260483, 0.1945626139640808, 0.012819808907806873, 0.7741878628730774]"
197,3,3,"[0.0006917034625075758, 0.36979538202285767, 0.01501435786485672, 0.6144985556602478]"
198,1,1,"[0.0006442397134378552, 0.6815927028656006, 0.07576876878738403, 0.24199436604976654]"
199,2,2,"[0.008032969199120998, 0.05039050057530403, 0.9137829542160034, 0.027793599292635918]"
200,0,0,"[0.7831910848617554, 0.023329399526119232, 0.1930440217256546, 0.0004355189739726484]"
201,3,3,"[0.00027176408912055194, 0.017870856449007988, 0.0006454731919802725, 0.9812119007110596]"
202,0,0,"[0.8710747361183167, 0.016284549608826637, 0.03477074205875397, 0.07786991447210312]"
203,3,3,"[0.0021011389326304197, 0.004740361589938402, 0.003557497402653098, 0.9896009564399719]"
204,1,1,"[0.18789267539978027, 0.7428122758865356, 0.02306894026696682, 0.046226076781749725]"
205,3,3,"[0.018135840073227882, 0.03580368310213089, 0.007794589269906282, 0.9382659196853638]"
206,1,1,"[0.003996759187430143, 0.9218366146087646, 0.007647652644664049, 0.06651893258094788]"
207,2,0,"[0.2771066129207611, 0.02029034122824669, 0.6754078269004822, 0.027195168659090996]"
208,1,1,"[0.0015005780151113868, 0.7607283592224121, 0.14465314149856567, 0.09311787039041519]"
209,1,1,"[0.00030838578823022544, 0.7254441380500793, 0.207416370511055, 0.0668310821056366]"
210,1,1,"[0.02906978689134121, 0.9344913959503174, 0.014886903576552868, 0.02155192382633686]"
211,2,2,"[0.011541410349309444, 0.029731707647442818, 0.9541093707084656, 0.004617435857653618]"
212,1,1,"[0.00012593909923452884, 0.8958894610404968, 0.011132683604955673, 0.09285202622413635]"
213,2,2,"[0.009759199805557728, 0.002898250240832567, 0.9841104745864868, 0.0032320755999535322]"
214,3,3,"[0.0029644377063959837, 0.20116925239562988, 0.027340756729245186, 0.7685255408287048]"
215,3,3,"[0.0005933785578235984, 0.22027385234832764, 0.175632506608963, 0.6035003066062927]"
216,0,0,"[0.6849455237388611, 0.001758225029334426, 0.3132559061050415, 4.0286380681209266e-05]"
217,3,3,"[5.362744923331775e-05, 0.13936609029769897, 0.005527906119823456, 0.8550524115562439]"
218,3,3,"[0.030446937307715416, 0.004217042122036219, 0.009818091057240963, 0.9555178880691528]"
219,2,2,"[0.0003566273662727326, 0.036412402987480164, 0.9035468697547913, 0.05968407914042473]"
220,3,3,"[0.0007269877824001014, 0.07274302840232849, 0.008116069249808788, 0.9184138774871826]"
221,1,2,"[0.0014300059992820024, 0.5597704648971558, 0.4188123047351837, 0.01998722553253174]"
222,3,3,"[0.0001800065510906279, 0.04646148905158043, 0.04292774572968483, 0.9104307889938354]"
223,3,3,"[0.029414132237434387, 0.09047924727201462, 0.022996343672275543, 0.8571102023124695]"
224,3,3,"[0.0002126625768141821, 0.21986205875873566, 0.005958705674856901, 0.7739666104316711]"
225,1,1,"[4.337279460742138e-05, 0.8166884183883667, 0.09958413988351822, 0.08368409425020218]"
226,0,0,"[0.8050769567489624, 0.07913272082805634, 0.11119695007801056, 0.004593351390212774]"
227,3,3,"[0.0074593075551092625, 0.02559240162372589, 0.008129715919494629, 0.9588186144828796]"
228,1,1,"[0.008626150898635387, 0.9488378167152405, 0.02309838868677616, 0.019437691196799278]"
229,1,1,"[0.006635947152972221, 0.8698225021362305, 0.015007955953478813, 0.1085335910320282]"
230,3,3,"[0.0002703167556319386, 0.30882224440574646, 0.03576432168483734, 0.655143141746521]"
231,1,1,"[0.022944539785385132, 0.6319518089294434, 0.3166145086288452, 0.028489073738455772]"
232,1,1,"[1.3713236512558069e-05, 0.9868561625480652, 0.002679977798834443, 0.01045021042227745]"
233,0,0,"[0.846866250038147, 0.0267112348228693, 0.0837293341755867, 0.042693283408880234]"
234,1,1,"[0.005785948131233454, 0.9796461462974548, 0.008845428936183453, 0.005722470581531525]"
235,1,1,"[0.014004803262650967, 0.7415992021560669, 0.03882284462451935, 0.20557311177253723]"
236,2,2,"[0.001064989948645234, 0.0302974134683609, 0.9615174531936646, 0.007120194379240274]"
237,3,3,"[0.008586961776018143, 0.045236583799123764, 0.01423620991408825, 0.9319401979446411]"
238,0,0,"[0.8486867547035217, 0.04554997384548187, 0.04862863942980766, 0.05713468790054321]"
239,2,2,"[0.1696942150592804, 0.001257580704987049, 0.8288508653640747, 0.00019732692453544587]"
240,3,3,"[4.627375892596319e-05, 0.0861884132027626, 0.0014290963299572468, 0.9123361706733704]"
241,1,1,"[0.00016190767928492278, 0.9689494371414185, 0.006695401389151812, 0.024193214252591133]"
242,3,3,"[0.0026506418362259865, 0.16858653724193573, 0.03943474590778351, 0.7893280386924744]"
243,1,1,"[0.07369662076234818, 0.9135456085205078, 0.004309388343244791, 0.008448343724012375]"
244,3,3,"[0.007007228210568428, 0.10625357180833817, 0.0007244069129228592, 0.8860147595405579]"
245,2,2,"[0.004748838022351265, 0.030652763321995735, 0.9592573642730713, 0.005341016687452793]"
246,2,2,"[0.0539359487593174, 0.004022644832730293, 0.9417965412139893, 0.0002449153398629278]"
247,3,3,"[0.0034984867088496685, 0.01815229095518589, 0.009344938211143017, 0.9690042734146118]"
248,2,2,"[0.09426775574684143, 0.0007024065125733614, 0.9048789739608765, 0.00015085549966897815]"
249,2,2,"[0.0009847506880760193, 0.03482881188392639, 0.9229416251182556, 0.04124482348561287]"
250,3,3,"[0.018224503844976425, 0.07094656676054001, 0.014222748577594757, 0.8966062068939209]"
251,1,1,"[0.08501781523227692, 0.8422200083732605, 0.03877614438533783, 0.03398607671260834]"
252,3,3,"[0.0002943018916994333, 0.20184846222400665, 0.033908020704984665, 0.7639492154121399]"
253,3,3,"[0.0033350219018757343, 0.08558892458677292, 0.00807888898998499, 0.9029971957206726]"
254,3,3,"[9.096621943172067e-05, 0.013135257177054882, 0.049981266260147095, 0.9367925524711609]"
255,2,2,"[0.050194546580314636, 0.0025725793093442917, 0.94395512342453, 0.003277710871770978]"
256,3,3,"[0.010837522335350513, 0.06968492269515991, 0.0017491183243691921, 0.9177284836769104]"
257,3,3,"[0.0001568863372085616, 0.08380772918462753, 0.011554076336324215, 0.9044813513755798]"
258,3,3,"[3.0195284125511535e-05, 0.18041610717773438, 0.0069798375479876995, 0.8125738501548767]"
259,0,0,"[0.7579063177108765, 0.1517045646905899, 0.006211080122739077, 0.08417806774377823]"
260,3,3,"[0.013047932647168636, 0.23775413632392883, 0.026949746534228325, 0.7222481966018677]"
261,2,2,"[0.035756465047597885, 0.029551992192864418, 0.9308330416679382, 0.003858522977679968]"
262,2,2,"[0.0007266883039847016, 0.12276963144540787, 0.8587455749511719, 0.01775810495018959]"
263,3,3,"[0.011869831010699272, 0.05961687117815018, 0.002005265560001135, 0.9265080690383911]"
264,3,3,"[0.0005298564210534096, 0.0478515699505806, 0.022554460912942886, 0.9290642142295837]"
265,2,2,"[0.00015786333824507892, 0.018452782183885574, 0.9798949360847473, 0.0014944660943001509]"
266,1,1,"[0.0003118044405709952, 0.9321718811988831, 0.014743831939995289, 0.052772440016269684]"
267,2,2,"[0.10409471392631531, 0.0016989430878311396, 0.8928020000457764, 0.001404384383931756]"
268,2,2,"[0.05691467225551605, 0.05236862227320671, 0.7693777680397034, 0.12133894860744476]"
269,0,0,"[0.8529390692710876, 0.07766935229301453, 0.012169052846729755, 0.05722256749868393]"
270,2,2,"[0.0017148074693977833, 0.0056414250284433365, 0.9780957698822021, 0.014547956176102161]"
271,3,3,"[0.00021433022629935294, 0.1497260332107544, 0.002314044861122966, 0.8477455973625183]"
272,3,3,"[0.05169689282774925, 0.04749606177210808, 0.21604511141777039, 0.6847618818283081]"
273,1,1,"[5.036150469095446e-05, 0.97348952293396, 0.0010389642557129264, 0.025421056896448135]"
274,1,1,"[0.05443766713142395, 0.8775086402893066, 0.02150815539062023, 0.046545520424842834]"
275,2,2,"[0.11632782220840454, 0.059225138276815414, 0.7782250642776489, 0.046221960335969925]"
276,2,2,"[0.2247219681739807, 0.00047279123100452125, 0.7747973203659058, 7.950783583510201e-06]"
277,2,2,"[0.00408873800188303, 0.014394816942512989, 0.977974534034729, 0.0035419247578829527]"
278,2,2,"[0.1960965096950531, 0.01211511716246605, 0.7876682877540588, 0.004120091907680035]"
279,2,2,"[0.007671525236219168, 0.04108298569917679, 0.7652870416641235, 0.18595845997333527]"
280,2,2,"[0.003445659764111042, 0.010980538092553616, 0.9847397804260254, 0.0008341296925209463]"
