,pred,true,pred prob
30,2,2,"[0.001601968426257372, 0.18145889043807983, 0.6825004816055298, 0.1344386637210846]"
31,3,0,"[0.13669370114803314, 0.005573250353336334, 0.0021461613941937685, 0.8555868268013]"
32,3,3,"[0.05466940253973007, 0.004506620578467846, 0.009280769154429436, 0.9315431714057922]"
33,3,3,"[2.5446544896112755e-05, 0.008233985863626003, 0.2143985480070114, 0.7773420810699463]"
34,1,1,"[1.349479248347052e-06, 0.8212075233459473, 0.00885454285889864, 0.16993650794029236]"
35,3,1,"[1.9435833564784843e-06, 0.3728591799736023, 0.017423750832676888, 0.6097151041030884]"
36,1,1,"[2.6290049390809145e-06, 0.9998496770858765, 1.5543957943009445e-06, 0.000146139704156667]"
37,0,0,"[0.634941816329956, 0.3210722506046295, 0.03882087767124176, 0.005165048874914646]"
38,2,2,"[0.22650226950645447, 0.0863952562212944, 0.6742385625839233, 0.01286389585584402]"
39,2,2,"[5.422064575100194e-09, 9.540427114984595e-09, 1.0, 3.672092437743713e-16]"
40,3,3,"[6.640856008743867e-05, 0.013402136042714119, 0.002018493600189686, 0.9845128655433655]"
41,1,1,"[2.2251020709518343e-05, 0.9982836246490479, 0.0007538878708146513, 0.0009402449359185994]"
42,1,1,"[0.2284485101699829, 0.7147307991981506, 0.026580769568681717, 0.030239902436733246]"
43,3,3,"[4.2979922000085935e-05, 0.016960980370640755, 0.0033861161209642887, 0.9796099662780762]"
44,2,2,"[6.401122846000362e-06, 0.00017524916620459408, 0.9997498393058777, 6.842432776466012e-05]"
45,0,2,"[0.4380170404911041, 0.34513986110687256, 0.21683655679225922, 6.535418378916802e-06]"
46,1,3,"[5.871876965102274e-06, 0.7226173877716064, 0.013960045762360096, 0.26341673731803894]"
47,3,3,"[0.0020087487064301968, 2.3816848624846898e-05, 6.823159310442861e-06, 0.9979606866836548]"
48,1,1,"[0.12644541263580322, 0.8728312253952026, 0.00046115508303046227, 0.0002622242900542915]"
49,3,3,"[3.153772922814824e-05, 6.313941412372515e-05, 5.496950805650158e-08, 0.9999052286148071]"
50,1,1,"[2.7033945571020013e-06, 0.8216497898101807, 0.11216222494840622, 0.06618529558181763]"
51,3,3,"[2.598375613160897e-05, 0.0015074384864419699, 0.01282250601798296, 0.9856441020965576]"
52,3,3,"[5.295872142596636e-06, 0.03300774469971657, 0.0027933954261243343, 0.9641935229301453]"
53,2,2,"[0.04127019643783569, 0.0044766939245164394, 0.9542460441589355, 7.044100129860453e-06]"
54,3,3,"[2.7276431865175255e-05, 0.012202836573123932, 0.053959496319293976, 0.9338103532791138]"
55,2,1,"[0.0001691950164968148, 0.266838937997818, 0.684426486492157, 0.04856536164879799]"
56,3,3,"[8.504216384608299e-05, 0.25465527176856995, 0.010401078499853611, 0.7348586320877075]"
57,2,2,"[0.002135423244908452, 0.0006265142583288252, 0.9972375631332397, 4.4451954295254836e-07]"
58,2,2,"[0.013629548251628876, 1.214217206779722e-07, 0.986370325088501, 1.1524746543374598e-13]"
59,1,1,"[0.0021674823947250843, 0.8682771325111389, 0.12429898977279663, 0.005256371572613716]"
60,1,1,"[3.20221261063125e-05, 0.9871649742126465, 0.004147064406424761, 0.008655919693410397]"
61,3,3,"[0.0038031754083931446, 0.00025874507264234126, 6.924142508069053e-05, 0.9958688020706177]"
62,2,2,"[0.06892354786396027, 0.007952578365802765, 0.9230586886405945, 6.517858128063381e-05]"
63,3,3,"[7.635805559402797e-06, 0.050321485847234726, 0.08890567719936371, 0.8607652187347412]"
64,2,2,"[0.35573142766952515, 1.893154694698751e-05, 0.6442496180534363, 5.851715639826338e-11]"
65,3,3,"[0.0010456024901941419, 0.00013923960796091706, 2.084555490000639e-05, 0.9987943172454834]"
66,2,2,"[0.16865752637386322, 7.221452506200876e-06, 0.8313352465629578, 6.2153906153772365e-12]"
67,2,2,"[5.970167649138602e-07, 2.6956604415317997e-07, 0.9999991655349731, 6.859531998947184e-15]"
68,2,2,"[3.4994901941531875e-14, 1.2471208961362112e-13, 1.0, 1.0507472412776349e-26]"
69,1,1,"[1.0027868484030478e-05, 0.9067685008049011, 0.0374412015080452, 0.055780284106731415]"
70,2,2,"[0.0007258675177581608, 0.0010244955774396658, 0.9982454776763916, 4.097116743650986e-06]"
71,3,3,"[1.3894089079258265e-06, 0.004219116643071175, 0.0028126465622335672, 0.992966890335083]"
72,3,3,"[0.015304720029234886, 0.0007118554203771055, 0.00010837395529961213, 0.9838751554489136]"
73,2,2,"[8.505749428877607e-05, 0.026177315041422844, 0.9663828611373901, 0.007354846689850092]"
74,3,3,"[3.496119006740628e-06, 6.697680510114878e-05, 3.821484284571852e-08, 0.9999294281005859]"
75,2,2,"[8.947335118136834e-06, 0.0007381971227005124, 0.9992367029190063, 1.6136229533003643e-05]"
76,1,1,"[3.677872371099511e-07, 0.9898667335510254, 0.0013714316301047802, 0.008761473000049591]"
77,1,1,"[1.0579865374893416e-05, 0.9996781349182129, 0.00014327540702652186, 0.0001680084242252633]"
78,3,3,"[0.2022666037082672, 0.007895556278526783, 9.167760435957462e-05, 0.7897461652755737]"
79,3,3,"[2.0232235331540949e-10, 0.0001239689881913364, 5.244701242190786e-06, 0.999870777130127]"
80,3,3,"[0.03157005459070206, 0.0006174245500005782, 0.0001973533653654158, 0.9676151275634766]"
81,3,3,"[3.686072602704371e-07, 0.006016316823661327, 7.411351543851197e-05, 0.9939091205596924]"
82,3,3,"[2.4243356165243313e-05, 0.004247195087373257, 0.001418134430423379, 0.9943103790283203]"
83,3,3,"[1.5054446578233183e-07, 0.004430157598108053, 0.000125486112665385, 0.9954441785812378]"
84,3,3,"[7.6705873652827e-06, 0.17936517298221588, 0.0014308968093246222, 0.8191962242126465]"
85,3,3,"[0.002899348270148039, 0.0027192358393222094, 1.2490638710005442e-06, 0.9943801760673523]"
86,2,2,"[0.0004388134693726897, 0.0013727975310757756, 0.9981568455696106, 3.156065577059053e-05]"
87,2,2,"[2.1120464225532487e-05, 0.0029638647101819515, 0.9965119957923889, 0.00050300732254982]"
88,3,3,"[0.00019855525169987231, 1.942793943499055e-07, 3.1349451035112e-08, 0.9998012185096741]"
89,1,1,"[0.00014515769726131111, 0.9972948431968689, 0.0025599119253456593, 1.669506843882118e-07]"
90,1,0,"[0.3101367950439453, 0.689120888710022, 0.00022961563081480563, 0.0005127285839989781]"
91,2,2,"[6.091277668929251e-07, 0.00033098962740041316, 0.9994750618934631, 0.00019339272694196552]"
92,3,3,"[0.0005032143671996891, 0.0012688186252489686, 4.935700417263433e-07, 0.9982274174690247]"
93,3,3,"[8.156320291163865e-06, 0.013874255120754242, 0.0008968201582320035, 0.9852207899093628]"
94,3,3,"[2.9295679269125685e-06, 0.005566795356571674, 6.559531175298616e-05, 0.9943647384643555]"
95,1,1,"[0.30474236607551575, 0.6932814121246338, 0.0016873411368578672, 0.000288911018287763]"
96,3,3,"[6.651903277088422e-07, 2.7489446438266896e-05, 7.87252758982504e-07, 0.9999710321426392]"
97,1,1,"[0.007555218413472176, 0.9924407005310059, 4.129371973249363e-06, 1.0522583693273191e-08]"
98,3,3,"[2.789820428006351e-07, 0.022707661613821983, 0.02866651862859726, 0.9486255049705505]"
99,3,3,"[5.549958927986154e-07, 0.006274560000747442, 0.003632394364103675, 0.9900924563407898]"
100,3,3,"[6.899075742694549e-06, 0.0014246903592720628, 0.004442180041223764, 0.9941262006759644]"
101,3,3,"[1.302133659919491e-05, 0.016703391447663307, 0.0028991354629397392, 0.9803844094276428]"
102,1,1,"[0.046252720057964325, 0.9536936283111572, 6.050258889445104e-06, 4.7676880058133975e-05]"
103,2,2,"[0.035791996866464615, 0.0023890743032097816, 0.9142298102378845, 0.04758911207318306]"
104,2,2,"[0.3755894899368286, 0.024036739021539688, 0.5956810116767883, 0.004692774266004562]"
105,1,1,"[4.7561627525283257e-07, 0.9999126195907593, 8.657384751131758e-05, 3.9251912653526233e-07]"
106,2,2,"[0.026861246675252914, 0.00981178693473339, 0.9632477760314941, 7.910864951554686e-05]"
107,3,3,"[0.02117880992591381, 0.0008690810645930469, 0.0003789634502027184, 0.9775731563568115]"
108,3,3,"[1.18346790700663e-10, 0.0011215837439522147, 9.545888315187767e-05, 0.9987829327583313]"
109,3,1,"[3.9963801100384444e-05, 0.02388916164636612, 0.014863308519124985, 0.9612076282501221]"
110,2,2,"[0.08648300915956497, 0.0032661098521202803, 0.9062994718551636, 0.003951414488255978]"
111,1,1,"[0.0002018706436501816, 0.9968593120574951, 0.002931867726147175, 6.870238394185435e-06]"
112,3,3,"[0.18629318475723267, 0.012933000922203064, 0.004185463301837444, 0.7965884208679199]"
113,1,1,"[5.100426960780169e-07, 0.8835260272026062, 0.11442852765321732, 0.0020448644645512104]"
114,2,2,"[0.4025510847568512, 0.004436920862644911, 0.5929105877876282, 0.00010142038081539795]"
115,2,2,"[0.4667224884033203, 0.012837737798690796, 0.5204166173934937, 2.3143922589952126e-05]"
116,3,3,"[0.0004202026466373354, 0.1937895566225052, 0.00349658471532166, 0.8022937178611755]"
117,1,2,"[6.142316851764917e-05, 0.7635399699211121, 0.23611503839492798, 0.00028364048921503127]"
118,1,1,"[0.1324021816253662, 0.8673383593559265, 0.0002586252230685204, 8.636215511614864e-07]"
119,3,3,"[4.816965429199627e-06, 0.03849967569112778, 0.0018159596947953105, 0.9596794247627258]"
120,1,1,"[0.00010258898691972718, 0.9926950931549072, 0.006980892736464739, 0.00022140948567539454]"
121,1,1,"[7.508093403885141e-06, 0.8706191778182983, 0.060870036482810974, 0.0685032531619072]"
122,1,0,"[0.1981469988822937, 0.7963459491729736, 0.0055065215565264225, 4.435482026110549e-07]"
123,2,2,"[7.79079016410833e-07, 0.0754004642367363, 0.9237582683563232, 0.0008405369007959962]"
124,0,0,"[0.8567602634429932, 0.1400901973247528, 0.003116057487204671, 3.347086749272421e-05]"
125,3,3,"[9.846719876804855e-06, 0.2489052265882492, 0.001219270401634276, 0.7498656511306763]"
126,1,1,"[0.1633489578962326, 0.8365919589996338, 5.9111527662025765e-05, 4.644442341827926e-08]"
127,1,1,"[7.294591455320187e-07, 0.9998806715011597, 2.2108250050223432e-05, 9.644990495871753e-05]"
128,2,2,"[5.946544843027368e-05, 0.29406341910362244, 0.6770048141479492, 0.028872286900877953]"
129,3,3,"[1.030773091770243e-06, 0.02631533145904541, 0.025281719863414764, 0.9484018683433533]"
130,3,3,"[4.358399110060418e-06, 0.0028245551511645317, 0.004798952955752611, 0.9923721551895142]"
131,2,2,"[0.01984226331114769, 0.0007862825877964497, 0.9672170877456665, 0.012154276482760906]"
132,3,3,"[0.037068989127874374, 0.03020990639925003, 0.0004581137327477336, 0.9322630167007446]"
133,1,1,"[0.00013636112271342427, 0.8990763425827026, 0.04528875648975372, 0.05549848824739456]"
134,2,2,"[1.1133332009194419e-05, 0.006254809442907572, 0.9915851354598999, 0.00214897352270782]"
135,2,2,"[0.4469529986381531, 0.06222628802061081, 0.49081921577453613, 1.4848349110252457e-06]"
136,1,1,"[1.6310184946632944e-05, 0.9942601919174194, 0.0055306884460151196, 0.00019286683527752757]"
137,2,2,"[2.017194674408529e-05, 1.192706463370996e-06, 0.9999786615371704, 2.6865569298828613e-14]"
138,2,2,"[0.024941081181168556, 0.00039204087806865573, 0.9725474715232849, 0.002119394252076745]"
139,2,2,"[0.20126545429229736, 0.03987869620323181, 0.7582195997238159, 0.0006362913991324604]"
140,3,3,"[0.00020438725186977535, 0.008598958142101765, 0.00023471584427170455, 0.9909619688987732]"
141,2,2,"[0.42914751172065735, 0.08982905745506287, 0.45136386156082153, 0.029659530147910118]"
142,1,1,"[1.2242038792464882e-05, 0.9313693642616272, 0.06739551573991776, 0.0012228668201714754]"
143,1,1,"[2.533132317239506e-07, 0.6325423121452332, 0.06833110004663467, 0.2991262972354889]"
144,2,2,"[6.889188739478413e-07, 0.0006426806794479489, 0.9939857125282288, 0.005370978731662035]"
145,1,1,"[0.00045654713176190853, 0.8743168115615845, 0.12486697733402252, 0.00035965960705652833]"
146,3,3,"[0.08059000968933105, 0.006008516997098923, 0.005152391269803047, 0.908249020576477]"
147,3,3,"[1.9297294784337282e-05, 0.008525270968675613, 0.005269917659461498, 0.9861854910850525]"
148,3,3,"[0.0004809175443369895, 0.051786765456199646, 0.004525020718574524, 0.9432073831558228]"
149,3,3,"[6.594537353521446e-06, 0.003397118067368865, 0.00043702381663024426, 0.9961591958999634]"
150,3,3,"[0.00016050157137215137, 0.041367530822753906, 0.0030928358901292086, 0.9553791284561157]"
151,0,2,"[0.5526762008666992, 0.10708536207675934, 0.34023675322532654, 1.7063492805391434e-06]"
152,1,1,"[6.898753781570122e-05, 0.9455891847610474, 0.04179365560412407, 0.012548166327178478]"
153,2,2,"[0.0012080587912350893, 0.007512579206377268, 0.990755021572113, 0.000524379312992096]"
154,3,3,"[0.00022473603894468397, 0.12913617491722107, 0.0017534778453409672, 0.8688855767250061]"
155,2,2,"[5.402806436904939e-06, 0.11681505292654037, 0.7206319570541382, 0.1625475436449051]"
156,1,1,"[0.003001590957865119, 0.9955416321754456, 1.0872095117520075e-05, 0.0014458607183769345]"
157,2,2,"[0.007598960772156715, 0.013403091579675674, 0.9788995385169983, 9.839553968049586e-05]"
158,2,2,"[0.000614538905210793, 0.05887812376022339, 0.9387707114219666, 0.0017367067048326135]"
159,2,2,"[0.00010733691306086257, 0.016157830134034157, 0.9833909273147583, 0.0003437970008235425]"
160,2,2,"[2.3582115535498993e-13, 1.0031789635100985e-11, 1.0, 5.18096863506202e-24]"
161,0,0,"[0.4493548274040222, 0.3072975277900696, 0.00219366024248302, 0.24115392565727234]"
162,1,1,"[1.0654055131453788e-06, 0.9417302012443542, 0.006393326912075281, 0.05187537893652916]"
163,2,2,"[4.9695008783601224e-06, 0.003156697377562523, 0.9873166084289551, 0.00952173862606287]"
164,2,2,"[2.8276273951632902e-05, 0.00025252578780055046, 0.9513865113258362, 0.048332709819078445]"
165,1,1,"[0.00011300152254989371, 0.9991112351417542, 0.0003020681906491518, 0.00047362103941850364]"
166,3,3,"[2.0897036847600248e-06, 0.003436752362176776, 0.003946664743125439, 0.9926145076751709]"
167,1,1,"[0.000131571912788786, 0.852786123752594, 0.1294948160648346, 0.017587464302778244]"
168,0,0,"[0.6776310205459595, 0.03325957804918289, 0.000105992890894413, 0.2890034019947052]"
169,2,0,"[0.23087403178215027, 0.11970130354166031, 0.649177074432373, 0.0002475781075190753]"
170,3,3,"[1.4005743196321419e-06, 0.0342460460960865, 0.001262559788301587, 0.9644900560379028]"
171,3,3,"[0.025634290650486946, 0.001916243927553296, 0.0005804169340990484, 0.9718690514564514]"
172,2,2,"[0.14795449376106262, 0.010854054242372513, 0.8265926241874695, 0.01459883339703083]"
173,3,3,"[5.570849680225365e-05, 0.00042879703687503934, 6.0442162386209475e-09, 0.9995154142379761]"
174,2,0,"[0.19524827599525452, 0.015561354346573353, 0.5195326805114746, 0.26965779066085815]"
175,2,2,"[1.5263183740898967e-05, 0.06199803575873375, 0.9379860162734985, 5.80092716973013e-07]"
176,3,3,"[3.922996620531194e-05, 0.05762001872062683, 0.21049566566944122, 0.7318451404571533]"
177,2,2,"[0.27747389674186707, 0.23584158718585968, 0.41705167293548584, 0.06963289529085159]"
178,1,1,"[1.7633021798246773e-06, 0.9927396178245544, 7.33242486603558e-05, 0.007185389753431082]"
179,1,1,"[0.07411548495292664, 0.9141087532043457, 0.0031298657413572073, 0.008645921014249325]"
180,3,2,"[0.18449389934539795, 0.06822158396244049, 0.21427477896213531, 0.5330097675323486]"
181,3,3,"[1.914510647793577e-07, 0.006758048199117184, 0.0010560048976913095, 0.9921857714653015]"
182,1,1,"[0.018631601706147194, 0.9813286066055298, 2.1425081285997294e-05, 1.8378819731879048e-05]"
183,1,1,"[1.2924475413456094e-05, 0.7390362620353699, 0.2568931579589844, 0.004057663958519697]"
184,1,1,"[3.0092786573732155e-07, 0.9999860525131226, 2.7190706077817595e-06, 1.1011195965693332e-05]"
185,1,1,"[1.5326497305068187e-05, 0.6840965151786804, 0.17070171236991882, 0.1451864242553711]"
186,2,2,"[3.7319481634767726e-05, 0.34994593262672424, 0.641909122467041, 0.008107587695121765]"
187,2,2,"[0.24810731410980225, 0.002062977058812976, 0.7498194575309753, 1.022299056785414e-05]"
188,1,1,"[7.007626845734194e-05, 0.9989964365959167, 0.0005902614793740213, 0.0003432053199503571]"
189,2,2,"[0.09448091685771942, 0.04062602296471596, 0.8034160137176514, 0.06147705018520355]"
190,3,3,"[1.1077884664700832e-05, 0.1125006377696991, 0.007530357223004103, 0.879957914352417]"
191,1,1,"[6.755347567377612e-05, 0.9977647066116333, 0.0020552417263388634, 0.00011249676754232496]"
192,2,2,"[0.14692820608615875, 0.07109425216913223, 0.7700255513191223, 0.01195207517594099]"
193,2,2,"[9.81928315013647e-06, 0.0023378459736704826, 0.9976508021354675, 1.4790922477914137e-06]"
194,2,2,"[0.0008219872834160924, 0.006648389156907797, 0.9924927353858948, 3.690665471367538e-05]"
195,1,1,"[1.2983286069356836e-05, 0.7543995380401611, 0.12076307088136673, 0.12482448667287827]"
196,1,1,"[2.189543556596618e-05, 0.9997219443321228, 2.229251913377084e-05, 0.00023386534303426743]"
197,1,1,"[0.3876208961009979, 0.6033083200454712, 0.0016530521679669619, 0.007417723536491394]"
198,3,3,"[0.0020264138001948595, 0.0005334251909516752, 4.576553328661248e-05, 0.9973944425582886]"
199,2,2,"[8.792673179414123e-05, 0.11949174851179123, 0.86693274974823, 0.013487469404935837]"
200,1,1,"[1.6060632333392277e-05, 0.9624735116958618, 0.034277137368917465, 0.0032334057614207268]"
201,3,3,"[0.33748242259025574, 0.1846959888935089, 0.024345792829990387, 0.45347583293914795]"
202,2,2,"[0.018847426399588585, 0.0353289358317852, 0.6540882587432861, 0.29173538088798523]"
203,1,1,"[9.850105016084854e-06, 0.981522798538208, 0.00519762746989727, 0.01326967217028141]"
204,1,1,"[0.31879425048828125, 0.6739892363548279, 0.006748667918145657, 0.000467845267849043]"
205,1,1,"[0.2317100316286087, 0.5911476016044617, 0.1606145054101944, 0.016527904197573662]"
206,3,3,"[3.9923347117110097e-07, 0.002497829729691148, 0.0002623559848871082, 0.9972394704818726]"
207,2,2,"[0.1387667953968048, 0.06549879908561707, 0.7953688502311707, 0.00036554146208800375]"
208,1,1,"[6.661735096713528e-05, 0.7562331557273865, 5.6056251196423545e-05, 0.2436441332101822]"
209,1,1,"[0.2485455721616745, 0.6397123336791992, 0.005219696089625359, 0.10652237385511398]"
210,3,3,"[6.666017515755129e-09, 0.0038039155770093203, 0.00015256150800269097, 0.9960435628890991]"
211,1,1,"[0.03531351312994957, 0.9646861553192139, 3.1337378914031433e-07, 5.567223126945464e-09]"
212,2,2,"[3.9046441088430583e-05, 0.0034741300623863935, 0.9960082769393921, 0.0004785028868354857]"
213,2,2,"[0.07695053517818451, 0.01176892314106226, 0.9107251167297363, 0.0005554873496294022]"
214,1,1,"[0.03531351312994957, 0.9646861553192139, 3.1337378914031433e-07, 5.567223126945464e-09]"
215,0,0,"[0.7869303226470947, 0.020933905616402626, 0.16771893203258514, 0.024416876956820488]"
216,3,3,"[0.09196925908327103, 0.00547182559967041, 5.932634849159513e-06, 0.9025529623031616]"
217,3,2,"[0.0014892155304551125, 0.03152383863925934, 0.006458110176026821, 0.9605287909507751]"
218,2,2,"[0.24034720659255981, 0.06419652700424194, 0.6950206160545349, 0.0004356644058134407]"
219,1,2,"[0.000194341700989753, 0.6224343180656433, 0.34779641032218933, 0.02957494556903839]"
220,3,3,"[5.619026342174038e-05, 0.02148471400141716, 0.0038918040227144957, 0.9745673537254333]"
221,2,2,"[0.11324510723352432, 0.04086345061659813, 0.8432306051254272, 0.002660934580489993]"
222,3,3,"[0.003932957071810961, 0.0005955680389888585, 8.631675882497802e-05, 0.9953852295875549]"
223,3,3,"[0.0022242185659706593, 0.03836791217327118, 0.0006319140666164458, 0.9587759375572205]"
224,3,3,"[3.511228715069592e-05, 0.005741877947002649, 1.393233219459944e-06, 0.9942216277122498]"
225,2,2,"[0.11997944861650467, 1.4680153981316835e-05, 0.8800058364868164, 1.68782696152725e-10]"
226,0,0,"[0.6568706035614014, 0.02926640585064888, 0.0007914248271845281, 0.3130715787410736]"
227,3,3,"[0.0005481575499288738, 0.06398380547761917, 0.007634617388248444, 0.9278334379196167]"
228,1,1,"[0.00027739902725443244, 0.9757730960845947, 0.0004696815740317106, 0.02347978763282299]"
229,3,3,"[0.02763254940509796, 0.001296314992941916, 0.00018107210053130984, 0.9708901047706604]"
230,1,1,"[0.1390492022037506, 0.8591775298118591, 0.0004507451085373759, 0.0013225740985944867]"
231,2,2,"[0.223162442445755, 0.19511251151561737, 0.5814003944396973, 0.0003246163541916758]"
232,1,1,"[0.43278104066848755, 0.5208098292350769, 0.0006825520540587604, 0.045726582407951355]"
233,3,3,"[6.310409617071855e-07, 0.006320454180240631, 0.06782655417919159, 0.9258522987365723]"
234,3,3,"[0.003063059179112315, 5.377666821004823e-05, 2.138301397280884e-06, 0.9968810081481934]"
235,2,2,"[1.8168332616141925e-08, 0.0005794156459160149, 0.999420166015625, 4.1916845816558634e-07]"
236,3,3,"[6.656034656771226e-07, 0.0014598164707422256, 2.726489810811472e-06, 0.9985368251800537]"
237,3,3,"[3.6305561934568686e-07, 0.0014902845723554492, 0.0017248819349333644, 0.9967844486236572]"
238,1,1,"[0.007555218413472176, 0.9924407005310059, 4.129371973249363e-06, 1.0522583693273191e-08]"
239,1,1,"[1.6023658133690333e-07, 0.9734988212585449, 0.0010029464028775692, 0.02549806982278824]"
240,2,2,"[0.0025507521349936724, 0.0024050013162195683, 0.9950359463691711, 8.228641490859445e-06]"
241,3,3,"[1.248163516720524e-05, 0.0027320024091750383, 0.0003625529643613845, 0.9968929290771484]"
242,3,3,"[3.0529306513926713e-06, 0.03696293383836746, 0.028420574963092804, 0.9346134662628174]"
243,0,2,"[0.3827996850013733, 0.05915963277220726, 0.29107072949409485, 0.2669698894023895]"
244,3,3,"[0.008128034882247448, 0.000163859105668962, 1.4618691238865722e-05, 0.9916934370994568]"
245,3,3,"[3.92879665014334e-05, 0.0033966677729040384, 0.0003638510243035853, 0.9962001442909241]"
246,3,3,"[0.006119024474173784, 0.00030833904747851193, 0.00016354101535398513, 0.9934090375900269]"
247,2,2,"[1.51888559685176e-06, 2.5185197500832146e-06, 0.9999959468841553, 2.612763738002455e-12]"
248,3,3,"[1.2017567314615007e-06, 0.005242424551397562, 0.00016699370462447405, 0.9945893287658691]"
249,1,1,"[0.22339273989200592, 0.7519866228103638, 0.02146226540207863, 0.003158308332785964]"
250,2,2,"[5.095175197311619e-07, 0.007497409358620644, 0.9925007224082947, 1.388017722092627e-06]"
251,2,2,"[4.9819784180726856e-05, 0.06244100257754326, 0.5992159843444824, 0.3382932245731354]"
252,2,2,"[0.0870182067155838, 0.0017133643850684166, 0.9112310409545898, 3.742281478480436e-05]"
253,2,2,"[0.10702179372310638, 0.020237533375620842, 0.872736394405365, 4.212747171550291e-06]"
254,3,3,"[0.033367324620485306, 0.0015220874920487404, 7.92268619989045e-05, 0.9650313258171082]"
255,2,2,"[0.20875245332717896, 6.374723852786701e-06, 0.7912411093711853, 3.630413747401917e-10]"
256,1,1,"[0.19998185336589813, 0.7995683550834656, 0.00037205565604381263, 7.77895184000954e-05]"
257,3,3,"[0.07153906673192978, 0.015307472087442875, 0.0029138498939573765, 0.910239577293396]"
258,2,2,"[0.00021865156304556876, 0.00044792843982577324, 0.9993334412574768, 1.266508409258904e-08]"
259,2,2,"[0.00047455832827836275, 0.01171229500323534, 0.9789946675300598, 0.008818546310067177]"
260,2,2,"[0.0002509873593226075, 0.08742611855268478, 0.8211492896080017, 0.09117363393306732]"
261,1,1,"[1.0573684448900167e-05, 0.9681113958358765, 0.005597599316388369, 0.026280507445335388]"
262,1,1,"[0.005683337803930044, 0.9937984347343445, 0.00017475687491241843, 0.00034341064747422934]"
263,3,3,"[1.0526689493417507e-06, 0.00898414570838213, 0.007354321889579296, 0.9836605787277222]"
264,1,1,"[8.13533624750562e-05, 0.9996696710586548, 0.00024879956617951393, 2.842376147782488e-07]"
265,2,2,"[0.0830119326710701, 0.02482341229915619, 0.8274034857749939, 0.06476114690303802]"
266,3,2,"[6.084583219490014e-05, 0.1861676126718521, 0.27961185574531555, 0.5341596603393555]"
267,0,3,"[0.5944017171859741, 0.249039426445961, 0.00031033120467327535, 0.15624849498271942]"
268,3,3,"[0.006711768452078104, 0.02244817651808262, 0.003315708367154002, 0.9675242900848389]"
269,1,1,"[3.089990627813677e-07, 0.9974491000175476, 0.0022756445687264204, 0.0002748870465438813]"
