,pred,true,pred prob
88,3,3,"[0.0011773041915148497, 0.07580235600471497, 0.010069992393255234, 0.9129503965377808]"
89,3,3,"[0.011665848083794117, 0.057865552604198456, 0.029182732105255127, 0.9012859463691711]"
90,3,3,"[0.0006925872876308858, 0.213979572057724, 0.03827989101409912, 0.747048020362854]"
91,2,2,"[0.00119452690705657, 0.07586821913719177, 0.5303384065628052, 0.3925988972187042]"
92,0,0,"[0.7778376936912537, 0.10432663559913635, 0.10564155131578445, 0.012194082140922546]"
93,1,2,"[0.0011100394185632467, 0.5817360877990723, 0.33029669523239136, 0.08685718476772308]"
94,3,3,"[0.0033488129265606403, 0.17789553105831146, 0.003337335539981723, 0.8154182434082031]"
95,2,2,"[0.037012748420238495, 0.20902547240257263, 0.7082467675209045, 0.04571497440338135]"
96,2,2,"[0.03412967920303345, 0.053534332662820816, 0.8966365456581116, 0.015699444338679314]"
97,3,3,"[0.002583250869065523, 0.0348571240901947, 0.020784543827176094, 0.9417751431465149]"
98,0,0,"[0.696351170539856, 0.1095411479473114, 0.1403743475675583, 0.05373339727520943]"
99,2,2,"[0.23494039475917816, 0.012890072539448738, 0.7506898641586304, 0.0014796140603721142]"
100,3,3,"[0.0029827330727130175, 0.02901959978044033, 0.08485416322946548, 0.8831434845924377]"
101,1,1,"[0.0014151070499792695, 0.8544628620147705, 0.014073221944272518, 0.13004885613918304]"
102,3,3,"[0.0005112439976073802, 0.06998948752880096, 0.009383236058056355, 0.9201160669326782]"
103,2,2,"[0.11057306081056595, 0.06611849367618561, 0.8109745979309082, 0.012333820573985577]"
104,0,0,"[0.7659907341003418, 0.18424755334854126, 0.031003708019852638, 0.01875801384449005]"
105,3,3,"[0.026046613231301308, 0.1388334333896637, 0.05529012531042099, 0.7798298597335815]"
106,1,1,"[0.05919093266129494, 0.9136276841163635, 0.021467547863721848, 0.005713735707104206]"
107,2,2,"[0.21832184493541718, 0.08124353736639023, 0.679330050945282, 0.02110452577471733]"
108,0,0,"[0.8530403971672058, 0.051820993423461914, 0.08048063516616821, 0.014657911844551563]"
109,1,1,"[0.000717594928573817, 0.9892380237579346, 0.008353687822818756, 0.0016907162498682737]"
110,2,2,"[0.006215664092451334, 0.07918054610490799, 0.8776926398277283, 0.03691113740205765]"
111,0,0,"[0.9036164879798889, 0.00020758742175530642, 0.09592777490615845, 0.0002482040144968778]"
112,1,1,"[0.006959825288504362, 0.7095522880554199, 0.20488831400871277, 0.07859957963228226]"
113,0,0,"[0.762326180934906, 0.034853797405958176, 0.18797028064727783, 0.01484976802021265]"
114,2,2,"[0.002620961284264922, 0.15835587680339813, 0.8284009099006653, 0.010622179135680199]"
115,2,2,"[0.07306332141160965, 0.03108794242143631, 0.8939599394798279, 0.001888752682134509]"
116,0,0,"[0.9622748494148254, 0.012251202017068863, 0.01966273784637451, 0.005811214912682772]"
117,2,2,"[0.001223711296916008, 0.020788753405213356, 0.9542365670204163, 0.023750923573970795]"
118,0,0,"[0.9292043447494507, 0.02633093111217022, 0.0382712185382843, 0.006193534005433321]"
119,1,1,"[0.030078310519456863, 0.9210847616195679, 0.013044058345258236, 0.035792917013168335]"
120,3,3,"[0.17114843428134918, 0.06612153351306915, 0.03008849360048771, 0.7326415777206421]"
121,2,2,"[0.10516490042209625, 0.007016242016106844, 0.8767514824867249, 0.011067412793636322]"
122,0,0,"[0.8848751783370972, 0.002295329235494137, 0.11225225776433945, 0.000577278551645577]"
123,3,3,"[0.08742096275091171, 0.11078010499477386, 0.25987598299980164, 0.541922926902771]"
124,0,2,"[0.616695761680603, 0.0028463583439588547, 0.3763854205608368, 0.0040724691934883595]"
125,0,0,"[0.7232409715652466, 0.23316636681556702, 0.03969471529126167, 0.0038980108220130205]"
126,1,1,"[0.03104683756828308, 0.8837894797325134, 0.036900267004966736, 0.048263438045978546]"
127,2,2,"[0.1214340478181839, 0.002177545102313161, 0.8708756566047668, 0.005512732081115246]"
128,2,2,"[0.1760656237602234, 0.04724884405732155, 0.769435465335846, 0.0072500514797866344]"
129,2,2,"[0.0009087494690902531, 0.4110393524169922, 0.4857001006603241, 0.10235175490379333]"
130,3,3,"[0.0008596963598392904, 0.1370946764945984, 0.008862411603331566, 0.8531832098960876]"
131,3,3,"[0.04273895174264908, 0.08123042434453964, 0.0719907283782959, 0.8040398955345154]"
132,3,3,"[0.05057363957166672, 0.09568601846694946, 0.02160988189280033, 0.8321305513381958]"
133,0,0,"[0.7872728705406189, 0.004657471552491188, 0.20350420475006104, 0.004565513227134943]"
134,2,2,"[0.02278095856308937, 0.008677270263433456, 0.9505038261413574, 0.018037943169474602]"
135,0,0,"[0.879574716091156, 0.020488420501351357, 0.0814441591501236, 0.018492605537176132]"
136,0,0,"[0.9661257266998291, 0.0025053047575056553, 0.03072095476090908, 0.0006480229203589261]"
137,2,2,"[0.0015173511346802115, 0.025084925815463066, 0.9687696099281311, 0.0046281274408102036]"
138,0,0,"[0.9785035252571106, 0.003545858897268772, 0.01769338548183441, 0.0002571393270045519]"
139,2,2,"[0.005058094393461943, 0.14718449115753174, 0.6098510026931763, 0.23790641129016876]"
140,2,2,"[0.22345182299613953, 0.12474999576807022, 0.5842365026473999, 0.06756162643432617]"
141,3,3,"[0.04280819743871689, 0.0928245335817337, 0.06839118897914886, 0.7959761619567871]"
142,2,2,"[0.0064393943175673485, 0.007239680737257004, 0.9186687469482422, 0.06765218079090118]"
143,1,1,"[0.001501405262388289, 0.9334127902984619, 0.018175695091485977, 0.04691007360816002]"
144,3,3,"[0.04591846093535423, 0.0538831502199173, 0.0953078642487526, 0.8048904538154602]"
145,1,1,"[0.003679864341393113, 0.9557185173034668, 0.038505226373672485, 0.00209645158611238]"
146,3,3,"[0.03514420613646507, 0.02184063196182251, 0.017599279060959816, 0.9254158735275269]"
147,3,3,"[0.201864555478096, 0.01871640235185623, 0.004008108284324408, 0.7754109501838684]"
148,3,3,"[0.004958787467330694, 0.3113888204097748, 0.023863624781370163, 0.6597888469696045]"
149,3,3,"[0.016031019389629364, 0.019794415682554245, 0.12861336767673492, 0.8355611562728882]"
150,3,3,"[0.025502951815724373, 0.02753724716603756, 0.07065533846616745, 0.8763045072555542]"
151,2,2,"[0.12071666866540909, 0.1264641433954239, 0.6958740949630737, 0.05694503337144852]"
152,2,2,"[0.06033558398485184, 0.1131904199719429, 0.784895122051239, 0.041578877717256546]"
153,0,0,"[0.9512173533439636, 0.027153290808200836, 0.014815306290984154, 0.0068141077645123005]"
154,2,2,"[0.006742764264345169, 0.25474250316619873, 0.7211251854896545, 0.017389565706253052]"
155,2,2,"[0.0036360896192491055, 0.11656086891889572, 0.800642728805542, 0.07916027307510376]"
156,3,3,"[0.0044613005593419075, 0.0885055661201477, 0.005903454963117838, 0.9011297821998596]"
157,2,2,"[0.15202537178993225, 0.016407271847128868, 0.8302863240242004, 0.0012809913605451584]"
158,2,2,"[0.05092800781130791, 0.00677106948569417, 0.9408723711967468, 0.0014285159995779395]"
159,1,1,"[0.0016804960323497653, 0.940929114818573, 0.009620302356779575, 0.04777013882994652]"
160,0,0,"[0.7758435010910034, 0.024131201207637787, 0.17707906663417816, 0.022946208715438843]"
161,0,0,"[0.38810116052627563, 0.24071481823921204, 0.3674951493740082, 0.0036888914182782173]"
162,0,0,"[0.8204283714294434, 0.02358546480536461, 0.11898788809776306, 0.03699817508459091]"
163,1,1,"[4.751505912281573e-05, 0.9682013392448425, 0.014907397329807281, 0.016843751072883606]"
164,2,2,"[0.08199997246265411, 0.05187014862895012, 0.8073657155036926, 0.05876414105296135]"
165,0,0,"[0.7875490188598633, 0.013333261013031006, 0.17763113975524902, 0.021486617624759674]"
166,3,3,"[0.012369523756206036, 0.024762040004134178, 0.04570072889328003, 0.9171676635742188]"
167,1,1,"[0.0008588405908085406, 0.9556626677513123, 0.016341283917427063, 0.027137262746691704]"
168,1,1,"[1.5108649904505e-06, 0.9841228723526001, 0.0019615800119936466, 0.01391405239701271]"
169,2,2,"[0.050340376794338226, 0.0056841722689569, 0.9010099172592163, 0.042965494096279144]"
170,2,2,"[0.00183313328307122, 0.15612773597240448, 0.7969325184822083, 0.045106615871191025]"
171,1,2,"[0.0019969670102000237, 0.47318950295448303, 0.43865421414375305, 0.08615926653146744]"
172,3,3,"[0.030157240107655525, 0.04950574412941933, 0.03668241947889328, 0.8836545944213867]"
173,0,0,"[0.9513387084007263, 0.012226502411067486, 0.03635288402438164, 8.189156505977735e-05]"
174,3,3,"[0.0430288128554821, 0.0993284061551094, 0.0033265280071645975, 0.854316234588623]"
175,0,0,"[0.811575710773468, 0.009601832367479801, 0.1446114182472229, 0.03421109914779663]"
176,2,2,"[0.3415273129940033, 0.0012603170471265912, 0.6435192227363586, 0.013693172484636307]"
177,1,1,"[7.383801130345091e-05, 0.9495177865028381, 0.002576019149273634, 0.047832392156124115]"
178,0,0,"[0.8899433612823486, 0.06452959030866623, 0.017499886453151703, 0.028027130290865898]"
179,0,0,"[0.9120565056800842, 0.052657291293144226, 0.027674386277794838, 0.00761176785454154]"
180,2,2,"[5.992069054627791e-05, 0.012287837453186512, 0.9803494215011597, 0.0073027838952839375]"
181,3,3,"[0.12393438071012497, 0.08616576343774796, 0.05607028678059578, 0.7338296175003052]"
182,3,3,"[0.0009524885681457818, 0.03568415343761444, 0.008240967057645321, 0.9551224112510681]"
183,1,1,"[0.012795249931514263, 0.9395361542701721, 0.013154970481991768, 0.034513652324676514]"
184,1,1,"[0.007028941996395588, 0.8363310694694519, 0.07112322747707367, 0.08551668375730515]"
185,2,2,"[0.053148798644542694, 0.008076823316514492, 0.9290260076522827, 0.009748409502208233]"
186,2,2,"[0.19199427962303162, 0.0060773272998631, 0.8007935285568237, 0.0011348329717293382]"
187,0,0,"[0.8470140695571899, 0.05566560477018356, 0.08552152663469315, 0.011798791587352753]"
188,0,0,"[0.9636069536209106, 0.022528570145368576, 0.009873475879430771, 0.003990980330854654]"
189,2,2,"[0.02588176168501377, 0.049969203770160675, 0.9106470942497253, 0.013501891866326332]"
190,3,3,"[0.0014252874534577131, 0.2726559340953827, 0.005252589005976915, 0.7206661701202393]"
191,0,0,"[0.933746874332428, 0.06109190359711647, 0.0027261574286967516, 0.002435066970065236]"
192,3,3,"[0.00022533141600433737, 0.23959924280643463, 0.008286266587674618, 0.751889169216156]"
193,2,2,"[0.01274945866316557, 0.05238735303282738, 0.6262155175209045, 0.30864769220352173]"
194,0,0,"[0.9116501212120056, 0.0050835758447647095, 0.0636318102478981, 0.01963452249765396]"
195,1,1,"[0.0005395170883275568, 0.9396428465843201, 0.023589063435792923, 0.03622854873538017]"
196,2,2,"[0.1344800591468811, 0.09311985224485397, 0.7346174120903015, 0.037782635539770126]"
197,3,3,"[0.0005914331413805485, 0.07752534747123718, 0.05916924029588699, 0.8627138733863831]"
198,2,2,"[0.006839102599769831, 0.07690898329019547, 0.790007472038269, 0.12624448537826538]"
199,2,2,"[0.0014259826857596636, 0.12718148529529572, 0.8325084447860718, 0.03888403996825218]"
200,1,1,"[0.0008187604253180325, 0.9508395791053772, 0.007032385561615229, 0.04130934178829193]"
201,3,3,"[0.020911050960421562, 0.052309758961200714, 0.021352406591176987, 0.9054268002510071]"
202,3,3,"[0.11285771429538727, 0.012016710825264454, 0.009964094497263432, 0.8651615381240845]"
203,3,3,"[0.08473458141088486, 0.007715428713709116, 0.026526153087615967, 0.8810237646102905]"
204,0,0,"[0.838241696357727, 0.07486076653003693, 0.08181208372116089, 0.005085511598736048]"
205,2,2,"[0.011273295618593693, 0.007453041151165962, 0.9780594706535339, 0.003214108757674694]"
206,1,1,"[7.171968263719464e-07, 0.9942652583122253, 0.002479115966707468, 0.0032549516763538122]"
207,0,0,"[0.9719207286834717, 0.009905576705932617, 0.015024164691567421, 0.003149481024593115]"
208,2,2,"[0.010109949856996536, 0.02238478697836399, 0.9109004735946655, 0.05660479515790939]"
209,3,3,"[0.0045962585136294365, 0.08953070640563965, 0.017153805121779442, 0.8887192010879517]"
210,3,3,"[0.004697198048233986, 0.010507116094231606, 0.013786807656288147, 0.9710087776184082]"
211,3,3,"[0.0026416461914777756, 0.07274449616670609, 0.2192942500114441, 0.7053195834159851]"
212,3,3,"[0.0012558458838611841, 0.10820342600345612, 0.05079372599720955, 0.8397470712661743]"
213,3,3,"[0.002995426533743739, 0.1907632052898407, 0.05477409064769745, 0.7514672875404358]"
214,3,3,"[0.008922992274165154, 0.03411875292658806, 0.02605418488383293, 0.9309040307998657]"
215,1,1,"[0.012578371912240982, 0.9546506404876709, 0.012525469064712524, 0.020245468243956566]"
216,3,3,"[0.0016908339457586408, 0.07719884812831879, 0.013229195028543472, 0.9078810811042786]"
217,2,2,"[0.015017936006188393, 0.2877700626850128, 0.4868556261062622, 0.21035635471343994]"
218,1,1,"[2.6871750833379338e-06, 0.9054314494132996, 0.004990484565496445, 0.08957526832818985]"
219,2,2,"[0.17176499962806702, 0.01862446777522564, 0.794979989528656, 0.014630507677793503]"
220,2,2,"[0.004865249618887901, 0.1366610825061798, 0.825259804725647, 0.033213965594768524]"
221,3,3,"[0.006414666771888733, 0.030515030026435852, 0.013738411478698254, 0.9493318796157837]"
222,3,3,"[0.026478204876184464, 0.03221796080470085, 0.02789638191461563, 0.9134074449539185]"
223,1,1,"[0.07277457416057587, 0.9011115431785583, 0.021975481882691383, 0.004138387739658356]"
224,3,3,"[0.017405666410923004, 0.08151683211326599, 0.006650201044976711, 0.8944272994995117]"
225,3,3,"[0.05639713257551193, 0.05978447571396828, 0.02214306779205799, 0.8616752624511719]"
226,1,1,"[0.057386815547943115, 0.8854223489761353, 0.019136428833007812, 0.038054466247558594]"
227,3,3,"[0.001519752899184823, 0.0836029201745987, 0.023902999237179756, 0.8909743428230286]"
228,0,0,"[0.8650426864624023, 0.09236738085746765, 0.03179366886615753, 0.010796228423714638]"
229,3,3,"[0.008144689723849297, 0.0831310898065567, 0.02930527925491333, 0.8794189691543579]"
230,2,2,"[0.0006169989355839789, 0.005509824026376009, 0.9916236996650696, 0.002249575685709715]"
231,3,3,"[0.018947310745716095, 0.10505112260580063, 0.0213153138756752, 0.8546862602233887]"
232,3,3,"[0.0110853910446167, 0.004456665832549334, 0.015771284699440002, 0.968686580657959]"
233,3,3,"[0.0006487293285317719, 0.11921718716621399, 0.029864922165870667, 0.8502691984176636]"
234,2,2,"[0.11641065031290054, 0.0012248632265254855, 0.881874680519104, 0.0004897455219179392]"
235,0,0,"[0.9426229596138, 0.0038051640149205923, 0.05234363302588463, 0.0012283577816560864]"
236,2,2,"[0.0652855858206749, 0.03806260600686073, 0.842347264289856, 0.054304447025060654]"
237,3,3,"[0.016542570665478706, 0.03838557377457619, 0.013384564779698849, 0.9316872954368591]"
238,1,1,"[9.116779256146401e-05, 0.9041191935539246, 0.004660411272197962, 0.09112924337387085]"
239,0,0,"[0.9183842539787292, 0.006196013651788235, 0.061211250722408295, 0.014208580367267132]"
240,1,1,"[1.268027517653536e-05, 0.9986516833305359, 0.00040523766074329615, 0.0009304918930865824]"
241,2,2,"[0.06264679878950119, 0.001374011393636465, 0.9355818033218384, 0.0003974127466790378]"
242,0,0,"[0.8163792490959167, 0.07710409164428711, 0.021626131609082222, 0.0848904550075531]"
243,0,0,"[0.811579704284668, 0.004789895843714476, 0.1741352528333664, 0.009495135396718979]"
244,0,0,"[0.8576881885528564, 0.04778428003191948, 0.09268055111169815, 0.0018470335053279996]"
245,3,3,"[0.0009526594076305628, 0.012455405667424202, 0.015237397514283657, 0.9713545441627502]"
246,3,3,"[0.007122636307030916, 0.024224618449807167, 0.04560970142483711, 0.9230430722236633]"
247,3,3,"[0.0017773084109649062, 0.09286301583051682, 0.05109605938196182, 0.8542636632919312]"
248,2,2,"[0.016797425225377083, 0.016457825899124146, 0.9537299275398254, 0.013014842756092548]"
249,0,0,"[0.918057382106781, 0.03395761549472809, 0.024647295475006104, 0.02333771623671055]"
250,1,1,"[0.00039981992449611425, 0.9653798937797546, 0.012284418568015099, 0.02193577028810978]"
251,0,0,"[0.704990565776825, 0.21941383183002472, 0.03569823503494263, 0.03989728167653084]"
252,0,0,"[0.8417530059814453, 0.08577503263950348, 0.050541456788778305, 0.021930493414402008]"
253,1,1,"[0.003561097662895918, 0.9684878587722778, 0.01836474984884262, 0.009586283937096596]"
254,0,0,"[0.9256137609481812, 0.0009513184777460992, 0.07305404543876648, 0.00038079326623119414]"
255,1,1,"[0.018523165956139565, 0.9563226699829102, 0.015721959993243217, 0.00943220779299736]"
256,3,3,"[1.5188450561254285e-05, 0.032747309654951096, 0.025403112173080444, 0.9418345093727112]"
257,2,2,"[0.10074492543935776, 0.01164289191365242, 0.8829584121704102, 0.0046538179740309715]"
258,0,0,"[0.9247903823852539, 0.04862196370959282, 0.013478224165737629, 0.01310940831899643]"
259,0,0,"[0.5626833438873291, 0.0551280602812767, 0.10218839347362518, 0.2800002098083496]"
260,0,0,"[0.9282997846603394, 0.007885045371949673, 0.04771851375699043, 0.0160965695977211]"
261,0,0,"[0.8972607851028442, 0.08368220925331116, 0.008456021547317505, 0.010601028800010681]"
262,1,1,"[0.1600683182477951, 0.7522200345993042, 0.07768862694501877, 0.010023035109043121]"
263,3,3,"[0.0021393997594714165, 0.02601274475455284, 0.0034445254132151604, 0.9684033393859863]"
264,0,0,"[0.884425699710846, 0.08187215775251389, 0.01413722150027752, 0.01956493780016899]"
265,1,1,"[0.09010908752679825, 0.8361595869064331, 0.026532601565122604, 0.04719873517751694]"
266,1,1,"[0.0009774682112038136, 0.9436243176460266, 0.0179747324436903, 0.03742345795035362]"
267,0,0,"[0.9313070774078369, 0.0024337521754205227, 0.06139964237809181, 0.004859537351876497]"
268,2,2,"[0.2949206829071045, 0.0060804737731814384, 0.641619086265564, 0.057379722595214844]"
269,1,1,"[0.005387351382523775, 0.9869411587715149, 0.0021993129048496485, 0.005472182296216488]"
270,2,2,"[0.16456252336502075, 0.0843416154384613, 0.7094961404800415, 0.04159974679350853]"
271,3,3,"[0.009423675946891308, 0.047063425183296204, 0.014251740649342537, 0.9292612075805664]"
272,3,3,"[0.040368519723415375, 0.03758453205227852, 0.022094428539276123, 0.8999524712562561]"
273,0,0,"[0.8504912853240967, 0.10709983855485916, 0.025719983503222466, 0.016688905656337738]"
274,1,1,"[0.0005327652906998992, 0.855281412601471, 0.00908393319696188, 0.13510185480117798]"
275,2,2,"[0.003569561755284667, 0.04790134355425835, 0.9384729266166687, 0.010056075640022755]"
276,3,3,"[0.0019353540847077966, 0.03712823614478111, 0.05139794200658798, 0.9095385074615479]"
277,3,3,"[0.006434166803956032, 0.0694178119301796, 0.030488552525639534, 0.8936594724655151]"
278,2,2,"[0.0009107398218475282, 0.1788853406906128, 0.7380282878875732, 0.0821756049990654]"
279,3,3,"[0.0005196321289986372, 0.160700723528862, 0.0021632981952279806, 0.8366163969039917]"
280,1,1,"[0.09472885727882385, 0.8699116110801697, 0.003056274028494954, 0.03230326995253563]"
281,3,3,"[0.04280078038573265, 0.047890860587358475, 0.07822269946336746, 0.8310856819152832]"
282,2,2,"[0.014681573025882244, 0.03420405462384224, 0.8386252522468567, 0.11248910427093506]"
