,pred,true,pred prob
28,1,1,"[1.1617116797424387e-05, 0.6956279277801514, 0.07607445120811462, 0.2282859832048416]"
29,3,3,"[1.8099361113854684e-05, 0.06295701116323471, 0.028842128813266754, 0.9081827402114868]"
30,3,3,"[1.5611940398230217e-06, 0.14945746958255768, 0.006619220599532127, 0.8439217209815979]"
31,1,0,"[0.3750891387462616, 0.45484134554862976, 0.04955611005425453, 0.1205134466290474]"
32,0,0,"[0.5139083862304688, 0.008464730344712734, 0.47727471590042114, 0.00035217293770983815]"
33,3,3,"[0.11891518533229828, 0.18971140682697296, 0.10152655839920044, 0.5898468494415283]"
34,3,3,"[8.985513999526518e-10, 0.18917854130268097, 0.0004673643270507455, 0.8103540539741516]"
35,1,1,"[0.01134935487061739, 0.9494178295135498, 0.030039450153708458, 0.0091933012008667]"
36,1,1,"[1.3425349720819213e-09, 0.6646643280982971, 0.33430904150009155, 0.0010266319150105119]"
37,0,0,"[0.969359815120697, 0.013936958275735378, 0.012334338389337063, 0.0043689049780368805]"
38,0,0,"[0.8407528400421143, 0.147251695394516, 0.011962653137743473, 3.284124977653846e-05]"
39,1,1,"[9.980510862206415e-10, 0.9984555244445801, 0.0005114200757816434, 0.0010330633958801627]"
40,2,0,"[0.14602194726467133, 2.731788481469266e-05, 0.8539499044418335, 8.237108204411925e-07]"
41,1,1,"[7.573706994890017e-08, 0.9899494647979736, 0.009942729026079178, 0.00010771593224490061]"
42,2,2,"[0.0007860539481043816, 0.0013671958586201072, 0.9974864721298218, 0.0003601722128223628]"
43,0,0,"[0.8860382437705994, 0.11169233918190002, 0.0021431094501167536, 0.000126276325318031]"
44,0,0,"[0.9957835674285889, 0.00015306724526453763, 0.004025896545499563, 3.7504265492316335e-05]"
45,2,2,"[0.0034940417390316725, 7.104833912308095e-06, 0.9964978098869324, 1.0428842642795644e-06]"
46,2,2,"[0.06558253616094589, 0.15312792360782623, 0.776995062828064, 0.004294564016163349]"
47,1,3,"[8.272711227164109e-08, 0.5594515800476074, 0.013278517872095108, 0.427269846200943]"
48,1,1,"[0.00021817887318320572, 0.9484488368034363, 0.012559364549815655, 0.0387735553085804]"
49,1,1,"[0.01233710628002882, 0.6829516291618347, 0.2986512780189514, 0.0060600051656365395]"
50,1,1,"[0.012289014644920826, 0.9349186420440674, 0.052792180329561234, 7.292204884379316e-08]"
51,2,2,"[0.004074374213814735, 0.0008462282130494714, 0.9948129653930664, 0.0002663374471012503]"
52,3,3,"[5.88541297474876e-07, 0.30404606461524963, 0.003442350309342146, 0.6925110220909119]"
53,2,1,"[0.031145626679062843, 0.3358714282512665, 0.6329819560050964, 9.793405979507952e-07]"
54,0,0,"[0.7247384190559387, 0.06767280399799347, 0.2064269632101059, 0.001161852735094726]"
55,2,2,"[1.445683210477e-06, 0.2034004032611847, 0.7367179989814758, 0.05988015606999397]"
56,2,2,"[0.0019290503114461899, 0.08196431398391724, 0.9134136438369751, 0.0026930568274110556]"
57,2,2,"[5.469547659231466e-07, 0.0011226327624171972, 0.9988273978233337, 4.933258969685994e-05]"
58,0,0,"[0.9560750126838684, 8.175044058589265e-05, 0.0426785908639431, 0.0011646253988146782]"
59,2,2,"[7.321629880152614e-08, 0.004548563156276941, 0.992051362991333, 0.003399973502382636]"
60,2,2,"[0.00730783399194479, 0.0014825231628492475, 0.9912093877792358, 3.3255059861403424e-07]"
61,2,2,"[2.8752134895171366e-08, 0.019129736348986626, 0.9795979857444763, 0.0012722925748676062]"
62,3,3,"[0.06449168920516968, 0.11719437688589096, 0.008074058219790459, 0.8102397918701172]"
63,1,1,"[2.946368658740539e-05, 0.8997077941894531, 0.09345775842666626, 0.006804990582168102]"
64,0,0,"[0.891411304473877, 9.329635759058874e-06, 0.10856536775827408, 1.403052101522917e-05]"
65,1,1,"[5.5913226049142395e-08, 0.9798223376274109, 0.0003440928412601352, 0.019833577796816826]"
66,1,1,"[0.0005686219083145261, 0.9466726183891296, 0.05092867836356163, 0.0018301233649253845]"
67,1,3,"[1.3931440889791702e-07, 0.6667727828025818, 0.023620260879397392, 0.3096068501472473]"
68,2,2,"[0.004109239671379328, 0.005008425563573837, 0.9908599853515625, 2.2305097445496358e-05]"
69,3,3,"[0.06302806735038757, 0.07673002779483795, 0.21231834590435028, 0.6479235291481018]"
70,2,2,"[2.226361459634063e-07, 0.0012604546500369906, 0.9987391829490662, 1.0942133599201043e-07]"
71,3,3,"[0.0002568374911788851, 0.16421009600162506, 0.000573081080801785, 0.8349600434303284]"
72,3,3,"[5.928262680754415e-07, 0.3528631627559662, 0.1485915184020996, 0.4985447824001312]"
73,2,0,"[0.26539742946624756, 0.02649952657520771, 0.70799320936203, 0.00010979529179167002]"
74,2,2,"[0.0009564440697431564, 3.558217213139869e-05, 0.9990038275718689, 4.1765556488826405e-06]"
75,2,2,"[3.0285234320359677e-09, 0.004318270832300186, 0.9956814050674438, 3.3073868621613656e-07]"
76,2,2,"[8.214194167521782e-06, 0.033629387617111206, 0.9471153020858765, 0.019247062504291534]"
77,2,2,"[0.0034636668860912323, 7.157672854418706e-08, 0.9965362548828125, 9.107964160648407e-09]"
78,2,2,"[0.005025378428399563, 0.3933051526546478, 0.6003568172454834, 0.0013126384001225233]"
79,0,0,"[0.9913278222084045, 4.7018929194564407e-07, 0.008671688847243786, 3.0584201837768887e-10]"
80,2,2,"[0.0159043837338686, 0.011937604285776615, 0.960246741771698, 0.01191125437617302]"
81,2,2,"[2.6018265998573042e-05, 0.15480197966098785, 0.8413711190223694, 0.0038009576965123415]"
82,1,1,"[3.968184003610986e-09, 0.9615861177444458, 0.03783084824681282, 0.0005830070585943758]"
83,0,0,"[0.9306684732437134, 2.6654637622414157e-05, 0.069302998483181, 1.8481842971596052e-06]"
84,2,2,"[0.0012219178024679422, 1.6134404745571373e-07, 0.9987779259681702, 4.400660669201528e-10]"
85,2,2,"[3.612364162108861e-05, 0.0020371084101498127, 0.9966869950294495, 0.0012397908139973879]"
86,2,2,"[0.05777527391910553, 3.9359540096484125e-05, 0.9421805143356323, 4.899744908470893e-06]"
87,2,2,"[0.0004223038849886507, 0.0004693577066063881, 0.9991082549095154, 4.341964299214851e-08]"
88,2,2,"[0.012530890293419361, 6.302670226432383e-05, 0.9874047636985779, 1.235369722962787e-06]"
89,0,0,"[0.7038115859031677, 0.028006479144096375, 0.26195773482322693, 0.006224278826266527]"
90,2,2,"[0.48395782709121704, 0.0003090858517680317, 0.515733003616333, 2.799786535945259e-08]"
91,2,2,"[0.059119172394275665, 9.607634865460568e-08, 0.9408802390098572, 4.955938379680447e-07]"
92,2,0,"[0.3494068384170532, 0.0012193943839520216, 0.649121105670929, 0.00025262750568799675]"
93,2,3,"[0.32743558287620544, 0.22166591882705688, 0.36585375666618347, 0.08504480868577957]"
94,1,1,"[0.00013349406071938574, 0.8515946865081787, 0.1464620977640152, 0.0018098034197464585]"
95,0,0,"[0.6856639385223389, 9.553149720886722e-05, 0.3142404854297638, 1.4635626932602008e-08]"
96,0,0,"[0.891011118888855, 0.001142023247666657, 0.10700010508298874, 0.0008466731524094939]"
97,2,2,"[0.03274354338645935, 0.0010729919886216521, 0.9655786156654358, 0.0006048604846000671]"
98,1,1,"[1.9652501848099746e-09, 0.9996788501739502, 9.85594597295858e-05, 0.00022255393560044467]"
99,2,2,"[7.761628839642043e-11, 3.954855856136419e-06, 0.9999958276748657, 2.739616888902674e-07]"
100,1,1,"[8.677941877976991e-06, 0.9696288108825684, 0.011258761398494244, 0.01910370960831642]"
101,3,3,"[1.2682089618465398e-06, 0.12064102292060852, 0.06969544291496277, 0.8096622824668884]"
102,1,1,"[3.306642720052322e-12, 0.9887998104095459, 9.296511962020304e-06, 0.011190821416676044]"
103,1,1,"[0.008024375885725021, 0.981401264667511, 0.009115061722695827, 0.0014592369552701712]"
104,2,2,"[2.353471018068376e-06, 0.0016864698845893145, 0.9982393980026245, 7.17128423275426e-05]"
105,0,0,"[0.9229296445846558, 0.023487986996769905, 0.052214816212654114, 0.0013675997033715248]"
106,0,0,"[0.8805255889892578, 0.003723383881151676, 0.11556234210729599, 0.0001886153477244079]"
107,1,1,"[0.059083689004182816, 0.8609423637390137, 0.07295063138008118, 0.007023365702480078]"
108,0,0,"[0.8841506838798523, 4.250685378792696e-05, 0.11580667644739151, 8.908696003118166e-08]"
109,0,0,"[0.8004704117774963, 7.2652963645225555e-09, 0.19952914118766785, 4.888796638624626e-07]"
110,3,3,"[2.413447327853646e-05, 0.009820807725191116, 0.06554169952869415, 0.9246132969856262]"
111,2,2,"[0.0012128297239542007, 0.0007072933367453516, 0.9974911212921143, 0.0005887512816116214]"
112,0,0,"[0.8907995820045471, 0.024632126092910767, 0.08113334327936172, 0.0034349013585597277]"
113,1,1,"[0.005052326247096062, 0.9900611639022827, 0.0030312384478747845, 0.0018551921239122748]"
114,3,3,"[0.03249190002679825, 0.013720772229135036, 0.0024322413373738527, 0.9513550996780396]"
115,3,3,"[7.750757902158512e-08, 0.21417196094989777, 0.018682733178138733, 0.7671452164649963]"
116,3,3,"[0.0001681689464021474, 0.013164985924959183, 0.10026223212480545, 0.8864046335220337]"
117,3,3,"[2.5500296487734886e-06, 0.013708192855119705, 0.0004365881031844765, 0.9858525991439819]"
118,1,3,"[0.26440244913101196, 0.3723938465118408, 0.09216390550136566, 0.27103978395462036]"
119,2,2,"[5.884496001584694e-09, 0.3447572886943817, 0.6469096541404724, 0.008333115838468075]"
120,2,2,"[2.4211908922211478e-08, 0.00028934289002791047, 0.9997096657752991, 9.278962238568056e-07]"
121,2,2,"[0.005607877392321825, 0.06503463536500931, 0.9273613095283508, 0.001996177015826106]"
122,2,2,"[5.073744887340581e-06, 2.3302842237171717e-05, 0.9999711513519287, 4.324004407862958e-07]"
123,2,2,"[5.1194373185126096e-08, 0.0018934473628178239, 0.997996985912323, 0.00010958311759168282]"
124,0,0,"[0.6897812485694885, 0.07621828466653824, 0.20771078765392303, 0.026289723813533783]"
125,0,0,"[0.5069122314453125, 4.051775249536149e-05, 0.4930420517921448, 5.253394647297682e-06]"
126,1,1,"[4.1151824348162336e-07, 0.9481494426727295, 0.01839195005595684, 0.03345814347267151]"
127,1,1,"[0.037154387682676315, 0.600199282169342, 0.36232855916023254, 0.00031777832191437483]"
128,2,2,"[1.9214053281757515e-06, 0.0024666558019816875, 0.997097373008728, 0.0004341295571066439]"
129,2,2,"[0.0005301402998156846, 0.008554239757359028, 0.9885202050209045, 0.0023953611962497234]"
130,1,1,"[0.0745159164071083, 0.5326728224754333, 0.010405351407825947, 0.38240596652030945]"
131,1,1,"[3.7888771657890175e-06, 0.7419213652610779, 0.21344830095767975, 0.0446266233921051]"
132,1,1,"[1.0854466836462962e-07, 0.6279919147491455, 0.3713521361351013, 0.0006557594169862568]"
133,0,0,"[0.9396401047706604, 6.203845259733498e-05, 0.060297127813100815, 7.25269046597532e-07]"
134,2,2,"[0.005173454061150551, 0.012714583426713943, 0.9801728129386902, 0.0019391943933442235]"
135,3,3,"[0.00019411533139646053, 0.0005673752166330814, 7.745527545921504e-05, 0.9991611242294312]"
136,2,3,"[3.6361589081934653e-06, 0.07061419636011124, 0.49189141392707825, 0.4374907314777374]"
137,3,3,"[1.3848748814382361e-08, 0.07737382501363754, 0.048619672656059265, 0.874006450176239]"
138,2,2,"[0.24278470873832703, 0.0004998488002456725, 0.7566609382629395, 5.448953379527666e-05]"
139,1,1,"[0.0005226806388236582, 0.9917279481887817, 0.0077181351371109486, 3.11574804072734e-05]"
140,3,3,"[2.4904852580220904e-07, 0.00502443453297019, 0.1548866331577301, 0.8400886654853821]"
141,3,3,"[0.0007310451474040747, 0.029219409450888634, 0.06990952789783478, 0.900140106678009]"
142,0,0,"[0.9868268966674805, 8.987105957203312e-07, 0.01276208832859993, 0.0004101157246623188]"
143,3,3,"[2.1886697140871547e-05, 0.00798658188432455, 0.0006326482980512083, 0.9913589954376221]"
144,2,2,"[1.39431719503591e-07, 1.4372187251865398e-05, 0.9999842643737793, 1.2473363995013642e-06]"
145,1,1,"[0.0003943712217733264, 0.9714827537536621, 0.00020357158791739494, 0.02791932225227356]"
146,1,1,"[4.0140946566680213e-07, 0.9931637644767761, 0.00624051271006465, 0.0005952697247266769]"
147,2,2,"[0.0009052801178768277, 0.002180504146963358, 0.9968762397766113, 3.789731636061333e-05]"
148,0,0,"[0.5994213819503784, 0.0017764985095709562, 0.39835649728775024, 0.00044562036055140197]"
149,0,0,"[0.7041216492652893, 0.004871392156928778, 0.28701773285865784, 0.003989223390817642]"
150,2,2,"[1.6119837482619914e-06, 0.0013425457291305065, 0.9986239671707153, 3.178591941832565e-05]"
151,2,2,"[0.0027035297825932503, 1.9783001334872097e-05, 0.997276246547699, 4.697066913195158e-07]"
152,1,1,"[1.5257513723554439e-06, 0.9855117201805115, 0.005782115273177624, 0.008704635314643383]"
153,0,0,"[0.9062047600746155, 0.0006963994237594306, 0.09309873729944229, 8.785161931257335e-09]"
154,3,3,"[0.0002783947275020182, 0.007165003567934036, 0.007926369085907936, 0.9846301674842834]"
155,0,0,"[0.8486296534538269, 0.0010287242475897074, 0.1487853229045868, 0.0015563833294436336]"
156,2,2,"[3.453177965795362e-09, 2.2854693781937385e-07, 0.9999997615814209, 6.279316649981936e-11]"
157,0,0,"[0.9988295435905457, 0.00010314500104868785, 0.0002488561440259218, 0.0008185110636986792]"
158,0,0,"[0.4761104881763458, 0.10401936620473862, 0.418239027261734, 0.0016311146318912506]"
159,0,0,"[0.8484081625938416, 0.036858897656202316, 0.05122283846139908, 0.06351011991500854]"
160,3,3,"[1.2298182809900027e-06, 0.11752767115831375, 0.002463223645463586, 0.8800078630447388]"
161,1,1,"[6.817900839450886e-07, 0.9585238695144653, 0.009122212417423725, 0.03235315531492233]"
162,2,2,"[0.0053093102760612965, 0.00047284821630455554, 0.9942177534103394, 1.097580515363461e-08]"
163,2,2,"[0.0011963511351495981, 8.094299118965864e-06, 0.9987955093383789, 1.5828999222478046e-09]"
164,2,2,"[0.013231308199465275, 0.008461622521281242, 0.9770662188529968, 0.001240927493199706]"
165,3,3,"[0.039471909403800964, 0.008786763995885849, 0.05677296593785286, 0.8949683308601379]"
166,2,2,"[3.699854642036371e-05, 0.004677625838667154, 0.9950672388076782, 0.0002181435702368617]"
167,2,2,"[0.04586159065365791, 9.9056342151016e-06, 0.954127311706543, 1.2265462601135368e-06]"
168,1,1,"[1.4982294942456065e-06, 0.8524176478385925, 0.14754612743854523, 3.472454773145728e-05]"
169,1,1,"[0.00018496673146728426, 0.6876514554023743, 0.3092072904109955, 0.0029562264680862427]"
170,3,3,"[6.19374631583014e-08, 0.16041533648967743, 0.004774381406605244, 0.834810197353363]"
171,3,3,"[1.94578682055635e-08, 0.00017778862093109637, 0.07300256937742233, 0.9268196225166321]"
172,2,2,"[0.014547612518072128, 2.918860081990715e-05, 0.9854133725166321, 9.76766568783205e-06]"
173,1,1,"[0.010796125046908855, 0.9838504195213318, 0.004973398055881262, 0.0003799467522185296]"
174,2,2,"[9.779489118955098e-06, 5.8302006777921633e-08, 0.9999901056289673, 7.918514910443264e-08]"
175,0,0,"[0.9974557757377625, 4.4194170186528936e-05, 0.0008835172047838569, 0.0016165979905053973]"
176,1,1,"[2.5626638588960304e-08, 0.9991933703422546, 0.000713623536285013, 9.300529200118035e-05]"
177,2,1,"[7.51794928532945e-08, 0.3064001500606537, 0.631950855255127, 0.06164894998073578]"
178,3,3,"[0.002735348418354988, 0.0027733040042221546, 0.0004657981335185468, 0.994025468826294]"
179,3,3,"[2.847091127478052e-05, 0.000757813744712621, 0.0002607961359899491, 0.9989528656005859]"
180,1,1,"[0.0001570856402395293, 0.6897575855255127, 0.24684669077396393, 0.06323866546154022]"
181,2,3,"[7.09427922629402e-06, 0.003507849760353565, 0.5296399593353271, 0.4668450951576233]"
182,1,1,"[1.0567744084255537e-06, 0.9930111765861511, 0.0036094256211072206, 0.0033783181570470333]"
183,3,3,"[0.0591295100748539, 0.07534688711166382, 0.1475832611322403, 0.7179403901100159]"
184,1,1,"[5.133244496136058e-09, 0.9540995359420776, 0.030702883377671242, 0.01519755832850933]"
185,3,3,"[0.0018041349248960614, 0.2669353783130646, 0.003030300373211503, 0.7282301783561707]"
186,3,3,"[0.01611257530748844, 0.14830896258354187, 0.0008798983180895448, 0.8346985578536987]"
187,2,2,"[4.5808657887391746e-05, 1.7561341110194917e-06, 0.9999521970748901, 2.1408276040801866e-07]"
188,2,2,"[4.0111292037181556e-05, 0.004724735394120216, 0.994528591632843, 0.0007066326797939837]"
189,3,3,"[0.02905661053955555, 0.03438659384846687, 0.03474435210227966, 0.9018124341964722]"
190,2,2,"[3.8536207284778357e-05, 0.00717224320396781, 0.9924919009208679, 0.00029732208349741995]"
191,1,1,"[1.925068772834493e-06, 0.8716152906417847, 0.02050948515534401, 0.1078733280301094]"
192,2,2,"[0.03798120468854904, 0.002418783726170659, 0.9557461738586426, 0.0038538502994924784]"
193,1,1,"[0.005056201945990324, 0.9913219809532166, 0.0010765845654532313, 0.002545196795836091]"
194,3,3,"[1.4630371651946916e-06, 0.24207532405853271, 0.23068591952323914, 0.5272372364997864]"
195,3,3,"[8.545990567654371e-06, 0.00022805298794992268, 0.0001071573788067326, 0.9996562004089355]"
196,2,2,"[4.210511178825982e-05, 0.009718745946884155, 0.9842023849487305, 0.006036717444658279]"
197,2,2,"[7.213476465040003e-07, 0.007558977231383324, 0.9922505021095276, 0.00018974985869135708]"
198,1,1,"[0.002718487288802862, 0.9449726343154907, 0.04320972412824631, 0.009099142625927925]"
199,2,2,"[0.004574041347950697, 7.025850209174678e-05, 0.9953469634056091, 8.733190952625591e-06]"
200,0,0,"[0.6033046841621399, 0.018104350194334984, 0.006512438412755728, 0.3720785081386566]"
201,2,2,"[1.0358719009673223e-05, 0.0016176319913938642, 0.9983687996864319, 3.237893224650179e-06]"
202,3,3,"[1.970840457943268e-05, 0.3798786699771881, 0.14385375380516052, 0.4762478768825531]"
203,3,3,"[7.366367754002567e-06, 0.0007125050178728998, 0.017043331637978554, 0.9822368025779724]"
204,2,2,"[7.279532496795582e-07, 2.3683135452756687e-07, 0.9999990463256836, 3.7863263635529165e-09]"
205,3,3,"[0.0004984185216017067, 0.04094607010483742, 0.0006057301652617753, 0.9579497575759888]"
206,1,1,"[1.1041135783429468e-09, 0.9949020147323608, 0.004890260752290487, 0.00020763675274793059]"
207,2,2,"[2.9244361030578148e-06, 3.0590523238060996e-05, 0.9999569654464722, 9.405902346770745e-06]"
208,3,3,"[3.269532214411619e-11, 0.0024853202048689127, 0.001310480758547783, 0.9962041974067688]"
209,2,2,"[0.00011423615796957165, 0.0018969610100612044, 0.9975417852401733, 0.0004470334970392287]"
210,2,0,"[0.30563488602638245, 0.0011040064273402095, 0.6932604908943176, 6.388782480826194e-07]"
211,3,3,"[0.006121261510998011, 0.02482249215245247, 0.04032569006085396, 0.9287305474281311]"
212,2,2,"[0.00014814028691034764, 5.4983065638225526e-05, 0.9980636239051819, 0.001733217854052782]"
213,2,2,"[9.083213625693531e-10, 5.75246122025419e-06, 0.9999855756759644, 8.680689461471047e-06]"
214,1,1,"[0.0006665667169727385, 0.9885867238044739, 0.0007799270679242909, 0.009966813959181309]"
215,3,3,"[8.468603482469916e-05, 0.03110739216208458, 0.012070546858012676, 0.9567374587059021]"
216,2,2,"[0.0011011346941813827, 0.007622105069458485, 0.9863328337669373, 0.004943914711475372]"
217,3,3,"[0.00035662419395521283, 0.01361258514225483, 0.0012593611609190702, 0.9847715497016907]"
218,2,0,"[0.4063194692134857, 0.041761938482522964, 0.5517886281013489, 0.00012998747115489095]"
219,2,0,"[0.07838756591081619, 8.661660899633716e-07, 0.9216115474700928, 6.313314315775642e-10]"
220,1,1,"[2.478279384376947e-05, 0.8358317613601685, 0.16186706721782684, 0.0022764168679714203]"
221,2,1,"[2.00321869670006e-06, 0.3848963975906372, 0.6126282215118408, 0.002473415108397603]"
222,2,2,"[0.0536978654563427, 0.0009270653827115893, 0.9450982809066772, 0.00027692122966982424]"
223,0,0,"[0.9925919771194458, 4.6825229219393805e-05, 0.00735663203522563, 4.632551281247288e-06]"
224,1,1,"[4.879360062659543e-07, 0.8559094667434692, 0.09315220266580582, 0.050937846302986145]"
225,3,3,"[1.4995188735156262e-07, 0.00045437822700478137, 0.0062176818028092384, 0.9933278560638428]"
226,3,3,"[0.0009755988139659166, 0.09084895998239517, 0.00838804803788662, 0.8997873663902283]"
227,0,0,"[0.9993133544921875, 9.247197158401832e-05, 0.0005831736489199102, 1.1065213584515732e-05]"
228,3,3,"[0.034263208508491516, 0.03103168122470379, 0.13135507702827454, 0.8033499717712402]"
229,1,1,"[0.010371415875852108, 0.9896031022071838, 2.5381246814504266e-05, 6.596116008950048e-08]"
230,3,3,"[0.0058977240696549416, 0.3160681128501892, 0.0008324913796968758, 0.6772016286849976]"
231,3,3,"[2.187737209169427e-06, 0.0011106280144304037, 0.008641638793051243, 0.9902455806732178]"
232,1,1,"[2.7885999998034094e-07, 0.9933255910873413, 9.871865586319473e-06, 0.0066642118617892265]"
233,3,3,"[2.2261749109020457e-05, 0.00834750011563301, 5.26110379723832e-05, 0.9915776252746582]"
234,1,1,"[2.1023826946020563e-07, 0.9709119200706482, 0.029086196795105934, 1.7534875951241702e-06]"
235,0,0,"[0.9864658713340759, 0.0006128847599029541, 0.0065816366113722324, 0.006339671555906534]"
236,2,2,"[9.208728215526207e-07, 0.07610953599214554, 0.9027353525161743, 0.021154098212718964]"
237,1,1,"[0.043896693736314774, 0.8883040547370911, 0.06758595257997513, 0.0002132890367647633]"
238,2,2,"[0.0017067607259377837, 0.0014021401293575764, 0.996657133102417, 0.00023401381622534245]"
239,3,3,"[1.0705579143177602e-06, 0.22602948546409607, 0.01572357676923275, 0.7582458257675171]"
240,2,2,"[0.00029981069383211434, 3.701574314618483e-06, 0.9996964931488037, 2.9478062213428302e-09]"
241,3,3,"[0.0005143048474565148, 0.004743943456560373, 0.00018777373770717531, 0.9945539236068726]"
242,0,0,"[0.9806128144264221, 0.0049598682671785355, 0.013771087862551212, 0.0006562876515090466]"
243,1,1,"[0.0007105693803168833, 0.9988114833831787, 0.00034208118449896574, 0.0001358988374704495]"
244,2,2,"[0.00023594738740939647, 0.00022047544189263135, 0.9995425939559937, 1.0443882274557836e-06]"
245,1,1,"[2.459750447769693e-08, 0.999055802822113, 0.00015998486196622252, 0.0007841322803869843]"
246,0,0,"[0.48975953459739685, 0.47900649905204773, 0.017590751871466637, 0.013643191196024418]"
247,1,1,"[4.032608025283935e-09, 0.9662330150604248, 0.004381705541163683, 0.029385248199105263]"
248,3,3,"[7.809359885868616e-06, 0.025281406939029694, 0.001238980796188116, 0.9734718203544617]"
249,1,1,"[0.004664842505007982, 0.9541442394256592, 0.004589346703141928, 0.036601483821868896]"
250,2,2,"[6.0803554333688226e-06, 0.01879611611366272, 0.9792051911354065, 0.001992567675188184]"
251,2,2,"[0.0012627709656953812, 7.921733413240872e-06, 0.9987292885780334, 6.086531101345827e-08]"
252,1,1,"[0.09686748683452606, 0.870381236076355, 0.02834482491016388, 0.0044064330868422985]"
253,0,0,"[0.6787620782852173, 0.01182251051068306, 0.3083246946334839, 0.001090765930712223]"
254,3,3,"[5.887993665965041e-06, 0.14663273096084595, 3.37124292855151e-05, 0.8533276915550232]"
255,2,2,"[1.2683797649515327e-05, 0.004370111506432295, 0.9954057931900024, 0.0002113698428729549]"
256,0,0,"[0.9986562728881836, 6.551645492436364e-05, 0.0010861720656976104, 0.00019203193369321525]"
257,3,3,"[0.014314520172774792, 0.20513303577899933, 0.01327873021364212, 0.7672737836837769]"
258,3,3,"[9.63187176239444e-06, 0.1812388151884079, 0.011361265555024147, 0.8073903322219849]"
259,1,1,"[9.629721464676777e-10, 0.9996961355209351, 1.0472633221070282e-05, 0.00029342432389967144]"
260,1,1,"[1.087818546352537e-07, 0.9889426231384277, 0.0023105049040168524, 0.008746743202209473]"
261,3,3,"[2.456564061503741e-06, 0.07135265320539474, 0.008897391147911549, 0.9197474122047424]"
262,2,2,"[3.21101687461578e-08, 0.022752022370696068, 0.9772469997406006, 9.852618632066878e-07]"
263,2,1,"[1.5921935414553445e-07, 0.3712485730648041, 0.6265607476234436, 0.0021906187757849693]"
264,2,0,"[0.11639130115509033, 0.0014815235044807196, 0.8811445236206055, 0.0009825954912230372]"
265,1,1,"[0.0025959282647818327, 0.9617626070976257, 0.02103378437459469, 0.01460766140371561]"
266,1,1,"[0.00022052293934393674, 0.9760584831237793, 0.02032390795648098, 0.0033971217926591635]"
267,2,1,"[0.00015573130804114044, 0.26158562302589417, 0.44103214144706726, 0.29722651839256287]"
268,1,1,"[4.902745587287427e-08, 0.9998869895935059, 2.3001981389825232e-05, 9.004111052490771e-05]"
269,3,3,"[7.11600483399577e-13, 0.00035994945210404694, 1.977394276764244e-06, 0.9996379613876343]"
