,pred,true,pred prob
625,0,0,"[1.0, 2.738493026094302e-12, 6.5286296369038155e-09, 1.154993361009845e-26]"
934_1_1,2,2,"[1.1491045094624841e-11, 4.7255193886264066e-17, 1.0, 2.35412194892285e-28]"
65_1_1,2,2,"[8.76945682737329e-10, 1.5776027706415618e-10, 1.0, 1.03655524571347e-17]"
1006_1,2,2,"[7.051807097626562e-25, 5.361348301077817e-13, 1.0, 8.940440054949761e-10]"
142,0,0,"[0.9999722242355347, 2.7778181902249344e-05, 8.273973173267279e-10, 4.696930778341768e-13]"
336_2_0,1,1,"[2.1217318421304407e-20, 0.9999998807907104, 8.16680501003475e-09, 6.022780496550695e-08]"
578,0,0,"[0.9999997615814209, 2.3124142956021387e-07, 2.6614643822142625e-10, 7.586069427256877e-15]"
159_0,2,2,"[5.118204171594698e-06, 2.5997056221380487e-19, 0.999994158744812, 6.890347208354797e-07]"
130_0_0,2,2,"[2.053164971371757e-09, 3.972660742035394e-12, 1.0, 4.916192874344066e-20]"
336_0_2,1,1,"[2.1217318421304407e-20, 0.9999998807907104, 8.16680501003475e-09, 6.022780496550695e-08]"
441_2,2,2,"[3.677826996777039e-23, 1.0216944613472903e-13, 1.0, 1.1470113405651512e-18]"
446_0_0,1,1,"[1.3013032003073022e-06, 0.9999986886978149, 2.0492670433573234e-15, 1.0197288569102625e-09]"
97_0_0,2,2,"[3.227614087109032e-08, 7.076740045743393e-16, 1.0, 2.260905425008862e-15]"
831_0_2,3,3,"[2.3222879612647094e-21, 3.6448728830232344e-19, 1.8653551377440054e-22, 1.0]"
709_1_0,2,2,"[1.6429969929352756e-28, 1.7508897109941302e-10, 1.0, 8.576470316065482e-20]"
165_2_0,1,1,"[1.0226991568233313e-23, 1.0, 5.182075406912045e-24, 1.3949233713426377e-16]"
268_0_1,2,2,"[7.195250852922589e-26, 5.880687122942122e-18, 1.0, 4.945855465628146e-13]"
1002_0,1,1,"[2.885587047085636e-10, 0.9999990463256836, 5.5777285568048285e-11, 9.124695452555898e-07]"
866_0_2,2,2,"[4.375118503704024e-29, 8.712141497116345e-17, 1.0, 7.221612666585297e-36]"
485_1_2,3,3,"[1.0220627105092959e-17, 3.083620858657099e-11, 7.468782037278743e-09, 1.0]"
418_1_2,1,1,"[4.2677290275301244e-19, 0.9999959468841553, 1.551648046160814e-11, 4.015063950646436e-06]"
137_1,3,3,"[8.692968688703345e-21, 3.17411263939249e-10, 2.2012949072824955e-18, 1.0]"
875_0_1,2,2,"[3.2349090853950324e-13, 2.931558107377441e-09, 1.0, 2.3253220581359668e-19]"
23,0,0,"[0.9999992847442627, 8.754158015893479e-14, 7.009197702245729e-07, 8.887993813155859e-11]"
942_0_1,2,2,"[8.217342486048254e-19, 1.3333266906556673e-05, 0.9999866485595703, 6.952615175908258e-18]"
5_1,3,3,"[4.040359355677453e-14, 9.984916005123523e-09, 3.300686876173131e-05, 0.9999669790267944]"
573_1_2,1,1,"[1.0864141143239643e-14, 1.0, 1.2843647315390755e-13, 2.372554375185132e-09]"
88_2_2,2,2,"[1.7210689762237052e-08, 1.6877083497566406e-17, 1.0, 9.550850303561735e-22]"
493_0_0,3,3,"[1.1911512132201096e-07, 4.5117336949784814e-11, 2.7931388757451714e-08, 0.9999998807907104]"
770_2_2,3,3,"[1.2829972815490281e-13, 3.92836145557407e-11, 1.0068918072647648e-06, 0.9999990463256836]"
287_0_0,2,2,"[7.279687022323155e-16, 2.030221931054784e-15, 1.0, 8.699547585718421e-26]"
629_2,3,3,"[3.7933386372027534e-33, 7.99085229177208e-21, 2.4382457985217067e-27, 1.0]"
170_0_1,3,3,"[3.86092633558599e-12, 8.377317612939805e-07, 1.2904888680409827e-19, 0.9999991655349731]"
82_2_1,2,2,"[3.443741385805721e-12, 1.582165953806225e-09, 1.0, 1.2896873239492956e-12]"
41_2,3,3,"[8.447774597908353e-12, 4.445120964646776e-07, 1.5326479569921503e-06, 0.9999979734420776]"
496_2,1,1,"[2.6912224745068033e-27, 1.0, 4.809842004494182e-21, 1.1691383702521564e-19]"
215_2,2,2,"[2.0116712212956453e-16, 2.5701480874107396e-11, 0.9999994039535522, 5.646095928568684e-07]"
748_0,2,2,"[4.4486693440148883e-08, 3.7087534432433955e-11, 1.0, 1.8012631655879054e-14]"
399_0_0,3,3,"[5.769875244254763e-09, 3.088499056502769e-08, 3.978247509195398e-09, 1.0]"
887,3,3,"[1.1676830169449204e-08, 2.0660884114676037e-10, 3.00880564907402e-08, 1.0]"
947_2_1,2,2,"[9.068129023825955e-21, 1.2631618062641792e-07, 0.9999998807907104, 1.931053083207058e-23]"
836_2_2,3,3,"[3.164218290597348e-13, 6.52268834105442e-14, 4.550384387434099e-25, 1.0]"
593_1_0,3,3,"[4.35837829683139e-21, 4.684892881620661e-13, 1.1755696242843339e-11, 1.0]"
666_2_2,1,1,"[2.063277179331635e-06, 0.9999830722808838, 3.802975322890825e-14, 1.4918105989636388e-05]"
494,0,0,"[1.0, 1.5677383419639103e-16, 1.784766778811786e-09, 5.454114937464283e-09]"
934_0_1,2,2,"[1.0436272832291592e-21, 2.2968769150393532e-23, 1.0, 3.5107934171257505e-34]"
737_2_1,3,3,"[1.3190586524227985e-19, 2.379692443099657e-09, 6.635059375576901e-24, 1.0]"
553_1_1,2,2,"[7.635016174845077e-08, 7.143066520221009e-12, 0.9999998807907104, 6.443692608437473e-15]"
71_1,1,1,"[2.815347926876897e-17, 0.9999992847442627, 3.2669302640897513e-07, 3.593301016735495e-07]"
874_1_2,3,3,"[1.691863364568965e-20, 1.776802446493142e-12, 1.445017032192155e-17, 1.0]"
911_0_1,1,1,"[3.120001935823704e-28, 1.0, 7.067092560334562e-28, 8.85002215554511e-15]"
994,0,0,"[0.9999996423721313, 8.617845326241991e-11, 3.0094946623648866e-07, 6.5255193792740276e-15]"
983_0_1,3,3,"[2.5234914090696483e-16, 7.3839498959671346e-09, 5.555413334218384e-12, 1.0]"
48_1_2,2,2,"[6.320198053799686e-07, 2.111344699073925e-08, 0.9999994039535522, 1.724053300296291e-13]"
159_2_2,2,2,"[1.700084189594259e-30, 6.645091194294446e-31, 1.0, 1.5414283107572988e-44]"
343,0,0,"[0.9999998807907104, 1.761228531904635e-07, 1.5883800351390587e-12, 2.729753749430852e-11]"
341,0,0,"[0.999971866607666, 5.8724477725036195e-08, 1.877879657330439e-10, 2.8048658350599e-05]"
437,0,0,"[1.0, 4.7661696909052226e-14, 2.598772163176638e-13, 3.618791666326615e-08]"
907,0,0,"[1.0, 5.854299267582519e-10, 9.21058429526056e-09, 1.2470575683209972e-08]"
973_1_1,1,1,"[6.42829789399002e-08, 0.9999998807907104, 2.95429761383581e-12, 3.835562623066835e-08]"
574_1_0,3,3,"[1.0041427817498174e-23, 6.140140840216191e-07, 8.979399446218395e-10, 0.9999994039535522]"
315,1,1,"[2.899449498272588e-07, 0.9999997615814209, 3.9927661177330265e-09, 6.817247796582894e-16]"
854_2_1,2,2,"[6.929667841547542e-19, 7.473914716282781e-12, 1.0, 1.990530851259109e-09]"
508_0_1,3,3,"[1.0175997197658937e-11, 1.8934269430115336e-10, 1.808091523725075e-11, 1.0]"
522_1,2,2,"[1.4967268633378968e-18, 5.6106740754053794e-14, 1.0, 4.1047453793168626e-15]"
454_2_0,2,2,"[1.775184602049532e-18, 1.48499962326909e-11, 1.0, 2.5105228455120243e-21]"
248_1,3,3,"[6.119437710709374e-19, 9.297637006966397e-06, 6.562804986953719e-12, 0.999990701675415]"
921_0_0,1,1,"[6.944888864294715e-14, 1.0, 1.2117474801343064e-09, 1.241858726963585e-09]"
399_1_1,3,3,"[5.769875244254763e-09, 3.088499056502769e-08, 3.978247509195398e-09, 1.0]"
66_2,3,3,"[3.347134649907542e-18, 7.941354169815895e-07, 8.802155532228184e-11, 0.9999991655349731]"
125_2_1,3,3,"[4.352724344153236e-12, 6.444834249608178e-12, 8.44918579545606e-10, 1.0]"
882,2,2,"[1.0306662261427846e-06, 9.766469855065907e-10, 0.999998927116394, 9.167387985883901e-13]"
401,0,0,"[0.9999998807907104, 4.873936632066034e-08, 7.995840434205093e-09, 1.7643680294554542e-08]"
287_1_1,2,2,"[7.279687022323155e-16, 2.030221931054784e-15, 1.0, 8.699547585718421e-26]"
68_1_0,2,2,"[3.4334912503756164e-15, 3.027358275176084e-08, 0.9999998807907104, 7.253962763797972e-08]"
32_1,2,2,"[1.625185704633473e-15, 1.743620664518275e-10, 0.9999996423721313, 3.9139672480814625e-07]"
240_2_1,3,3,"[1.445088666033202e-17, 1.1850931347368032e-10, 3.2470359734304566e-10, 1.0]"
645_2_1,1,1,"[9.29448629669029e-27, 1.0, 1.9044132390781473e-20, 7.611786715359834e-29]"
465_2_1,2,2,"[4.9938934823350045e-14, 9.788257010479029e-11, 1.0, 5.20918231526188e-19]"
262_2_2,1,1,"[5.254403134813401e-09, 1.0, 4.5310945967491634e-11, 2.5795423574948018e-09]"
710_2_2,3,3,"[1.6122084949606735e-13, 2.869790948882152e-19, 3.2187181540918246e-23, 1.0]"
148_0_0,2,2,"[2.1109198187308853e-15, 2.7269694273308634e-19, 1.0, 1.0519693839985966e-13]"
643_0_2,2,2,"[1.8603821224362315e-28, 1.0338496206478703e-18, 1.0, 1.6423311177033314e-30]"
755_0_0,2,2,"[3.818769099225329e-14, 1.5935580984510268e-22, 1.0, 8.84031502288048e-35]"
349,1,1,"[1.8188698959420435e-05, 0.9999817609786987, 4.497116790286651e-14, 1.5930752810672244e-12]"
740_2_2,3,3,"[5.434606588263901e-15, 1.4225254004254784e-12, 9.720749970205859e-20, 1.0]"
110_1_0,1,1,"[8.049521916160291e-16, 1.0, 6.647064010323334e-10, 9.448964527480896e-11]"
159_2_0,2,2,"[1.8363438130108989e-06, 2.8925679629310252e-09, 0.9999982118606567, 3.635098472232201e-11]"
486_0,2,2,"[7.690756476108618e-09, 2.279452321340969e-10, 1.0, 3.345995980286176e-10]"
49_0_0,1,1,"[3.873662080877693e-06, 0.9999935626983643, 2.2913097836863017e-06, 2.1341850242606597e-07]"
643_1_2,2,2,"[3.288926897916011e-26, 2.4898477377077732e-12, 1.0, 5.010406590531711e-26]"
117_2_0,1,1,"[7.371557274573541e-16, 0.9999336004257202, 4.866356650978787e-09, 6.643965025432408e-05]"
45,1,1,"[1.2744927744279266e-06, 0.9999918937683105, 2.8221018855134616e-09, 6.765466423530597e-06]"
219_2,3,3,"[9.1358825761333e-26, 1.1781276586238484e-20, 8.596920356475144e-25, 1.0]"
439_2_0,2,2,"[3.0478723675324935e-17, 2.1215052826463465e-13, 1.0, 1.3346089788868198e-09]"
662_1_0,3,3,"[2.032935485804608e-14, 6.475315839082896e-09, 6.566243317303322e-13, 1.0]"
724_0,3,3,"[1.9037928566945084e-08, 2.2519324946457253e-11, 1.2928301007866794e-12, 1.0]"
945_0_2,3,3,"[1.1454338454293389e-14, 2.775979919533711e-05, 6.952071629484635e-08, 0.9999721050262451]"
896_1_2,3,3,"[2.9410656901458196e-18, 4.0321053787484296e-12, 1.2155512056979956e-12, 1.0]"
187_0_1,2,2,"[9.397086474976077e-20, 2.799446537653423e-17, 1.0, 4.544515745082129e-20]"
57_1_0,3,3,"[1.3440523142420422e-14, 1.0333581101917844e-08, 2.4195400891158236e-11, 1.0]"
835_1_0,3,3,"[1.2892941425963855e-34, 3.2256864869037916e-16, 1.8470411614765543e-18, 1.0]"
470_0,1,1,"[7.145060237911949e-11, 1.0, 3.713251900131256e-24, 1.122831862210294e-12]"
550,0,0,"[1.0, 2.6181845580453e-10, 4.7291455196329935e-09, 1.2277184824327492e-09]"
800_0,1,1,"[2.5034725581463135e-07, 0.9999997615814209, 5.7635380912302026e-09, 2.771429613579457e-11]"
152_2_1,1,1,"[6.81294180037077e-19, 0.9999990463256836, 9.290157549912692e-07, 1.805243628194564e-11]"
721_2_2,3,3,"[1.2918241054649116e-06, 1.7591071710398865e-08, 8.216772531474681e-14, 0.9999986886978149]"
866_1_0,2,2,"[1.720686014186629e-18, 2.0514471198163076e-12, 1.0, 2.357768930541182e-22]"
558_1_2,2,2,"[6.613003297983465e-23, 5.257883434093777e-16, 1.0, 1.2148610280059797e-15]"
983_1_1,3,3,"[3.5989876778330654e-05, 6.040957511999068e-09, 2.368208962266749e-10, 0.9999639987945557]"
461_2,1,1,"[1.8277268587496565e-10, 0.9999992847442627, 1.6947453163052018e-10, 7.354913122981088e-07]"
752,0,0,"[0.9999958276748657, 3.7035524928959174e-13, 9.153038860176821e-08, 4.103447736270027e-06]"
315_1_2,1,1,"[1.2230625692291402e-24, 1.0, 4.898563651066501e-14, 6.772071294341086e-16]"
45_1_2,1,1,"[8.749123929681357e-13, 0.9999996423721313, 3.954530924943356e-08, 3.1668412248109234e-07]"
935_0_0,3,3,"[1.9302081000205362e-06, 8.951527019629424e-11, 2.967847105225796e-12, 0.9999980926513672]"
392_1,1,1,"[7.601072767168817e-19, 0.9999939203262329, 2.4151536308636423e-06, 3.731089691427769e-06]"
441_2_0,2,2,"[8.635912133855363e-23, 1.5848808660656837e-17, 1.0, 7.703823118327527e-24]"
1010_1_1,1,1,"[1.2358999157413564e-08, 1.0, 3.6916779932557524e-20, 1.0833806768362209e-10]"
866_2_2,2,2,"[4.301907665649196e-07, 5.2840144501474086e-18, 0.9999995231628418, 2.7269335369810554e-29]"
948_1_1,3,3,"[6.914620485076739e-07, 4.9379842437247135e-08, 1.4317494672483333e-12, 0.9999992847442627]"
46,1,1,"[7.153073511290131e-07, 0.9999992847442627, 1.437496226653484e-15, 1.545758632204297e-09]"
802_1,3,3,"[2.2956127290627825e-18, 2.319072223144758e-08, 6.572882238486955e-10, 1.0]"
68_0,2,2,"[9.37551618562793e-08, 1.4019010841082036e-08, 0.9999998807907104, 8.594181477583618e-10]"
786_1_2,1,1,"[5.549866173045056e-15, 0.9999791383743286, 1.0949342765798065e-08, 2.0825227693421766e-05]"
829_0_2,3,3,"[2.2580534775329397e-08, 1.632695784792304e-05, 9.379655807606468e-08, 0.999983549118042]"
658_1_0,2,2,"[1.0407185388712216e-26, 2.6118646394818866e-29, 1.0, 1.0839328183164348e-32]"
157_1,3,3,"[1.4310524995400087e-22, 2.9225526079063036e-13, 3.900385177197179e-32, 1.0]"
711_1_2,1,1,"[4.329203011702032e-14, 0.9999974966049194, 2.4581488560215803e-06, 3.7390645246659915e-08]"
184,0,0,"[1.0, 1.406523342240007e-09, 1.2426494555572987e-10, 1.5411277521173968e-22]"
938_0_1,1,1,"[1.0572271923246908e-18, 0.9999947547912598, 5.246311502560275e-06, 2.4433831694037345e-11]"
908,0,0,"[0.9999990463256836, 1.7333867674551584e-10, 1.996079310453871e-21, 9.761922683537705e-07]"
906_2_0,2,2,"[1.5841977803158374e-17, 6.82188775869553e-21, 1.0, 4.524820560939507e-24]"
65_1_0,2,2,"[1.863590011474958e-12, 9.223720098816557e-08, 0.9999998807907104, 4.286709668962131e-17]"
739,0,0,"[1.0, 1.1246949001663515e-15, 1.2231489154856945e-09, 1.7329428094337712e-13]"
738,2,2,"[1.3936205967013393e-08, 8.620378818050261e-15, 1.0, 2.0244720830286944e-11]"
834_2_2,1,1,"[5.840700839643276e-11, 1.0, 2.2192561003083188e-16, 2.0326191254404775e-20]"
336_0_0,1,1,"[8.772923251569587e-13, 1.0, 4.747714875863625e-14, 3.671024869180729e-14]"
844_2_0,2,2,"[3.1180420161773056e-18, 1.832327569672998e-07, 0.9999997615814209, 2.9903410858622692e-09]"
930_1,2,2,"[5.203434573227373e-22, 5.335556418884467e-14, 1.0, 1.6643776585410365e-18]"
940_1,1,1,"[2.2507888456442996e-18, 0.9999991655349731, 2.23692676930504e-14, 8.515670515407692e-07]"
270_1,2,2,"[4.874050750469095e-26, 9.669779421628277e-10, 1.0, 6.247679020047461e-16]"
705,0,0,"[0.9999994039535522, 2.5523261726334567e-08, 5.591397211901494e-07, 1.2532463906536173e-16]"
605_0_1,3,3,"[6.900322988104583e-15, 3.6910571452608565e-06, 4.2760611718151154e-10, 0.9999963045120239]"
404_2_1,1,1,"[7.027259769096586e-15, 0.9999983310699463, 2.500088136514478e-09, 1.6322785540978657e-06]"
839_1_1,3,3,"[2.775945012961811e-17, 2.5964094366439956e-20, 6.864961735065809e-21, 1.0]"
1009,2,2,"[2.542400068250572e-09, 3.032942993974608e-11, 1.0, 1.4763618026576247e-28]"
397_1_2,2,2,"[5.0049828548858146e-18, 2.162450454018217e-19, 1.0, 6.891627356139876e-19]"
568_1_1,2,2,"[2.5628323783166707e-06, 1.1728526136400852e-11, 0.9999959468841553, 1.5648241742383107e-06]"
382_1,1,1,"[7.609284085712055e-18, 0.9999898672103882, 9.97628831100883e-06, 1.4499282485758158e-07]"
734_1_0,3,3,"[6.985385403837406e-24, 3.7969515633831316e-14, 9.413783885952405e-17, 1.0]"
755_2,2,2,"[2.5287037004259605e-13, 4.195493939101764e-27, 1.0, 6.151405441370097e-23]"
333_2_2,2,2,"[1.0634779101792446e-07, 1.0224088936583442e-11, 0.9999998807907104, 4.341845025873647e-12]"
4_0,3,3,"[1.320419551475993e-09, 4.804789344170501e-10, 3.8990465118054793e-17, 1.0]"
91_1_1,2,2,"[1.683105210759095e-06, 2.3664561990345803e-18, 0.9999983310699463, 1.7596582624714897e-14]"
240_2_0,3,3,"[9.35689422476571e-06, 1.468989978548052e-07, 7.47885025020878e-08, 0.9999904632568359]"
786_2,1,1,"[3.2715031872350463e-15, 0.999981164932251, 3.299807076473371e-06, 1.5469726349692792e-05]"
569_2_0,2,2,"[3.6088434002380168e-28, 5.4154710141454043e-20, 1.0, 2.067004312813601e-31]"
560_1_0,2,2,"[2.1128451246199944e-15, 4.740390371904546e-12, 1.0, 1.1130373012147032e-10]"
86_0_0,1,1,"[2.1154439977522088e-08, 0.9999783039093018, 2.2769273133604884e-09, 2.1666570319212042e-05]"
731_1_0,1,1,"[4.2093254395488064e-21, 1.0, 1.2620725861958726e-12, 2.931515597151958e-15]"
675_1_2,1,1,"[6.355561158975921e-40, 1.0, 1.4615795240757734e-09, 7.744294954329311e-20]"
405_1_1,3,3,"[3.367072517069386e-13, 4.98352390170681e-13, 1.5243402118646422e-16, 1.0]"
462_0_1,2,2,"[1.2548537376652569e-25, 1.6359320546486802e-18, 1.0, 2.0741959372137776e-20]"
967_1,1,1,"[2.435432143337417e-17, 1.0, 9.264219599791623e-12, 7.287474512729375e-10]"
65,2,2,"[8.76945682737329e-10, 1.5776027706415618e-10, 1.0, 1.03655524571347e-17]"
470,1,1,"[4.5753181798779963e-10, 1.0, 6.122243210079121e-21, 2.5954482703663406e-13]"
974_0,2,2,"[6.431486099245376e-08, 6.53384020743138e-15, 0.9999998807907104, 2.6856347985312823e-18]"
665,0,0,"[0.9999984502792358, 1.5872741414568736e-06, 1.0901029428092568e-14, 1.2347728395312174e-10]"
78_2_0,3,3,"[9.715900568565617e-26, 2.2043883559782907e-17, 2.2172979570032526e-19, 1.0]"
946_2_0,2,2,"[1.0124468186064282e-17, 1.4398641241981924e-13, 1.0, 1.6733675194768088e-17]"
734_0_1,3,3,"[5.606611735257112e-28, 3.0325351604854056e-13, 1.9491447432243142e-19, 1.0]"
911_1_1,1,1,"[1.2219020462111985e-08, 1.0, 6.488594106457413e-09, 7.979175829890821e-16]"
338_2,3,3,"[4.086263543924247e-15, 9.308993575984914e-09, 2.4970703338624185e-17, 1.0]"
730_2_1,3,3,"[2.131878590219509e-15, 2.894727799684915e-07, 1.4576509999031373e-09, 0.9999997615814209]"
643_2_2,2,2,"[2.7328353881077294e-13, 1.3005802574488344e-21, 1.0, 3.0704272183117637e-26]"
276_1_0,2,2,"[2.581511024734121e-24, 8.810592285468223e-19, 1.0, 7.174749713850576e-26]"
629_0,3,3,"[2.8959246078976412e-31, 1.65488507923422e-21, 1.7656360650492695e-43, 1.0]"
106_0,1,1,"[2.7687682702115524e-10, 0.9999978542327881, 2.1235425720078638e-06, 1.2918798158618432e-21]"
246_2_0,3,3,"[9.09596587448626e-18, 2.266243245685473e-05, 9.57430033522624e-16, 0.9999773502349854]"
818_2_0,3,3,"[3.4814189291826336e-12, 2.517511156138741e-12, 5.9793311794897885e-12, 1.0]"
1009_0_1,2,2,"[5.800427138736945e-21, 7.354912547764402e-16, 1.0, 4.446500283792062e-18]"
404_1_1,1,1,"[3.2938738542265256e-11, 0.9999960660934448, 2.0692933477839404e-11, 3.923679287254345e-06]"
397_0_2,2,2,"[5.697175841175536e-31, 3.2706954064893995e-20, 1.0, 1.9067409028677347e-26]"
539_1_2,2,2,"[2.253239673838946e-25, 1.5675046816099325e-09, 1.0, 2.077853666874589e-21]"
832_0_2,1,1,"[6.155339723302533e-16, 0.9999986886978149, 1.2784627188011655e-06, 5.862647173282554e-11]"
683_0_0,2,2,"[2.998074455362598e-09, 4.6582879759902624e-20, 1.0, 2.6395662569777298e-24]"
792_0_1,2,2,"[2.0275043846621963e-16, 3.158315863439957e-24, 1.0, 6.3922335685725265e-22]"
240_0_1,3,3,"[9.700976592277045e-23, 1.4262566310208058e-06, 1.5150208865222226e-10, 0.9999985694885254]"
177_0_0,1,1,"[4.1789113311097026e-05, 0.9999576807022095, 1.7644557689933116e-11, 4.2173260794697853e-07]"
249_2,2,2,"[4.8163890653540875e-09, 1.3377028551531112e-07, 0.9999998807907104, 1.787128778296676e-11]"
748_2_0,2,2,"[4.883379811637667e-11, 6.584848051716108e-06, 0.9999934434890747, 1.7681446584649763e-10]"
46_1_1,1,1,"[7.153073511290131e-07, 0.9999992847442627, 1.437496226653484e-15, 1.545758632204297e-09]"
111_0_0,2,2,"[3.0348687687364873e-06, 5.5862532481743e-12, 0.9999970197677612, 3.5905218798149008e-09]"
938_1_1,1,1,"[1.3128718023835972e-07, 0.9999998807907104, 2.1019160370561174e-11, 4.264904835543648e-12]"
54_2_1,2,2,"[2.013296289640463e-27, 1.4412115154058012e-19, 1.0, 3.9648138756289546e-33]"
141_0_1,3,3,"[3.5469818994906597e-17, 1.8812351036765623e-13, 1.0298835377648623e-15, 1.0]"
169_1_1,3,3,"[1.1258013898896024e-07, 1.922053982639227e-08, 5.63363300454256e-10, 0.9999998807907104]"
555_0_1,3,3,"[2.434366609987948e-30, 5.177986521948423e-16, 4.0802000585713274e-17, 1.0]"
244_2_2,2,2,"[4.1611699998611584e-05, 9.39494732010715e-11, 0.9999583959579468, 1.500040092139443e-10]"
56_2_0,2,2,"[3.090553159754466e-21, 8.855637035308506e-13, 1.0, 5.627841942468237e-11]"
344_1_0,2,2,"[2.5801152968958022e-15, 1.4903561241022545e-12, 1.0, 5.356895371733117e-08]"
70_1_2,1,1,"[5.383569888576514e-16, 0.9999873638153076, 1.2647599760384765e-05, 2.713091524445682e-13]"
70_0_1,1,1,"[1.3244332663099165e-24, 0.9999909400939941, 9.075384696188848e-06, 9.62385517062474e-18]"
979_1_2,3,3,"[6.91279697596664e-19, 3.5946420839927384e-10, 2.7793010087840307e-19, 1.0]"
689_1_0,3,3,"[4.646944373267705e-21, 2.560318548731693e-16, 1.2607399635453666e-19, 1.0]"
123_0_0,2,2,"[1.4804159287340468e-10, 2.9525029052375726e-22, 1.0, 4.627502294192803e-29]"
600_0_2,2,2,"[1.3416060966561338e-18, 1.5212065548192433e-12, 1.0, 4.118916391898479e-19]"
57_2_2,3,3,"[3.759496620264757e-12, 2.635555212656196e-14, 2.082057171053195e-15, 1.0]"
13_2_1,3,3,"[3.967145313786765e-17, 2.388666189290234e-07, 3.4111892831559945e-17, 0.9999997615814209]"
669,0,0,"[0.9999992847442627, 1.6226059385004987e-10, 6.747819156771584e-07, 1.2197244950162833e-11]"
522_2_0,2,2,"[6.658756412043095e-27, 3.5215740356185476e-21, 1.0, 4.089539124728849e-37]"
947_0_1,2,2,"[7.448014829204628e-27, 8.509429827441295e-10, 1.0, 3.966679776820748e-23]"
159_0_0,2,2,"[1.700084189594259e-30, 6.645091194294446e-31, 1.0, 1.5414283107572988e-44]"
245_0_1,2,2,"[1.4153987894432144e-24, 1.2321806812554028e-16, 1.0, 1.5704982111329148e-23]"
339_0_0,1,1,"[3.2839972963216724e-09, 1.0, 2.8307266206712993e-18, 1.1742734331778775e-20]"
81_0,2,2,"[1.9670636647317608e-12, 1.963669864174744e-17, 1.0, 1.0308728457774757e-17]"
406_2_0,3,3,"[8.231700273530643e-18, 1.7099920368579546e-09, 9.062882372296896e-19, 1.0]"
555_2_2,3,3,"[1.7862238337329472e-06, 3.2491310353948105e-17, 1.8401999512957374e-20, 0.9999982118606567]"
570_1_1,3,3,"[3.2713484698909667e-10, 1.5625007501305102e-18, 9.168738743236838e-18, 1.0]"
545_0_0,1,1,"[1.7916843717102893e-05, 0.9999821186065674, 3.180038232741822e-09, 5.562071188015508e-22]"
985_0_1,2,2,"[1.1124189575409133e-15, 3.963407367316699e-18, 1.0, 1.8631463778500848e-34]"
517_2_2,1,1,"[6.674334862566411e-09, 0.9999969005584717, 1.1756084624390314e-15, 3.089627170993481e-06]"
86_2,1,1,"[3.505756543896975e-14, 0.9999998807907104, 9.91094446095575e-12, 6.235108429564207e-08]"
123_0_2,2,2,"[1.7352395059224174e-34, 2.1344923587202984e-29, 1.0, 2.389330271083086e-31]"
389_0_2,3,3,"[0.0, 1.3822402742860374e-34, 7.895335937545317e-41, 1.0]"
573_1_0,1,1,"[1.2084916400922907e-10, 0.9999992847442627, 4.685904571033461e-07, 2.0853451587754535e-07]"
