,pred,true,pred prob
75,3,3,"[0.0009571482660248876, 5.305937884259038e-05, 2.626557860097023e-10, 0.9989897608757019]"
76,3,3,"[3.067465031980632e-11, 7.036511107116894e-08, 3.762754019476233e-08, 0.9999998807907104]"
77,1,1,"[5.611879450723167e-12, 0.9991002082824707, 0.00038651670911349356, 0.0005133709637448192]"
78,3,3,"[1.50575356627769e-08, 2.453408001201751e-07, 7.069102991863474e-08, 0.9999996423721313]"
79,3,3,"[4.277656144070514e-15, 5.16917089044e-06, 7.134397606023413e-07, 0.999994158744812]"
80,3,3,"[2.2369058184744853e-17, 1.0732483133324422e-06, 4.786820717583851e-09, 0.999998927116394]"
81,3,3,"[5.874907504921367e-11, 3.675112020573579e-05, 8.027875992411282e-06, 0.9999552965164185]"
82,0,0,"[0.9999692440032959, 6.1724254010187e-06, 2.203433832961843e-13, 2.4622309865662828e-05]"
83,3,3,"[1.119513015623852e-08, 7.580226338177454e-06, 1.1026964896743152e-09, 0.9999923706054688]"
84,2,2,"[4.559644220351877e-13, 0.0004685489693656564, 0.9986212253570557, 0.0009102791082113981]"
85,3,3,"[1.2075447412829288e-11, 0.002907445654273033, 0.002711137058213353, 0.9943814873695374]"
86,2,2,"[9.621378467272734e-07, 2.904885150201153e-07, 0.9999988079071045, 1.0021010930783003e-11]"
87,3,3,"[1.7927534656791977e-07, 5.283835591285424e-10, 3.345915544628042e-08, 0.9999997615814209]"
88,3,3,"[9.31231914497177e-12, 2.036647310887929e-05, 4.460241143533494e-06, 0.9999752044677734]"
89,3,3,"[5.2541161878524384e-20, 2.804186806315556e-05, 1.4984246618022015e-14, 0.9999719858169556]"
90,0,0,"[0.999552309513092, 0.00040634008473716676, 6.6253473960387055e-06, 3.4648648579604924e-05]"
91,3,3,"[2.1693762821907587e-17, 1.182010755940155e-08, 3.701260652133609e-12, 1.0]"
92,3,3,"[0.003957553766667843, 6.178655166877434e-05, 5.3046933317091316e-05, 0.995927631855011]"
93,1,1,"[6.716356529094802e-13, 1.0, 5.742734732194776e-09, 4.540757103654869e-08]"
94,2,2,"[5.372773557610344e-06, 3.819153704398559e-08, 0.9999946355819702, 3.2194913401895064e-09]"
95,2,2,"[7.705574489591527e-07, 2.447311153730425e-08, 0.9999992847442627, 8.148600948187402e-15]"
96,3,3,"[3.252360603056559e-10, 3.169693130189444e-08, 2.0409418946543134e-11, 1.0]"
97,2,2,"[8.513786724506645e-07, 2.6704085609452477e-09, 0.9999991655349731, 8.284524732893317e-10]"
98,2,2,"[3.628829006174783e-07, 0.09428209811449051, 0.9057174921035767, 1.1487443885016546e-08]"
99,2,2,"[9.33012634050101e-05, 5.165667857909284e-07, 0.9998908042907715, 1.5322300896514207e-05]"
100,2,2,"[4.594144075581452e-13, 7.576234111184021e-07, 0.9999992847442627, 4.880258523687342e-12]"
101,0,0,"[0.9999978542327881, 2.0785864762729034e-06, 1.4902564515750782e-08, 1.7524781625866126e-08]"
102,3,3,"[6.306548868672819e-16, 0.0008786603575572371, 1.0586190768435699e-07, 0.9991212487220764]"
103,2,2,"[1.3983954272323018e-10, 1.4356387190161968e-08, 0.9999996423721313, 2.917402923685586e-07]"
104,0,0,"[1.0, 5.9750990821783034e-09, 1.3940770760001442e-09, 2.612201477347753e-08]"
105,1,1,"[1.0996680014856329e-16, 1.0, 2.0479307138998593e-10, 8.679356712504305e-12]"
106,1,1,"[1.020602576318197e-05, 0.9999537467956543, 3.0405559300561436e-05, 5.545264684769791e-06]"
107,3,3,"[1.6554440662730485e-06, 6.485034731440464e-08, 1.5452610024890845e-10, 0.9999982118606567]"
108,2,2,"[0.0002516775857657194, 0.0003390371275600046, 0.9994093179702759, 1.8693779857414938e-10]"
109,0,0,"[0.9985302686691284, 6.658285656158114e-08, 0.0014695581048727036, 2.7719040170820497e-12]"
110,3,3,"[1.9225592229332733e-09, 3.886908234562725e-05, 0.00015360563702415675, 0.9998075366020203]"
111,0,0,"[0.9995549321174622, 3.2683044992154464e-05, 0.0004106938431505114, 1.661692067500553e-06]"
112,1,1,"[2.5812149033299647e-05, 0.9999613761901855, 1.2696009434876032e-05, 1.429213227766013e-07]"
113,1,1,"[1.1760767915092174e-09, 0.9999802112579346, 6.083914740884211e-07, 1.919062742672395e-05]"
114,2,2,"[0.0010189592139795423, 2.791241890398588e-11, 0.9989810585975647, 3.0790088360876933e-12]"
115,1,1,"[1.6452910131192766e-05, 0.9999778270721436, 1.070451389750815e-06, 4.663810159399873e-06]"
116,0,0,"[0.9998739957809448, 0.00011122118303319439, 2.1955655071792535e-08, 1.4768548680876847e-05]"
117,2,2,"[8.080940083754484e-11, 1.8461409126757644e-05, 0.9999790191650391, 2.575652615632862e-06]"
118,2,2,"[6.139798003346186e-09, 4.081545146891567e-14, 1.0, 2.292253036425684e-25]"
119,0,0,"[0.9986961483955383, 0.0012410352937877178, 6.28406269242987e-05, 3.9458356582144916e-09]"
120,3,3,"[0.0003684723633341491, 1.9877134036505595e-06, 3.839082637568936e-05, 0.9995911717414856]"
121,0,0,"[0.994572103023529, 0.00011182571324752644, 0.005252156872302294, 6.388125621015206e-05]"
122,1,1,"[1.3928614928104821e-09, 0.9999897480010986, 4.608067746825206e-11, 1.0269583981425967e-05]"
123,2,2,"[2.0595062515885372e-21, 1.8536797666496643e-14, 1.0, 1.517208992678052e-18]"
124,1,1,"[4.211477520887907e-12, 0.9988859295845032, 0.0002305618836544454, 0.0008835875778459013]"
125,2,2,"[3.062625708594169e-08, 0.00020526860316749662, 0.999792754650116, 1.93582991414587e-06]"
126,0,0,"[0.9996820688247681, 0.00021438620751723647, 0.00010357976861996576, 7.733832241285654e-09]"
127,2,2,"[3.920226845366415e-06, 4.904295110463863e-06, 0.9999911785125732, 6.112255840351466e-11]"
128,0,0,"[0.9062949419021606, 1.6056808362918673e-06, 0.08680153638124466, 0.006901915650814772]"
129,0,0,"[0.999591052532196, 4.0615199736748764e-07, 0.000408466556109488, 3.9407353824572056e-08]"
130,2,2,"[5.9190220724758547e-08, 7.74270925152365e-10, 1.0, 1.048045678020415e-10]"
131,1,1,"[1.0668697777429723e-13, 0.9999963045120239, 3.1171641694527352e-06, 6.022607408340264e-07]"
132,2,2,"[3.37810561745755e-08, 3.781698865168437e-07, 0.9999996423721313, 1.4188231612687146e-20]"
133,1,1,"[2.4070421220448446e-13, 0.9997698664665222, 1.15607972475118e-05, 0.00021856169041711837]"
134,0,0,"[0.9992032647132874, 2.7137322831549682e-05, 1.0382894544136434e-08, 0.0007695668609812856]"
135,3,3,"[3.1661956043094186e-14, 2.383462849309126e-08, 4.414213776726683e-07, 0.9999995231628418]"
136,2,2,"[3.416169430670024e-11, 0.000868951145093888, 0.9990604519844055, 7.065586396493018e-05]"
137,3,3,"[2.832680934261589e-07, 1.0449579163117687e-13, 2.793732008698948e-14, 0.9999997615814209]"
138,2,2,"[2.1623165497725028e-14, 4.3062420445494354e-05, 0.9986718893051147, 0.0012850187486037612]"
139,1,1,"[1.516375232313294e-05, 0.9941547513008118, 6.703574399580248e-06, 0.005823367740958929]"
140,3,3,"[6.372437201207504e-05, 3.188636765116826e-05, 2.0073764517292148e-07, 0.9999041557312012]"
141,0,0,"[0.9981359243392944, 0.0018528728978708386, 1.120798333431594e-05, 3.0935400074927344e-11]"
142,2,2,"[6.777184726364542e-17, 1.5975950562463481e-09, 1.0, 3.509127057400689e-15]"
143,3,3,"[1.9574101318758572e-14, 5.413663075160002e-06, 2.1415982320860394e-09, 0.9999946355819702]"
144,1,1,"[2.0997048113416628e-16, 0.984916090965271, 0.015047358348965645, 3.655731416074559e-05]"
145,3,3,"[1.287037696470067e-13, 6.100600148783997e-05, 1.0757394280913601e-10, 0.99993896484375]"
146,2,2,"[1.1056564518108214e-11, 3.893408972999168e-08, 1.0, 1.050243336742085e-09]"
147,2,2,"[9.59363887886866e-07, 1.765438923939655e-06, 0.9999972581863403, 2.34716163605847e-13]"
148,1,1,"[2.8591285849960792e-15, 0.9994192123413086, 2.916652306339529e-07, 0.0005805260152556002]"
149,3,3,"[1.5615269148838706e-06, 0.00014039430243428797, 1.2073313655491802e-06, 0.9998568296432495]"
150,0,0,"[1.0, 2.4520367958302813e-08, 2.952794275756787e-08, 8.61266787055559e-12]"
151,1,1,"[3.09104711227956e-13, 0.9999994039535522, 1.8796679768229296e-08, 6.412525408450165e-07]"
152,2,2,"[5.011843313695863e-05, 2.5110639398917556e-05, 0.9999154806137085, 9.372321073897183e-06]"
153,2,2,"[9.355162044338838e-13, 2.5098193873418495e-05, 0.9999748468399048, 3.663644387863485e-10]"
154,3,3,"[4.2967461491192575e-15, 0.0004357318684924394, 3.939377990480608e-10, 0.9995642304420471]"
155,0,0,"[0.9997867941856384, 0.00021283896057866514, 3.5621911820271634e-07, 1.1901009067116775e-08]"
156,0,0,"[0.9990360736846924, 8.928100925231774e-08, 0.0009608578402549028, 3.06031961372355e-06]"
157,0,0,"[0.999998927116394, 2.2185135506447295e-08, 1.0934335250567528e-06, 1.613768695768198e-14]"
158,2,2,"[2.3840335416025482e-05, 0.00010582733375485986, 0.9998703002929688, 8.327923582945179e-14]"
159,0,0,"[0.9956384301185608, 0.0003576154704205692, 0.004004037473350763, 1.381755043716737e-09]"
160,3,3,"[3.0324323568130956e-27, 6.693845239387486e-14, 4.6324380777847945e-18, 1.0]"
161,2,2,"[9.191021277388245e-09, 2.248903183499351e-05, 0.9999774694442749, 9.73251774311068e-12]"
162,0,0,"[0.9999911785125732, 3.067744728468824e-06, 5.6808735280355904e-06, 1.5792004370851487e-09]"
163,1,1,"[3.4380545632650694e-10, 0.9999521970748901, 5.185412419450586e-07, 4.731234002974816e-05]"
164,1,1,"[1.5979731426973842e-10, 0.9978628754615784, 0.002137000672519207, 7.736078799780444e-08]"
165,3,3,"[6.137449540423575e-15, 0.0005531597998924553, 1.623601178835088e-06, 0.9994451403617859]"
166,1,1,"[1.8141590771847405e-05, 0.9999710321426392, 1.3733953210248728e-06, 9.444363058719318e-06]"
167,2,2,"[0.00024091974773909897, 9.035630577081122e-10, 0.9997591376304626, 8.86321776419303e-17]"
168,1,1,"[1.6927056978310873e-10, 0.997227132320404, 4.267086239906348e-09, 0.0027728623244911432]"
169,3,3,"[1.5287997257029673e-10, 7.013868652538946e-11, 1.7528770102082092e-11, 1.0]"
170,3,3,"[1.4060330861837694e-13, 1.2836243286074023e-06, 6.184504991457729e-11, 0.9999986886978149]"
171,2,2,"[5.049011451774277e-05, 4.761694927246651e-10, 0.9999494552612305, 3.700254946198411e-12]"
172,3,3,"[6.165752797215873e-09, 3.8649719868999455e-08, 7.478142265426868e-07, 0.9999992847442627]"
173,2,2,"[4.2086145812098937e-23, 2.7240016306788375e-15, 1.0, 2.8542513269341416e-14]"
174,1,1,"[2.347733785157402e-09, 0.9993502497673035, 2.1929730792180635e-05, 0.0006278798100538552]"
175,2,2,"[1.8978937345315305e-12, 6.798395446594441e-08, 0.9999998807907104, 8.689115541719947e-15]"
176,2,2,"[1.3941303222964052e-06, 5.155980531412752e-09, 0.9999984502792358, 6.306888877816164e-08]"
177,3,3,"[1.3548168663335414e-13, 5.32567391928751e-05, 1.1369065688882074e-08, 0.9999467134475708]"
178,2,2,"[5.952977435202851e-19, 5.15035080149483e-15, 1.0, 2.7698565216081016e-14]"
179,0,0,"[0.9778232574462891, 0.017994975671172142, 2.929601578216534e-06, 0.004178890027105808]"
180,0,0,"[0.9998598098754883, 3.30603738829538e-11, 0.00014015471970196813, 5.409992154923826e-17]"
181,0,0,"[0.9662497043609619, 0.0007150728488340974, 0.03303220495581627, 3.0119531402306166e-06]"
182,2,2,"[1.7021917301462963e-05, 1.260353656107327e-06, 0.9999816417694092, 5.0564397113816995e-09]"
183,1,1,"[1.0843013092216511e-13, 0.9999887943267822, 7.074951895447157e-07, 1.0493897207197733e-05]"
184,2,2,"[9.176854415260394e-11, 3.785026458924534e-11, 1.0, 5.865375188578853e-14]"
185,2,2,"[2.273076279379893e-05, 4.2107006770208955e-09, 0.9999772310256958, 3.2245503605363046e-19]"
186,3,3,"[7.561564416391775e-06, 0.000642133760266006, 1.4067747144963505e-07, 0.9993501305580139]"
187,2,2,"[3.227937668270897e-07, 1.8329530576011166e-05, 0.9999624490737915, 1.8849721527658403e-05]"
188,3,3,"[3.043950091985437e-10, 1.0514745518719337e-08, 5.047763540488859e-09, 1.0]"
189,3,3,"[8.292924576380756e-06, 3.58799152309075e-05, 9.937993183939398e-08, 0.9999557733535767]"
190,2,2,"[1.5082092899473517e-15, 1.673831739879006e-08, 1.0, 4.455367891569202e-16]"
191,3,3,"[7.220022195226491e-19, 7.498298856822849e-13, 5.336930021113038e-18, 1.0]"
192,1,1,"[7.496634566450666e-07, 0.9999666213989258, 3.268201180617325e-05, 1.1581938186289165e-10]"
193,2,2,"[5.678523207208741e-10, 4.446198076379915e-09, 1.0, 3.023896506458371e-19]"
194,2,2,"[1.2940673532746416e-10, 0.000388239132007584, 0.9994507431983948, 0.00016103318193927407]"
195,2,2,"[1.0195067288788556e-20, 1.188359272910524e-14, 1.0, 5.379996145729846e-19]"
196,0,0,"[0.9998990297317505, 1.792278817447368e-05, 7.902364450274035e-05, 4.060712853970472e-06]"
197,2,2,"[2.76729970209999e-05, 7.811886462150142e-06, 0.9999644756317139, 7.505746246749823e-09]"
198,2,2,"[0.00031143444357439876, 9.418241825187579e-05, 0.9994737505912781, 0.00012065465125488117]"
199,1,1,"[2.347604817497982e-21, 0.9999479055404663, 9.559678569581731e-12, 5.210110612097196e-05]"
200,0,0,"[0.999975323677063, 8.778959568189748e-07, 2.3456610506400466e-05, 2.6270279818163544e-07]"
201,2,2,"[6.126406759676684e-08, 2.099185936188519e-09, 0.9999998807907104, 8.111142610160976e-15]"
202,1,1,"[3.3572564461792354e-06, 0.9999960660934448, 1.3551094468766678e-08, 6.050595970918948e-07]"
203,3,3,"[1.0229382618742733e-10, 1.6205600559260347e-06, 0.00042917311657220125, 0.9995691180229187]"
204,2,2,"[8.150446228682995e-05, 0.00012612814316526055, 0.9997923970222473, 5.439549635374852e-13]"
205,2,2,"[1.5532755526237452e-07, 2.3804465953958243e-08, 0.9999998807907104, 1.905914714939172e-08]"
206,1,1,"[5.780763119301842e-15, 1.0, 2.366106225878961e-12, 6.470102231759256e-10]"
207,3,3,"[0.008250481449067593, 5.583042002399452e-05, 3.372695209691301e-05, 0.9916600584983826]"
208,2,2,"[1.2256459681805193e-13, 5.706433148588985e-05, 0.999941349029541, 1.5657060430385172e-06]"
209,0,0,"[0.9999082088470459, 4.9061683604634254e-09, 9.160896297544241e-05, 6.061004853563645e-08]"
210,3,3,"[4.299067699053971e-11, 0.0008834931650198996, 1.5398065045246767e-08, 0.9991164803504944]"
211,0,0,"[0.999943733215332, 3.253200338804163e-05, 4.143504384046537e-08, 2.3698161385254934e-05]"
212,2,2,"[3.507213616749105e-11, 2.994261799416197e-17, 1.0, 3.293584269520566e-19]"
213,2,2,"[1.690438578275585e-19, 1.1110026093552605e-11, 1.0, 2.944407142147637e-13]"
214,0,0,"[0.9996848106384277, 7.809493581589777e-06, 0.00010014117287937552, 0.00020729104289785028]"
215,3,3,"[1.6372504463291193e-09, 1.665754822965937e-08, 5.1061689598785875e-11, 1.0]"
216,0,0,"[0.9999655485153198, 4.014367732452229e-06, 2.3803710064385086e-05, 6.541789389302721e-06]"
217,0,0,"[0.9998605251312256, 2.799872278469451e-10, 0.00013934090384282172, 1.5168119205100083e-07]"
218,1,1,"[2.045824658125639e-05, 0.9792558550834656, 0.0206336360424757, 9.016767580760643e-05]"
219,1,1,"[1.5940457504318162e-12, 0.9997802376747131, 3.740582066313891e-09, 0.00021972488320898265]"
220,3,3,"[1.0870006283969502e-11, 0.0007850121473893523, 2.581150226887985e-07, 0.999214768409729]"
221,2,2,"[1.4244928570050774e-09, 3.725754140759818e-07, 0.9999996423721313, 1.3418227466643895e-11]"
222,1,1,"[7.000162761597447e-15, 0.6365796327590942, 0.36342039704322815, 5.298852023827294e-09]"
223,2,2,"[0.015220865607261658, 0.0027518682181835175, 0.9818823933601379, 0.00014487218868453056]"
224,3,3,"[5.168494755444786e-14, 0.00017025892157107592, 4.6256258201538003e-07, 0.9998292922973633]"
225,2,2,"[1.3390812902969174e-09, 1.4383771951287372e-12, 1.0, 1.299790586407445e-15]"
226,2,2,"[1.2725690857445753e-18, 4.696926983634164e-13, 1.0, 1.0133487981839242e-14]"
227,1,1,"[8.153161542320265e-19, 1.0, 2.704305390732742e-10, 4.474015824484923e-09]"
228,0,0,"[0.9961662292480469, 0.0005034040077589452, 0.0033303992822766304, 1.685756162482857e-13]"
229,3,3,"[3.1067461492284565e-08, 4.91276296088472e-06, 8.951222696396144e-08, 0.9999949932098389]"
230,2,2,"[2.174621940853605e-11, 7.604240295222553e-07, 0.9999992847442627, 2.9695931586144753e-13]"
231,3,3,"[4.635612071979267e-07, 1.1125246857091042e-07, 1.6005601358171084e-11, 0.9999994039535522]"
232,0,0,"[0.999880313873291, 1.1002768587786704e-05, 3.7391612295323284e-06, 0.00010498299525352195]"
233,3,3,"[5.042828567919377e-12, 3.298150641484199e-10, 2.1034531809491913e-14, 1.0]"
234,0,0,"[1.0, 2.9091122399904634e-08, 1.1567135443923959e-10, 1.0601196365200849e-08]"
235,1,1,"[1.635304630424883e-12, 0.9999910593032837, 2.9826718872527636e-08, 8.901489309209865e-06]"
236,0,0,"[0.9997618794441223, 0.00023813790176063776, 9.717136428832873e-09, 5.635325539543601e-09]"
237,1,1,"[2.1575510800175834e-07, 0.9986535310745239, 4.470419753488386e-06, 0.0013418571325019002]"
238,3,3,"[9.039483828132688e-09, 7.631864718860015e-06, 0.00160865334328264, 0.9983837604522705]"
239,3,3,"[2.4957084637019112e-17, 7.372519261750199e-10, 2.0908394373492234e-12, 1.0]"
240,1,1,"[1.0820142797653017e-20, 1.0, 9.712742610190617e-09, 1.7151497999634557e-09]"
241,3,3,"[7.503369534858292e-14, 0.0002724976511672139, 7.311714966817817e-07, 0.9997267127037048]"
242,0,0,"[0.9999961853027344, 2.3563338800158817e-06, 1.4735622926309588e-06, 7.463826001696816e-09]"
243,0,0,"[0.999995231628418, 8.313934540815637e-10, 4.733204150397796e-06, 1.0536278322114399e-19]"
244,2,2,"[5.8953812498430125e-08, 1.336656652028978e-07, 0.9999995231628418, 3.345022605572012e-07]"
245,3,3,"[1.1388859633143511e-07, 9.283024837714038e-07, 0.00010225946607533842, 0.9998966455459595]"
246,1,1,"[5.5297148804367424e-11, 0.9999997615814209, 1.0124087346241595e-08, 2.1953525219942094e-07]"
247,1,1,"[5.2274364861659706e-05, 0.9997525811195374, 0.00019519191118888557, 6.371715221414886e-14]"
248,1,1,"[7.666487363167107e-06, 0.9999915361404419, 8.117158927234414e-07, 1.738325217104375e-08]"
249,1,1,"[1.0384016313480515e-08, 0.9999974966049194, 8.90492213301286e-09, 2.540635477998876e-06]"
250,3,3,"[2.477270409324757e-16, 6.891872850189884e-09, 4.434558831256652e-10, 1.0]"
251,0,0,"[0.999206006526947, 0.0007899030460976064, 4.173570232524071e-06, 2.3249046934045552e-14]"
252,1,1,"[4.713925916277617e-10, 0.9992589354515076, 1.0555976359682973e-06, 0.0007399835158139467]"
253,0,0,"[0.9986650943756104, 1.4997914377090638e-06, 0.001333374297246337, 7.933039004045064e-16]"
254,3,3,"[4.1209681608984916e-13, 0.0004741883894894272, 0.005312124267220497, 0.9942136406898499]"
255,2,2,"[2.5000008463393897e-06, 4.7137440617461834e-08, 0.9999780654907227, 1.9357432393007912e-05]"
