,pred,true,pred prob
23,0,1,"[0.5962991118431091, 0.35179266333580017, 0.022497540339827538, 0.029410649091005325]"
24,2,2,"[0.08829697221517563, 0.0011998419649899006, 0.9099248647689819, 0.0005782843800261617]"
25,2,2,"[0.01689375378191471, 0.0006863549933768809, 0.9665095806121826, 0.015910273417830467]"
26,2,2,"[0.2178819179534912, 0.0021200161427259445, 0.7795925140380859, 0.0004056096950080246]"
27,3,3,"[0.26538699865341187, 0.030587805435061455, 0.06654825061559677, 0.6374769806861877]"
28,1,1,"[0.01866915076971054, 0.7060484290122986, 0.24175067245960236, 0.033531732857227325]"
29,0,0,"[0.9989104270935059, 0.0004331506497692317, 0.0006425283499993384, 1.386388703394914e-05]"
30,3,3,"[0.0011868105502799153, 0.08698318153619766, 0.0033503493759781122, 0.9084795713424683]"
31,1,1,"[0.035250112414360046, 0.7167471647262573, 0.00935006607323885, 0.23865269124507904]"
32,3,3,"[2.8222862965776585e-05, 0.04332087188959122, 0.006674731150269508, 0.9499762058258057]"
33,3,3,"[0.2120017111301422, 0.010094859637320042, 0.031044000759720802, 0.7468594312667847]"
34,2,2,"[0.13478058576583862, 0.006470510270446539, 0.8250769972801208, 0.03367193415760994]"
35,3,3,"[0.00010368106450187042, 0.0002162494492949918, 0.00025073272990994155, 0.9994292855262756]"
36,2,2,"[0.013326562009751797, 0.0003800797858275473, 0.9862323999404907, 6.092985131544992e-05]"
37,1,1,"[0.015108807012438774, 0.8841423392295837, 0.09038911014795303, 0.01035978365689516]"
38,1,1,"[0.06612730026245117, 0.9271917343139648, 0.0021378116216510534, 0.0045430902391672134]"
39,2,2,"[0.11939986795186996, 2.4420727640972473e-05, 0.8805723786354065, 3.3593375974305673e-06]"
40,2,2,"[0.1910320371389389, 0.012646720744669437, 0.7942302823066711, 0.0020908734295517206]"
41,1,1,"[0.04145097732543945, 0.9055397510528564, 0.04588054493069649, 0.007128669880330563]"
42,3,3,"[0.05730150267481804, 0.00817042589187622, 0.023126859217882156, 0.9114012122154236]"
43,1,1,"[0.002341583836823702, 0.8734436631202698, 0.025252196937799454, 0.09896256029605865]"
44,3,3,"[0.0007674217922613025, 0.10853109508752823, 0.02008288912475109, 0.8706185221672058]"
45,2,2,"[0.3565969169139862, 0.0004812412371393293, 0.6427319645881653, 0.00018985435599461198]"
46,2,2,"[0.016132673248648643, 0.004602325148880482, 0.9736360907554626, 0.005628951825201511]"
47,2,2,"[0.044617533683776855, 0.004908833187073469, 0.9491432905197144, 0.0013303388841450214]"
48,1,1,"[0.005226875189691782, 0.9246873259544373, 0.021605651825666428, 0.04848016798496246]"
49,1,1,"[0.026247961446642876, 0.8453771471977234, 0.11378472298383713, 0.014590119943022728]"
50,2,2,"[0.049618132412433624, 0.06177644059062004, 0.8041192889213562, 0.08448603004217148]"
51,3,3,"[0.008619843050837517, 0.015404550358653069, 0.0033417248632758856, 0.9726338386535645]"
52,3,3,"[0.00017388419655617326, 0.02471265383064747, 0.08388849347829819, 0.8912249207496643]"
53,3,3,"[0.01267254538834095, 0.014345509931445122, 0.19983255863189697, 0.7731493711471558]"
54,0,0,"[0.9736858010292053, 0.001237603835761547, 0.024987313896417618, 8.926516602514312e-05]"
55,0,0,"[0.8916240930557251, 0.00028302858117967844, 0.10793575644493103, 0.0001571646280353889]"
56,2,2,"[0.16404758393764496, 0.048167597502470016, 0.7846896052360535, 0.0030952519737184048]"
57,1,1,"[0.1902860850095749, 0.8039531707763672, 0.0018432431388646364, 0.00391748920083046]"
58,2,2,"[0.2277446687221527, 0.00394676998257637, 0.7648780941963196, 0.003430512733757496]"
59,0,0,"[0.9677467942237854, 0.00476530147716403, 0.003773811273276806, 0.023714154958724976]"
60,2,2,"[0.05233808606863022, 0.039272621273994446, 0.9048841595649719, 0.0035052266903221607]"
61,0,0,"[0.9988383650779724, 0.0006851862999610603, 0.0003703528782352805, 0.00010611942707328126]"
62,3,3,"[0.00011358669871697202, 0.03717830404639244, 0.002181808929890394, 0.9605263471603394]"
63,1,1,"[0.1206250861287117, 0.8156313896179199, 0.008736862801015377, 0.0550067275762558]"
64,1,1,"[0.0032115643844008446, 0.906334400177002, 0.07466303557157516, 0.01579093746840954]"
65,0,0,"[0.8873958587646484, 0.000460111943539232, 0.0978703424334526, 0.01427371520549059]"
66,2,2,"[0.020401671528816223, 0.12243387848138809, 0.856523871421814, 0.0006405215244740248]"
67,0,0,"[0.8611364364624023, 0.0001899526541819796, 0.1383783370256424, 0.0002953473594971001]"
68,2,2,"[0.1428842842578888, 0.00035071393358521163, 0.8567512035369873, 1.3775153092865366e-05]"
69,1,1,"[0.18150417506694794, 0.7920188903808594, 0.017673898488283157, 0.008803089149296284]"
70,2,2,"[0.003758190432563424, 0.01514285709708929, 0.9707056283950806, 0.010393334552645683]"
71,0,0,"[0.9149142503738403, 0.0031324815936386585, 0.07489605247974396, 0.007057230919599533]"
72,0,0,"[0.9112764000892639, 0.041907716542482376, 0.031319525092840195, 0.01549636572599411]"
73,2,2,"[0.001339445705525577, 0.008725196123123169, 0.9898872971534729, 4.807615914614871e-05]"
74,3,3,"[0.2986515462398529, 0.0027314508333802223, 0.025029916316270828, 0.6735870838165283]"
75,3,3,"[0.0484735369682312, 0.025105349719524384, 0.0135668208822608, 0.9128543138504028]"
76,3,3,"[0.04220687225461006, 0.010783584788441658, 0.0003816787793766707, 0.9466279745101929]"
77,3,3,"[0.0013044006191194057, 0.02002521976828575, 0.005711417645215988, 0.9729589819908142]"
78,2,2,"[0.33030399680137634, 0.0032864860258996487, 0.6662720441818237, 0.0001374453422613442]"
79,3,3,"[0.002164621837437153, 0.14420726895332336, 0.13138112425804138, 0.7222470045089722]"
80,0,0,"[0.9651232361793518, 0.012140353210270405, 0.01373013574630022, 0.009006302803754807]"
81,3,3,"[0.018597962334752083, 0.003960894886404276, 0.0021112526301294565, 0.9753298163414001]"
82,2,2,"[0.004470914136618376, 0.09767641127109528, 0.8958969116210938, 0.0019557038322091103]"
83,0,0,"[0.9646616578102112, 0.004250872880220413, 0.021866172552108765, 0.009221326559782028]"
84,1,1,"[0.028508393093943596, 0.8967999815940857, 0.04334873706102371, 0.03134283050894737]"
85,2,2,"[0.2143370807170868, 0.0007197075756266713, 0.7840576767921448, 0.0008854825282469392]"
86,3,3,"[0.011467504315078259, 0.018664009869098663, 0.03687462583184242, 0.9329938888549805]"
87,0,0,"[0.9755874276161194, 0.010555669665336609, 0.004577658139169216, 0.009279276244342327]"
88,0,0,"[0.968449056148529, 0.0019527558470144868, 0.029319847002625465, 0.0002783031086437404]"
89,2,2,"[0.010986216366291046, 0.0024450556375086308, 0.9836538434028625, 0.0029147795867174864]"
90,3,3,"[0.009242338128387928, 0.026213888078927994, 0.2565217912197113, 0.7080219388008118]"
91,2,2,"[0.04947439581155777, 0.03232017531991005, 0.9087293744087219, 0.009476042352616787]"
92,1,1,"[0.0021798687521368265, 0.7227516770362854, 0.13569995760917664, 0.13936850428581238]"
93,3,3,"[0.000538481050170958, 0.028651194646954536, 0.020443417131900787, 0.9503668546676636]"
94,3,3,"[0.0007172719924710691, 0.09580924361944199, 0.0007621338590979576, 0.9027112722396851]"
95,2,2,"[0.10012892633676529, 4.118891865800833e-06, 0.8998501300811768, 1.681247704254929e-05]"
96,2,2,"[0.3194979727268219, 0.012448287568986416, 0.6645725965499878, 0.0034811266232281923]"
97,0,0,"[0.9884144067764282, 0.005742684472352266, 0.005712652578949928, 0.00013020170445088297]"
98,3,3,"[0.005296701565384865, 0.03812598064541817, 0.0014236029237508774, 0.9551537036895752]"
99,3,3,"[0.01304018683731556, 0.12951160967350006, 0.03373945504426956, 0.8237086534500122]"
100,1,1,"[0.038007136434316635, 0.6996785402297974, 0.052230216562747955, 0.21008414030075073]"
101,3,3,"[0.0011996581451967359, 0.08529943972826004, 0.007079543545842171, 0.9064213633537292]"
102,2,2,"[0.05488911643624306, 0.03225920349359512, 0.9120146036148071, 0.0008370348950847983]"
103,0,0,"[0.9429097771644592, 0.0031201718375086784, 0.05331715941429138, 0.0006528576486743987]"
104,0,0,"[0.9532700777053833, 0.00015495279512833804, 0.046445850282907486, 0.0001291441876674071]"
105,1,1,"[0.0015043708262965083, 0.7438087463378906, 0.17780032753944397, 0.07688654959201813]"
106,3,3,"[0.00961177796125412, 0.008660105057060719, 0.03822650387883186, 0.9435016512870789]"
107,0,0,"[0.9815187454223633, 0.00012198921467643231, 0.018312698230147362, 4.644810178433545e-05]"
108,3,3,"[0.0006840621354058385, 0.021204397082328796, 0.014596464112401009, 0.9635151028633118]"
109,3,3,"[0.009662596508860588, 0.02053554356098175, 0.010662958957254887, 0.9591389298439026]"
110,2,2,"[0.16169746220111847, 0.0006410909700207412, 0.8376284241676331, 3.298705269116908e-05]"
111,1,1,"[0.03257235884666443, 0.935595691204071, 0.004580418113619089, 0.027251500636339188]"
112,0,0,"[0.9810498356819153, 0.0012092688120901585, 0.0027640843763947487, 0.014976724050939083]"
113,0,0,"[0.9834347367286682, 0.003708254313096404, 0.003538965480402112, 0.009318022057414055]"
114,1,1,"[0.06004021316766739, 0.907992959022522, 0.03173201531171799, 0.000234908438869752]"
115,2,2,"[0.0002455624926369637, 0.006233575288206339, 0.9898647665977478, 0.0036561484448611736]"
116,0,0,"[0.9815627336502075, 6.84050828567706e-05, 0.016956696286797523, 0.0014120826963335276]"
117,0,0,"[0.9783162474632263, 0.00021002623543608934, 0.02098337560892105, 0.0004902709624730051]"
118,2,2,"[0.022774724289774895, 0.013206939212977886, 0.9321715235710144, 0.0318467952311039]"
119,0,0,"[0.9840643405914307, 0.001639062538743019, 0.011480106972157955, 0.002816459396854043]"
120,2,2,"[0.004483941476792097, 0.003392700105905533, 0.9856006503105164, 0.006522637326270342]"
121,2,2,"[0.19094271957874298, 0.004816384986042976, 0.7814321517944336, 0.022808732464909554]"
122,2,3,"[4.022749271825887e-05, 0.14487595856189728, 0.47895416617393494, 0.3761296570301056]"
123,1,1,"[4.37261514889542e-05, 0.8990791440010071, 0.03417985513806343, 0.06669728457927704]"
124,2,2,"[0.04599965363740921, 0.0020537395030260086, 0.9508638978004456, 0.001082746428437531]"
125,1,1,"[0.003102128393948078, 0.9398806691169739, 0.031556472182273865, 0.025460761040449142]"
126,1,1,"[0.0030812514014542103, 0.915854275226593, 0.06489398330450058, 0.01617049053311348]"
127,3,3,"[0.01887667365372181, 0.004434648435562849, 0.0007416771841235459, 0.9759470224380493]"
128,3,3,"[0.0016225308645516634, 0.01712036319077015, 0.005323330406099558, 0.9759337306022644]"
129,2,2,"[0.431412935256958, 0.00022505444940179586, 0.5677145719528198, 0.0006474318215623498]"
130,0,0,"[0.9692597985267639, 0.00738297076895833, 0.004186313599348068, 0.019170891493558884]"
131,1,1,"[0.009749900549650192, 0.9095087051391602, 0.031079191714525223, 0.04966224730014801]"
132,2,2,"[0.0034857855644077063, 0.004437268245965242, 0.9911913275718689, 0.0008855327614583075]"
133,3,3,"[0.00193564232904464, 0.11670137196779251, 0.008149327710270882, 0.8732137084007263]"
134,2,2,"[0.09996144473552704, 0.01745430938899517, 0.8812122344970703, 0.0013719650451093912]"
135,2,2,"[0.055814117193222046, 0.012178710661828518, 0.9297373294830322, 0.002269863151013851]"
136,0,0,"[0.9475178718566895, 0.022021347656846046, 0.026171071454882622, 0.004289696924388409]"
137,0,0,"[0.9294663071632385, 0.012063506059348583, 0.03644486144185066, 0.022025277838110924]"
138,2,2,"[0.3674758970737457, 0.0036388877779245377, 0.6249894499778748, 0.003895769128575921]"
139,0,0,"[0.9667997360229492, 0.006691175978630781, 0.02018677070736885, 0.00632237596437335]"
140,2,2,"[0.12885376811027527, 0.004567489493638277, 0.8645241260528564, 0.002054584212601185]"
141,0,0,"[0.9798215627670288, 0.0013163259718567133, 0.018842676654458046, 1.9415243514231406e-05]"
142,2,2,"[0.013129926286637783, 0.0029422063380479813, 0.9790562987327576, 0.004871587734669447]"
143,2,2,"[0.07051590085029602, 0.0015403417637571692, 0.9278652667999268, 7.857570017222315e-05]"
144,0,0,"[0.9671307802200317, 0.0029848231934010983, 0.016551604494452477, 0.013332740403711796]"
145,1,1,"[0.045378658920526505, 0.8714246153831482, 0.0799601823091507, 0.003236563177779317]"
146,1,1,"[0.07603242993354797, 0.8361787796020508, 0.0654878169298172, 0.022300926968455315]"
147,3,3,"[0.003836228046566248, 0.003980645444244146, 0.012968177907168865, 0.9792149066925049]"
148,2,2,"[0.0014677224680781364, 0.006604700814932585, 0.98600834608078, 0.005919246934354305]"
149,3,3,"[0.05007496103644371, 0.04069545120000839, 0.0042180344462394714, 0.9050115346908569]"
150,1,1,"[0.005010083317756653, 0.9571245312690735, 0.013137646950781345, 0.024727659299969673]"
151,3,3,"[0.022197632119059563, 0.07141326367855072, 0.09527815878391266, 0.8111109137535095]"
152,2,2,"[0.15816470980644226, 0.008612150326371193, 0.8330013155937195, 0.0002218161098426208]"
153,3,3,"[0.029103945940732956, 0.05821920186281204, 0.08365911990404129, 0.8290178179740906]"
154,1,1,"[0.0009127963567152619, 0.8815235495567322, 0.0668151006102562, 0.05074853077530861]"
155,1,1,"[0.0004331078380346298, 0.8103733658790588, 0.18008877336978912, 0.009104757569730282]"
156,1,1,"[0.25805944204330444, 0.4536568224430084, 0.1509602963924408, 0.13732342422008514]"
157,1,1,"[0.007384600583463907, 0.8681313991546631, 0.020728494971990585, 0.10375547409057617]"
158,2,2,"[0.13295923173427582, 0.004668669309467077, 0.8612980246543884, 0.0010740187717601657]"
159,0,0,"[0.9815038442611694, 0.007143261376768351, 0.007507070899009705, 0.003845776664093137]"
160,3,3,"[0.03303531929850578, 0.030582036823034286, 0.02073974348604679, 0.9156428575515747]"
161,2,2,"[0.007335291244089603, 0.009936747141182423, 0.980473518371582, 0.0022544534876942635]"
162,1,1,"[0.014405462890863419, 0.844872772693634, 0.057512376457452774, 0.08320943266153336]"
163,3,3,"[3.954075509682298e-05, 0.004990037996321917, 6.595686863875017e-05, 0.9949043989181519]"
164,0,0,"[0.9812085628509521, 0.0006816836539655924, 0.018080534413456917, 2.922375460912008e-05]"
165,2,2,"[0.13060414791107178, 0.013952733017504215, 0.855208694934845, 0.000234369290410541]"
166,3,3,"[0.021848302334547043, 0.022930067032575607, 0.06743922829627991, 0.8877823948860168]"
167,2,2,"[0.011726400814950466, 0.0005732176941819489, 0.987697422504425, 2.9863954296160955e-06]"
168,2,2,"[0.13515588641166687, 0.03567593917250633, 0.7778539657592773, 0.05131424963474274]"
169,3,3,"[0.0001888198748929426, 0.0455065481364727, 0.022349199280142784, 0.9319553971290588]"
170,0,0,"[0.9819393754005432, 0.005514311604201794, 0.006423007696866989, 0.00612335279583931]"
171,1,1,"[0.04707259312272072, 0.7691434025764465, 0.16320200264453888, 0.020582012832164764]"
172,1,1,"[0.0005483503337018192, 0.8943663239479065, 0.06144272908568382, 0.04364261031150818]"
173,0,1,"[0.9187352061271667, 0.053476545959711075, 0.02250736951828003, 0.0052808853797614574]"
174,0,0,"[0.9953839182853699, 4.409478151501389e-06, 0.004611643496900797, 1.6871913866012278e-09]"
175,3,3,"[0.0049611409194767475, 0.05975447967648506, 0.10913604497909546, 0.826148271560669]"
176,0,0,"[0.9876711368560791, 0.005272348411381245, 0.0013662563869729638, 0.0056903064250946045]"
177,3,3,"[0.11850140988826752, 0.039618879556655884, 0.0014194457326084375, 0.8404601812362671]"
178,2,2,"[0.027023736387491226, 0.047680292278528214, 0.9066158533096313, 0.018680144101381302]"
179,2,2,"[0.010380487889051437, 0.004716084338724613, 0.9537525177001953, 0.031150946393609047]"
180,1,1,"[0.0005709863035008311, 0.8125531673431396, 0.002567401621490717, 0.1843084692955017]"
181,2,2,"[0.013729233294725418, 0.07355151325464249, 0.9107475876808167, 0.001971601974219084]"
182,0,0,"[0.9510218501091003, 0.00395078444853425, 0.043785739690065384, 0.0012415478704497218]"
183,1,1,"[0.3444836735725403, 0.6073861122131348, 0.021299399435520172, 0.026830775663256645]"
184,0,0,"[0.963813066482544, 0.0003276443458162248, 0.03541799634695053, 0.000441199925262481]"
185,2,2,"[0.037297043949365616, 0.040986765176057816, 0.8973731994628906, 0.024343017488718033]"
186,2,2,"[0.0033332775346934795, 0.03130504861474037, 0.9603891372680664, 0.004972537979483604]"
187,3,3,"[0.02533503994345665, 0.004692201502621174, 0.001131704542785883, 0.9688410758972168]"
188,3,3,"[0.050529129803180695, 0.0080725634470582, 0.0009047932690009475, 0.9404935240745544]"
189,1,1,"[0.04437790438532829, 0.9459265470504761, 0.006842783186584711, 0.002852813573554158]"
190,2,2,"[0.013581004925072193, 0.017935361713171005, 0.9608875513076782, 0.007596089970320463]"
191,0,0,"[0.9732902646064758, 0.004993066657334566, 0.01980801671743393, 0.0019085407257080078]"
192,2,2,"[0.3530379831790924, 0.08438924700021744, 0.5548164248466492, 0.007756394799798727]"
193,2,2,"[0.0004760664014611393, 0.00307573308236897, 0.9633072018623352, 0.03314093500375748]"
194,3,3,"[0.02502289041876793, 0.006115811411291361, 0.01557400543242693, 0.9532873034477234]"
195,3,3,"[0.08632268011569977, 0.13442198932170868, 0.018676670268177986, 0.7605786919593811]"
196,3,3,"[0.2179040163755417, 0.019811183214187622, 0.006059527862817049, 0.7562252879142761]"
197,1,1,"[0.12902581691741943, 0.8168883919715881, 0.05107862129807472, 0.003007240127772093]"
198,2,2,"[0.0009571247501298785, 0.013466167263686657, 0.9824727773666382, 0.003103939350694418]"
199,1,1,"[0.10480494797229767, 0.853583574295044, 0.03744952008128166, 0.00416202237829566]"
200,0,0,"[0.9417361617088318, 0.004131566267460585, 0.046839598566293716, 0.007292731199413538]"
201,3,3,"[0.00041259583667851985, 0.017315814271569252, 0.0020096630323678255, 0.9802619218826294]"
202,3,3,"[0.031524740159511566, 0.04231695085763931, 0.020911522209644318, 0.9052467346191406]"
203,2,2,"[0.049824006855487823, 0.018726570531725883, 0.7841840982437134, 0.14726530015468597]"
204,2,2,"[0.026670703664422035, 0.005493896547704935, 0.9677067995071411, 0.00012865175085607916]"
205,3,3,"[0.04253683611750603, 0.005768840201199055, 0.012262650765478611, 0.9394316673278809]"
206,3,3,"[0.0007332915556617081, 0.08090204000473022, 0.018456576392054558, 0.8999080657958984]"
207,0,0,"[0.9333410263061523, 0.00022858669399283826, 0.06609485298395157, 0.0003355321823619306]"
208,2,2,"[0.08749053627252579, 0.02322772704064846, 0.8833497166633606, 0.005931932013481855]"
209,2,2,"[0.00243010139092803, 0.01032635010778904, 0.9024868607521057, 0.08475670218467712]"
210,1,1,"[0.060942392796278, 0.8862729668617249, 0.023486308753490448, 0.0292983241379261]"
211,1,1,"[0.0016581577947363257, 0.7054298520088196, 0.12219469249248505, 0.1707172691822052]"
212,0,0,"[0.9737583994865417, 0.0030603634659200907, 0.020509643480181694, 0.0026716189458966255]"
213,3,3,"[0.006828088313341141, 0.04888484254479408, 0.02880234643816948, 0.9154846668243408]"
214,1,1,"[0.00019316383986733854, 0.9874202609062195, 0.004594733938574791, 0.007791955955326557]"
215,2,2,"[0.00705731613561511, 0.03482673317193985, 0.9461582899093628, 0.011957709677517414]"
216,3,3,"[0.00022925624216441065, 0.03180820867419243, 0.0007003041682764888, 0.9672621488571167]"
217,2,2,"[0.01802966184914112, 0.04316750168800354, 0.9266828894615173, 0.012119904160499573]"
218,3,3,"[0.03418892249464989, 0.017764538526535034, 0.04536844417452812, 0.9026781320571899]"
219,3,3,"[0.0007714753737673163, 0.028364375233650208, 0.037492211908102036, 0.933371901512146]"
220,2,2,"[0.0015798540553078055, 0.004720713477581739, 0.9915382862091064, 0.0021611039992421865]"
221,0,0,"[0.9601765275001526, 0.006127967033535242, 0.02937246859073639, 0.004323135130107403]"
222,1,1,"[0.004020049702376127, 0.8470954298973083, 0.13152582943439484, 0.017358742654323578]"
223,3,3,"[0.13088670372962952, 0.002473269822075963, 0.01571853645145893, 0.8509215116500854]"
224,0,0,"[0.931334912776947, 0.05018472671508789, 0.015538191422820091, 0.0029421192593872547]"
225,3,3,"[0.1658802330493927, 0.010684954933822155, 0.012626838870346546, 0.810808002948761]"
226,0,0,"[0.9639465808868408, 0.007674968335777521, 0.028368057683110237, 1.0386671419837512e-05]"
227,2,2,"[0.0566573403775692, 0.004962319508194923, 0.912532389163971, 0.02584799751639366]"
228,1,1,"[0.007669209502637386, 0.9664981961250305, 0.01693185418844223, 0.008900712244212627]"
229,1,1,"[0.00041789276292547584, 0.8720110058784485, 0.02241756208240986, 0.10515360534191132]"
230,1,1,"[0.004637989215552807, 0.8685165643692017, 0.09086459130048752, 0.03598090261220932]"
231,2,2,"[0.10465250164270401, 0.005080601666122675, 0.8896670937538147, 0.0005997517146170139]"
232,3,3,"[0.09732849150896072, 0.11151570826768875, 0.01884317398071289, 0.7723126411437988]"
233,3,3,"[0.02037717029452324, 0.024608759209513664, 0.03316444158554077, 0.9218495488166809]"
234,2,2,"[0.022580081596970558, 0.1547546684741974, 0.8213546872138977, 0.0013105821562930942]"
235,0,0,"[0.9360623359680176, 0.004966669715940952, 0.024730952456593513, 0.034240011125802994]"
236,0,0,"[0.9146516919136047, 0.007145348004996777, 0.00242986879311502, 0.07577311992645264]"
237,1,1,"[0.008159172721207142, 0.6497672200202942, 0.07266465574502945, 0.2694089412689209]"
238,0,0,"[0.980128824710846, 0.0001426153612555936, 0.019727034494280815, 1.5808528814886813e-06]"
239,2,2,"[0.08253748714923859, 0.006913178134709597, 0.9105432033538818, 6.1953724070917815e-06]"
240,2,2,"[0.0023713591508567333, 0.010099448263645172, 0.9712405800819397, 0.016288667917251587]"
241,3,3,"[0.035489026457071304, 0.01547776348888874, 0.004486829973757267, 0.9445464015007019]"
242,3,3,"[0.03240978345274925, 0.018482154235243797, 0.05432165786623955, 0.8947863578796387]"
243,1,1,"[0.0030904910527169704, 0.8872859477996826, 0.09148157387971878, 0.01814202591776848]"
244,3,3,"[0.07370557636022568, 0.07188329100608826, 0.0026217252016067505, 0.8517894148826599]"
245,0,0,"[0.9346349835395813, 0.008477656170725822, 0.05569450557231903, 0.0011927856830880046]"
246,1,1,"[0.0006185548845678568, 0.8210111260414124, 0.07696568220853806, 0.10140468925237656]"
247,0,0,"[0.920109212398529, 0.0007544818217866123, 0.07912734895944595, 8.945938134274911e-06]"
248,0,0,"[0.8346816897392273, 0.0007811887189745903, 0.16234461963176727, 0.002192485611885786]"
249,3,3,"[0.006736853159964085, 0.0019596004858613014, 2.9759941753582098e-05, 0.991273820400238]"
250,2,2,"[0.1456925868988037, 0.03640829026699066, 0.7689554691314697, 0.04894370213150978]"
251,0,0,"[0.9158331155776978, 0.05273128300905228, 0.023276709020137787, 0.008158854208886623]"
252,1,1,"[0.14943966269493103, 0.8126091957092285, 0.03648282214999199, 0.0014682651963084936]"
253,3,3,"[0.020695669576525688, 0.014348821714520454, 0.0036218208260834217, 0.9613336324691772]"
254,1,1,"[0.009408887475728989, 0.68263179063797, 0.3046910762786865, 0.0032682185992598534]"
255,0,0,"[0.9724822044372559, 0.00043464411282911897, 0.008358445018529892, 0.018724696710705757]"
256,1,1,"[0.007336481474339962, 0.7835220694541931, 0.05708959698677063, 0.15205180644989014]"
257,1,1,"[0.0831550881266594, 0.8328916430473328, 0.009348065592348576, 0.07460522651672363]"
258,3,3,"[0.006506192497909069, 0.01514393649995327, 0.07315545529127121, 0.9051943421363831]"
259,1,1,"[0.000540061853826046, 0.9535745978355408, 0.02818187139928341, 0.017703501507639885]"
260,1,1,"[0.2726670801639557, 0.7235355973243713, 0.0023190793581306934, 0.001478159218095243]"
261,1,1,"[3.8180227420525625e-05, 0.9682060480117798, 0.004169451538473368, 0.027586326003074646]"
262,1,1,"[0.11180605739355087, 0.7099756002426147, 0.15233632922172546, 0.025882039219141006]"
263,0,0,"[0.9680985808372498, 0.0006581853958778083, 0.027148470282554626, 0.004094769712537527]"
264,3,3,"[0.01364088710397482, 0.09996101260185242, 0.04868125170469284, 0.8377168774604797]"
265,3,3,"[0.10090252012014389, 0.01837177202105522, 0.010814007371664047, 0.8699116706848145]"
266,3,3,"[0.01049007847905159, 0.001290513202548027, 0.061569176614284515, 0.9266501665115356]"
267,0,0,"[0.7996677756309509, 0.00030781299574300647, 0.19980357587337494, 0.00022073723084758967]"
268,2,2,"[0.011468146927654743, 0.20168252289295197, 0.7768855094909668, 0.009963778778910637]"
269,2,2,"[0.040541306138038635, 0.005316330119967461, 0.9529152512550354, 0.0012271086452528834]"
270,1,1,"[0.0006551375263370574, 0.9566921591758728, 0.0007175751961767673, 0.04193512350320816]"
271,3,3,"[0.14973774552345276, 0.06814325600862503, 0.004544040188193321, 0.7775749564170837]"
272,3,3,"[0.013492662459611893, 0.27654123306274414, 0.014613945037126541, 0.6953521370887756]"
273,3,3,"[0.013132604770362377, 0.03456965833902359, 0.005034880246967077, 0.9472629427909851]"
274,2,2,"[0.1870453804731369, 0.005088805686682463, 0.8041235208511353, 0.0037423046305775642]"
275,1,1,"[0.002002084394916892, 0.8441181182861328, 0.1494036465883255, 0.004476073198020458]"
276,1,1,"[0.009032630361616611, 0.9448785185813904, 0.0035842342767864466, 0.04250458627939224]"
277,2,2,"[0.11097361892461777, 0.013210386037826538, 0.8757743239402771, 4.169775274931453e-05]"
278,3,3,"[0.0190453939139843, 0.21347130835056305, 0.003914526663720608, 0.7635686993598938]"
279,0,0,"[0.9821589589118958, 0.000387000385671854, 0.017131319269537926, 0.00032277789432555437]"
