,pred,true,pred prob
82,2,2,"[0.03736339509487152, 0.026378238573670387, 0.9251208305358887, 0.01113745104521513]"
83,0,0,"[0.96722412109375, 0.005603797733783722, 0.026919476687908173, 0.00025265797739848495]"
84,1,1,"[0.011272107250988483, 0.9706493616104126, 0.01166002918034792, 0.006418406032025814]"
85,3,3,"[0.005827907472848892, 0.15707749128341675, 0.08546015620231628, 0.7516343593597412]"
86,2,2,"[0.05968602001667023, 0.011356230825185776, 0.9289020895957947, 5.561552461585961e-05]"
87,0,0,"[0.8553057909011841, 0.009924512356519699, 0.12928852438926697, 0.0054811411537230015]"
88,2,2,"[0.03996811807155609, 0.033310335129499435, 0.9264921545982361, 0.00022934656590223312]"
89,1,1,"[7.724032184341922e-05, 0.9111313819885254, 0.05379525199532509, 0.034996192902326584]"
90,1,1,"[0.012201227247714996, 0.5985028743743896, 0.3822082281112671, 0.007087686564773321]"
91,3,3,"[0.0012251482112333179, 0.16241204738616943, 0.030585462227463722, 0.805777370929718]"
92,1,1,"[0.0681905671954155, 0.9104782938957214, 0.017319226637482643, 0.004011837299913168]"
93,1,1,"[0.0011981753632426262, 0.9763349294662476, 0.020679738372564316, 0.0017871191957965493]"
94,0,0,"[0.9372376799583435, 0.019179383292794228, 0.042859602719545364, 0.0007233154610730708]"
95,2,2,"[0.01218215748667717, 0.06469528377056122, 0.79360032081604, 0.12952226400375366]"
96,2,2,"[0.0011933197965845466, 0.054513588547706604, 0.9384997487068176, 0.005793379154056311]"
97,0,0,"[0.9194061160087585, 0.031335797160863876, 0.047508012503385544, 0.0017500761896371841]"
98,2,2,"[0.01672075130045414, 0.06058738753199577, 0.9120633006095886, 0.010628661140799522]"
99,2,2,"[0.11024604737758636, 0.023827699944376945, 0.8598757982254028, 0.006050365045666695]"
100,2,2,"[0.05956370010972023, 0.01999150961637497, 0.9191485047340393, 0.0012963325716555119]"
101,2,2,"[0.12862734496593475, 0.004056090489029884, 0.86360764503479, 0.0037088999524712563]"
102,3,3,"[0.0062565128318965435, 0.05641542002558708, 0.14377166330814362, 0.7935564517974854]"
103,3,3,"[0.0001315680128755048, 0.020627103745937347, 0.0147863132879138, 0.9644550085067749]"
104,3,3,"[0.008979791775345802, 0.034073356539011, 0.0558965764939785, 0.901050329208374]"
105,0,2,"[0.6173261404037476, 0.005087768193334341, 0.37749922275543213, 8.683189662406221e-05]"
106,0,0,"[0.9107500314712524, 0.0015313661424443126, 0.08748943358659744, 0.00022924720542505383]"
107,0,0,"[0.9228489398956299, 0.011336716823279858, 0.061608798801898956, 0.004205622710287571]"
108,2,2,"[0.04486358165740967, 0.03299916908144951, 0.9217327833175659, 0.00040452060056850314]"
109,3,3,"[0.16812320053577423, 0.10927584767341614, 0.009504729881882668, 0.7130962014198303]"
110,2,2,"[0.04922925680875778, 0.0216467697173357, 0.9284203052520752, 0.0007036318420432508]"
111,1,1,"[0.002562784356996417, 0.7106727957725525, 0.23002628982067108, 0.05673816427588463]"
112,0,0,"[0.9379278421401978, 0.032689787447452545, 0.027351291850209236, 0.0020310182590037584]"
113,2,2,"[0.11086457222700119, 0.020923463627696037, 0.8676536083221436, 0.0005582571611739695]"
114,0,0,"[0.9515586495399475, 0.017697006464004517, 0.0251278318464756, 0.005616509355604649]"
115,3,3,"[0.0002963645092677325, 0.06718198210000992, 0.028958240523934364, 0.9035634398460388]"
116,3,3,"[0.001532675581984222, 0.24435566365718842, 0.032953571528196335, 0.7211580872535706]"
117,2,2,"[0.18140295147895813, 0.013089194893836975, 0.8047375082969666, 0.0007703084847889841]"
118,1,1,"[0.07187052816152573, 0.7238644957542419, 0.04865977168083191, 0.15560519695281982]"
119,0,0,"[0.9786903858184814, 0.011280890554189682, 0.009865803644061089, 0.0001629312027944252]"
120,0,0,"[0.8933824300765991, 0.0772709846496582, 0.028353074565529823, 0.0009936103597283363]"
121,3,3,"[0.0028749355114996433, 0.13495074212551117, 0.049747712910175323, 0.8124265670776367]"
122,2,2,"[0.08700878173112869, 0.008007495664060116, 0.8825747966766357, 0.022408954799175262]"
123,3,3,"[0.001244371640495956, 0.06568674743175507, 0.049252673983573914, 0.8838161826133728]"
124,3,3,"[0.0005177608109079301, 0.19458700716495514, 0.010805588215589523, 0.7940896153450012]"
125,0,0,"[0.8683890700340271, 0.11515448987483978, 0.015850603580474854, 0.0006059029255993664]"
126,2,2,"[0.004289850126951933, 0.1719328761100769, 0.8055552840232849, 0.018222006037831306]"
127,2,2,"[0.0993381217122078, 0.007820307277143002, 0.88938307762146, 0.003458526451140642]"
128,2,2,"[0.04366267845034599, 0.01464902888983488, 0.9402172565460205, 0.001471075345762074]"
129,2,2,"[0.013129854574799538, 0.12503713369369507, 0.8567814230918884, 0.005051619838923216]"
130,0,0,"[0.9674050211906433, 0.02654653787612915, 0.005807948764413595, 0.00024045856844168156]"
131,1,1,"[0.001026582787744701, 0.8885194659233093, 0.09266310930252075, 0.01779077760875225]"
132,0,0,"[0.502679169178009, 0.006456270348280668, 0.4897395670413971, 0.001125003327615559]"
133,0,0,"[0.8508342504501343, 0.017184054479002953, 0.13178345561027527, 0.00019830596284009516]"
134,3,3,"[0.004610005766153336, 0.07456719130277634, 0.06277531385421753, 0.8580474853515625]"
135,2,2,"[0.0019768208730965853, 0.04390416294336319, 0.9540143609046936, 0.00010467050014995039]"
136,2,2,"[0.18641799688339233, 0.038560651242733, 0.7715367078781128, 0.0034845666959881783]"
137,3,3,"[0.001000613090582192, 0.3240777552127838, 0.011304265819489956, 0.6636173129081726]"
138,3,3,"[0.013420230709016323, 0.04953370615839958, 0.01912604086101055, 0.9179200530052185]"
139,0,0,"[0.9619505405426025, 0.003066013799980283, 0.03469898924231529, 0.00028436840511858463]"
140,3,3,"[0.0010674498043954372, 0.0037616146728396416, 0.05872514843940735, 0.9364458322525024]"
141,3,3,"[0.008783603087067604, 0.14493824541568756, 0.05217219516634941, 0.7941059470176697]"
142,1,1,"[0.007279541343450546, 0.8166415095329285, 0.11764169484376907, 0.05843718349933624]"
143,1,1,"[0.0025171719025820494, 0.8553598523139954, 0.13768480718135834, 0.004438250791281462]"
144,1,1,"[0.10998255759477615, 0.5703871250152588, 0.2933056354522705, 0.026324613019824028]"
145,3,3,"[0.00046449314686469734, 0.08094707131385803, 0.016533784568309784, 0.9020546078681946]"
146,2,2,"[0.0015862820437178016, 0.047945357859134674, 0.949097216129303, 0.0013712425716221333]"
147,0,0,"[0.9561514258384705, 0.018934786319732666, 0.023164354264736176, 0.0017494403291493654]"
148,3,3,"[0.40156224370002747, 0.02171509526669979, 0.12892165780067444, 0.44780096411705017]"
149,1,1,"[0.4237132668495178, 0.5141161680221558, 0.06102925166487694, 0.00114137539640069]"
150,2,2,"[0.042938802391290665, 0.0056486548855900764, 0.9446266889572144, 0.006785882171243429]"
151,3,3,"[5.206555943004787e-05, 0.041613202542066574, 0.016777439042925835, 0.9415572881698608]"
152,2,2,"[0.1206720694899559, 0.012956630438566208, 0.8611470460891724, 0.00522426376119256]"
153,3,3,"[0.010773510672152042, 0.10100142657756805, 0.0060751792043447495, 0.8821498155593872]"
154,1,1,"[0.0015026251785457134, 0.8803139925003052, 0.09786834567785263, 0.020315060392022133]"
155,2,2,"[0.0066514164209365845, 0.08431781828403473, 0.9006857872009277, 0.008345096372067928]"
156,2,2,"[0.0007649852777831256, 0.02706262283027172, 0.9696913361549377, 0.002480969298630953]"
157,2,2,"[0.011525340378284454, 0.09558764100074768, 0.8895071148872375, 0.00337995239533484]"
158,0,0,"[0.9428240060806274, 0.00704545620828867, 0.04055570065975189, 0.009574826806783676]"
159,3,3,"[0.0014668412040919065, 0.06729299575090408, 0.10040497034788132, 0.8308351635932922]"
160,3,3,"[0.010908475145697594, 0.038340210914611816, 0.023809855803847313, 0.926941454410553]"
161,1,1,"[6.179921183502302e-05, 0.9441156387329102, 0.016140973195433617, 0.039681557565927505]"
162,2,2,"[0.008181359618902206, 0.0695483386516571, 0.9019309282302856, 0.020339354872703552]"
163,2,2,"[0.23683330416679382, 0.010051054880023003, 0.7518400549888611, 0.0012755902716889977]"
164,1,1,"[0.016449859365820885, 0.9354854226112366, 0.04649035260081291, 0.001574397785589099]"
165,0,0,"[0.9730279445648193, 0.01504199206829071, 0.011879555881023407, 5.0590766477398574e-05]"
166,3,3,"[0.0024852934293448925, 0.013445643708109856, 0.04786628484725952, 0.9362027645111084]"
167,1,1,"[0.014853768981993198, 0.8704630732536316, 0.10830612480640411, 0.0063770124688744545]"
168,0,2,"[0.7196007966995239, 0.044703949242830276, 0.23495152592658997, 0.0007437610765919089]"
169,1,1,"[0.001897749723866582, 0.9588266015052795, 0.03216750547289848, 0.007108174730092287]"
170,1,1,"[0.00010632345220074058, 0.9189322590827942, 0.06219511479139328, 0.018766311928629875]"
171,3,3,"[0.2795272469520569, 0.06555042415857315, 0.041018206626176834, 0.6139041185379028]"
172,3,3,"[0.0072233411483466625, 0.13797616958618164, 0.013321827165782452, 0.8414786458015442]"
173,2,2,"[0.01163039356470108, 0.007492647040635347, 0.9807910919189453, 8.586388867115602e-05]"
174,1,1,"[0.0051521300338208675, 0.9635899066925049, 0.01962987706065178, 0.011628012172877789]"
175,2,2,"[0.00759566854685545, 0.13030536472797394, 0.8245503902435303, 0.03754854574799538]"
176,3,3,"[0.00031614338513463736, 0.020388387143611908, 0.06210191920399666, 0.9171935319900513]"
177,0,0,"[0.8839696049690247, 0.10810794681310654, 0.006565326824784279, 0.0013571855379268527]"
178,2,2,"[9.872245573205873e-05, 0.12941183149814606, 0.8525810241699219, 0.017908474430441856]"
179,3,3,"[0.0001852286804933101, 0.27334535121917725, 0.025296082720160484, 0.7011733651161194]"
180,3,3,"[0.0026973672211170197, 0.2491176575422287, 0.008356277830898762, 0.7398286461830139]"
181,1,1,"[0.0006485266494564712, 0.916656494140625, 0.05499524623155594, 0.027699708938598633]"
182,1,1,"[0.00013291509822010994, 0.9036809206008911, 0.015277586877346039, 0.08090861886739731]"
183,2,2,"[0.009040839970111847, 0.008800083771348, 0.970837414264679, 0.011321665719151497]"
184,1,1,"[0.013524407520890236, 0.9487863183021545, 0.02024942822754383, 0.017439911141991615]"
185,0,0,"[0.9897745847702026, 0.0017747727688401937, 0.008425740525126457, 2.492476414772682e-05]"
186,2,2,"[0.01854758709669113, 0.03895826265215874, 0.9328442811965942, 0.009649833664298058]"
187,3,3,"[0.006519953720271587, 0.14203903079032898, 0.056018128991127014, 0.7954228520393372]"
188,3,3,"[0.00030404183780774474, 0.09605268388986588, 0.00725064892321825, 0.8963926434516907]"
189,2,2,"[0.07268057763576508, 0.01281662192195654, 0.9103283286094666, 0.004174470901489258]"
190,1,1,"[0.017656883224844933, 0.9310510754585266, 0.04546412080526352, 0.005827966146171093]"
191,0,0,"[0.9777200222015381, 0.012415659613907337, 0.009750908240675926, 0.00011344432277837768]"
192,2,2,"[0.002018490806221962, 0.03351500257849693, 0.9586035013198853, 0.005862961057573557]"
193,3,3,"[0.0005046898149885237, 0.07196374982595444, 0.06010233983397484, 0.8674291372299194]"
194,1,1,"[0.01392772514373064, 0.8808145523071289, 0.0994677022099495, 0.005790057126432657]"
195,2,2,"[0.010709861293435097, 0.00900337565690279, 0.9785708785057068, 0.0017159275012090802]"
196,3,3,"[9.731073078000918e-05, 0.028634367510676384, 0.03910799324512482, 0.9321602582931519]"
197,1,1,"[0.0010126075940206647, 0.8826770782470703, 0.07883388549089432, 0.03747645765542984]"
198,3,2,"[0.00029373669531196356, 0.28492671251296997, 0.2779173254966736, 0.4368622601032257]"
199,0,0,"[0.9522259831428528, 0.009668763726949692, 0.03678326681256294, 0.0013219956308603287]"
200,2,2,"[0.090337835252285, 0.1258392632007599, 0.7770758867263794, 0.006746958941221237]"
201,2,2,"[0.012152168899774551, 0.07452799379825592, 0.9052683711051941, 0.008051495999097824]"
202,0,2,"[0.5289154052734375, 0.051853280514478683, 0.4163036644458771, 0.0029276118148118258]"
203,0,0,"[0.7688844799995422, 0.013016637414693832, 0.21426011621952057, 0.003838740289211273]"
204,3,3,"[0.006452345754951239, 0.14284521341323853, 0.03069239668548107, 0.8200100660324097]"
205,3,3,"[0.0001654024817980826, 0.009683072566986084, 0.012813576497137547, 0.9773379564285278]"
206,2,2,"[0.22514738142490387, 0.005368052050471306, 0.7685728669166565, 0.0009116097935475409]"
207,1,1,"[0.0020344953518360853, 0.9896911978721619, 0.00794998835772276, 0.0003243778774049133]"
208,1,1,"[0.0020157499238848686, 0.9458876848220825, 0.04202478379011154, 0.010071673430502415]"
209,0,0,"[0.9673479199409485, 0.026490820571780205, 0.005876265931874514, 0.00028489663964137435]"
210,3,3,"[0.0012491741217672825, 0.019905511289834976, 0.023326406255364418, 0.9555188417434692]"
211,2,2,"[0.012489317916333675, 0.020682014524936676, 0.9660417437553406, 0.000786937540397048]"
212,3,3,"[0.042146626859903336, 0.06589897722005844, 0.06010229513049126, 0.83185213804245]"
213,2,2,"[0.11310530453920364, 0.010995641350746155, 0.8757093548774719, 0.00018974670092575252]"
214,2,2,"[0.1439330279827118, 0.049444183707237244, 0.8010806441307068, 0.0055421749129891396]"
215,2,2,"[0.06225389614701271, 0.004008702468127012, 0.9322215914726257, 0.0015158378519117832]"
216,0,0,"[0.9722483158111572, 0.01567956432700157, 0.01202072948217392, 5.1417537179077044e-05]"
217,1,1,"[0.00509918387979269, 0.8317548036575317, 0.1624147891998291, 0.0007312395027838647]"
218,0,0,"[0.9690132141113281, 0.022359611466526985, 0.008608460426330566, 1.8744070985121652e-05]"
219,3,3,"[0.0005585987819358706, 0.07628609240055084, 0.021182605996727943, 0.9019726514816284]"
220,3,3,"[0.0027982143219560385, 0.10290835797786713, 0.07928241789340973, 0.8150109648704529]"
221,3,3,"[0.11360692977905273, 0.08310231566429138, 0.03517059236764908, 0.7681201696395874]"
222,1,1,"[0.0034901092294603586, 0.7393597960472107, 0.24490155279636383, 0.012248527258634567]"
223,2,2,"[0.11174386739730835, 0.007306540384888649, 0.8756893873214722, 0.005260149948298931]"
224,3,3,"[0.0004358679288998246, 0.02855556085705757, 0.2103833556175232, 0.7606251835823059]"
225,0,0,"[0.9520255923271179, 0.014726724475622177, 0.03087809309363365, 0.0023695144336670637]"
226,3,3,"[0.0018783346749842167, 0.1504163295030594, 0.03083236888051033, 0.8168729543685913]"
227,2,2,"[0.005835375282913446, 0.02266382984817028, 0.969840943813324, 0.0016598667716607451]"
228,3,3,"[0.004592746030539274, 0.2517368197441101, 0.004942561965435743, 0.738727867603302]"
229,1,1,"[0.00025533389998599887, 0.9497619271278381, 0.03729633241891861, 0.012686318717896938]"
230,0,0,"[0.8657272458076477, 0.0025831705424934626, 0.13133978843688965, 0.0003497822326608002]"
231,0,0,"[0.9724195003509521, 0.005441485438495874, 0.02036886475980282, 0.0017701373435556889]"
232,0,0,"[0.9271002411842346, 0.0580904446542263, 0.012742815539240837, 0.002066480927169323]"
233,2,2,"[0.12608036398887634, 0.11632060259580612, 0.7571492791175842, 0.00044975196942687035]"
234,2,2,"[0.0551270954310894, 0.2407751828432083, 0.6934136152267456, 0.010684083215892315]"
235,3,3,"[9.631628927309066e-05, 0.05473153665661812, 0.035009752959012985, 0.9101623892784119]"
236,2,2,"[0.0012673905584961176, 0.09332471340894699, 0.9040467143058777, 0.0013611152535304427]"
237,3,3,"[0.016390306875109673, 0.18353067338466644, 0.022840771824121475, 0.7772382497787476]"
238,1,1,"[0.008670124225318432, 0.8579270243644714, 0.13013610243797302, 0.0032666546758264303]"
239,1,1,"[0.03400149941444397, 0.9563406705856323, 0.008292507380247116, 0.0013653159840032458]"
240,1,1,"[0.00134401919785887, 0.906971275806427, 0.02364126220345497, 0.06804337352514267]"
241,1,1,"[0.024530041962862015, 0.4899590313434601, 0.46176156401634216, 0.023749426007270813]"
242,0,0,"[0.9417502284049988, 0.011500065214931965, 0.03854815661907196, 0.00820163730531931]"
243,2,2,"[0.1501433551311493, 0.03031022660434246, 0.8184397220611572, 0.0011067275190725923]"
244,0,0,"[0.9451398849487305, 0.004361461382359266, 0.05028899013996124, 0.0002096516254823655]"
245,2,2,"[0.003430629149079323, 0.043794598430395126, 0.9002266526222229, 0.05254810303449631]"
246,2,2,"[0.13916948437690735, 0.016657644882798195, 0.8434144854545593, 0.0007583898841403425]"
247,0,0,"[0.9537922739982605, 0.0010509765706956387, 0.043900154531002045, 0.001256567775271833]"
248,1,1,"[3.9699370972812176e-05, 0.9435738921165466, 0.02711517922580242, 0.029271157458424568]"
249,1,1,"[0.016988767310976982, 0.857564389705658, 0.11491809785366058, 0.0105287441983819]"
250,2,2,"[0.10189612209796906, 0.04656536132097244, 0.8221083879470825, 0.029430154711008072]"
251,1,1,"[0.0021355391945689917, 0.8541327118873596, 0.0903102234005928, 0.053421538323163986]"
252,2,2,"[0.0005106161697767675, 0.15721195936203003, 0.7742860913276672, 0.06799130141735077]"
253,3,3,"[0.00010633240890456364, 0.04527652636170387, 0.016018476337194443, 0.9385987520217896]"
254,1,1,"[0.002068121451884508, 0.97081458568573, 0.013308070600032806, 0.013809291645884514]"
255,0,0,"[0.9621902108192444, 0.004585491493344307, 0.032826393842697144, 0.0003979751199949533]"
256,2,2,"[0.060523871332407, 0.03743274137377739, 0.8984993100166321, 0.003544040024280548]"
257,3,3,"[0.019232546910643578, 0.02105094864964485, 0.03627552092075348, 0.9234409928321838]"
258,3,3,"[0.010200542397797108, 0.12556588649749756, 0.053965166211128235, 0.8102684020996094]"
259,1,1,"[0.031137151643633842, 0.7655052542686462, 0.11193612217903137, 0.0914214700460434]"
260,1,1,"[0.0008771427092142403, 0.907214879989624, 0.0455721914768219, 0.04633577913045883]"
261,2,2,"[0.05761345848441124, 0.0434124693274498, 0.8346704244613647, 0.06430364400148392]"
262,3,3,"[6.552306149387732e-05, 0.01549244299530983, 0.028845855966210365, 0.9555961489677429]"
263,2,2,"[0.0632927343249321, 0.04883629456162453, 0.884671688079834, 0.0031992834992706776]"
264,0,0,"[0.8820638656616211, 0.003533693263307214, 0.11431604623794556, 8.64511530380696e-05]"
265,3,3,"[0.0013585529522970319, 0.12956374883651733, 0.03348427265882492, 0.8355934023857117]"
266,0,0,"[0.9633352756500244, 0.025241440162062645, 0.010870919562876225, 0.0005522717256098986]"
267,3,3,"[0.0012198030017316341, 0.18241025507450104, 0.05991675332188606, 0.7564530968666077]"
268,2,2,"[0.14436791837215424, 0.14337290823459625, 0.706080973148346, 0.006178186275064945]"
269,1,1,"[0.0031643633265048265, 0.9239224791526794, 0.03981815278530121, 0.03309501335024834]"
270,0,0,"[0.8980936408042908, 0.044621553272008896, 0.056876569986343384, 0.00040827729390002787]"
271,0,0,"[0.964792013168335, 0.000172590502188541, 0.03467081859707832, 0.00036458505201153457]"
272,1,1,"[0.32639509439468384, 0.62281733751297, 0.0493103563785553, 0.0014772103168070316]"
273,3,3,"[0.0002988992491737008, 0.0626007542014122, 0.0074586402624845505, 0.9296417236328125]"
274,3,3,"[0.0004799844464287162, 0.052016377449035645, 0.03536011651158333, 0.9121435284614563]"
275,3,3,"[0.02797277458012104, 0.08005663007497787, 0.004716211464256048, 0.8872544169425964]"
276,0,0,"[0.9703596830368042, 0.011338547803461552, 0.018237221986055374, 6.457856943598017e-05]"
277,3,3,"[0.0070757740177214146, 0.03666078299283981, 0.045585449784994125, 0.910677969455719]"
278,1,1,"[0.052173811942338943, 0.9400524497032166, 0.006454603746533394, 0.0013190698809921741]"
279,0,0,"[0.906144380569458, 0.04871220514178276, 0.03228682279586792, 0.01285659708082676]"
280,2,2,"[0.02989055961370468, 0.03880954161286354, 0.9251360297203064, 0.006163815502077341]"
